a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1789711137036189957,rinkwidepodcast,2024-05-12 01:36 PM,2024-05-12 01:57 PM,8481668,Arturs Silovs,1789823582043857015,ThomasDrance,2024-05-12 09:02 PM,2024-05-12 09:17 PM,8479973,Stuart Skinner
