a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1786903885547745697,lukefoxjukebox,2024-05-04 07:41 PM,2024-05-04 07:57 PM,8478492,Ilya Samsonov,1786903970566357002,ConorRyan_93,2024-05-04 07:41 PM,2024-05-04 07:57 PM,8480280,Jeremy Swayman
