a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1787508243033432247,conroyherald,2024-05-06 11:42 AM,2024-05-06 11:57 AM,8480280,Jeremy Swayman,1787495046092120367,GeorgeRichards,2024-05-06 10:50 AM,2024-05-06 10:57 AM,8475683,Sergei Bobrovsky
