a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1784727081454117204,MollieeWalkerr,2024-04-28 07:31 PM,2024-04-28 07:58 PM,8478048,Igor Shesterkin,1784594147992560039,BaileyAJohnson_,2024-04-28 10:42 AM,2024-04-28 10:59 AM,8479292,Charlie Lindgren
