a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1790073575942033713,Lassimak,2024-05-13 01:36 PM,2024-05-13 01:57 PM,8479979,Jake Oettinger,1790060504150376942,jessemontano_,2024-05-13 12:44 PM,2024-05-13 12:57 PM,8480382,Alexandar Georgiev
