a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1782432394764571131,stefen_rosner,2024-04-22 11:32 AM,2024-04-22 11:58 AM,8473575,Semyon Varlamov,1782544679520649412,ethan_sears,2024-04-22 06:59 PM,2024-04-22 07:18 PM,8475883,Frederik Andersen
