tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1787913227306713218,63095746,AGoldFan,2024-05-07 02:31 PM,2024-05-07 02:57 PM,8475883,Frederik Andersen,It will be Frederik Andersen in net tonight for the @Canes who look to draw even with the Rangers in Game 2...
