a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1.3752133266287165e+18,ShawnHutcheon,2021-03-25 06:29 PM,2021-03-25 06:38 PM,8473575.0,Semyon Varlamov,1375105295400239109,HackswithHaggs,2021-03-25 11:20 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
1.3752149197218898e+18,FantasyAlarmNHL,2021-03-25 06:36 PM,2021-03-25 06:38 PM,8473575.0,Semyon Varlamov,1375105117322678276,AmalieBenjamin,2021-03-25 11:19 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105104395767810,JoeyMacHockey,2021-03-25 11:19 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105102965575687,ConorRyan_93,2021-03-25 11:19 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105266451111940,iancmclaren,2021-03-25 11:20 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105521938796549,smclaughlin9,2021-03-25 11:21 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105134460596231,BruinsDaily,2021-03-25 11:19 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105098918068224,emarinofsky,2021-03-25 11:19 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375105119801446402,MikeColeNESN,2021-03-25 11:19 AM,2021-03-25 11:28 AM,8471695,Tuukka Rask
,,,,,,1375110740579733504,NBCSEdgeHK,2021-03-25 11:42 AM,2021-03-25 11:59 AM,8471695,Tuukka Rask
,,,,,,1375108006900330508,RotoWireNHL,2021-03-25 11:31 AM,2021-03-25 11:59 AM,8471695,Tuukka Rask
,,,,,,1375110732744904706,FantasyAlarmNHL,2021-03-25 11:42 AM,2021-03-25 11:59 AM,8471695,Tuukka Rask
,,,,,,1375213326628716545,ShawnHutcheon,2021-03-25 06:29 PM,2021-03-25 06:38 PM,8471695,Tuukka Rask
