tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1391095589975339020,183800969,ColinSNewsday,2021-05-08 02:20 PM,2021-05-08 02:51 PM,8476234,Keith Kinkaid,Kinkaid starting in goal for Rangers. Kakko (precautionary) and Smith (lower body) are out. Buchnevich is back in. Richards is in for Kakko. Reunanen in for Smith.
