a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1387090286619279360,ice_chip,2021-04-27 01:04 PM,2021-04-27 01:05 PM,8477968,Alex Nedeljkovic,1387080065981222912,BrienRea,2021-04-27 12:23 PM,2021-04-27 12:28 PM,8471418,Anton Khudobin
1387090500440690688,abbylabar_,2021-04-27 01:05 PM,2021-04-27 01:05 PM,8477968,Alex Nedeljkovic,1387202316147830786,CanesOnFSCR,2021-04-27 08:29 PM,2021-04-27 08:38 PM,8471418,Anton Khudobin
