tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1388214581567254530,20950481,NBCSEdgeHK,2021-04-30 03:32 PM,2021-04-30 03:59 PM,8480382,Alexandar Georgiev,Alexandar Georgiev starts Saturday vs. Islanders https://t.co/M8t2MGiolL
1388214076573167619,3925722439,FantasyAlarmNHL,2021-04-30 03:30 PM,2021-04-30 03:59 PM,8480382,Alexandar Georgiev,Alexandar Georgiev will be in the crease on Saturday against the New York Islanders. Fantasy Analysis Here: https://t.co/ZPQkQLutDd
