tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1379818619203297281,112935647,GenePrincipe,2021-04-07 11:29 AM,2021-04-08 11:28 AM,8469608,Mike Smith,Question from @ReidWilkins on goalies @EdmontonOilers Dave Tippett responds with Mikko Koskinen starts tonight/Mike Smith tomorrow
