a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1.3767100532400538e+18,CF_DepthCharts,2021-03-29 09:37 PM,2021-03-29 09:38 PM,8471734.0,Jonathan Quick,1376592520344268802,JesseGranger_,2021-03-29 01:50 PM,2021-03-29 01:59 PM,8475215,Robin Lehner
1.3767107759439299e+18,FantasyAlarmNHL,2021-03-29 09:40 PM,2021-03-29 09:43 PM,8471734.0,Jonathan Quick,1376591520111849473,DavidSchoenLVRJ,2021-03-29 01:46 PM,2021-03-29 01:59 PM,8475215,Robin Lehner
,,,,,,1376591673715658752,DannyWebster21,2021-03-29 01:46 PM,2021-03-29 01:59 PM,8475215,Robin Lehner
,,,,,,1376591388171624449,FOX5Photogs,2021-03-29 01:45 PM,2021-03-29 01:59 PM,8475215,Robin Lehner
,,,,,,1376595750835081219,RotoWireNHL,2021-03-29 02:02 PM,2021-03-29 02:13 PM,8475215,Robin Lehner
,,,,,,1376614646937964549,ProFantasySport,2021-03-29 03:18 PM,2021-03-29 03:28 PM,8475215,Robin Lehner
,,,,,,1376611295584194565,BellyUpFantasy,2021-03-29 03:04 PM,2021-03-29 03:28 PM,8475215,Robin Lehner
,,,,,,1376708106164469760,JesseGranger_,2021-03-29 09:29 PM,2021-03-29 09:38 PM,8475215,Robin Lehner
,,,,,,1376708085838798848,DavidSchoenLVRJ,2021-03-29 09:29 PM,2021-03-29 09:38 PM,8475215,Robin Lehner
,,,,,,1376708433534021634,KevinFOX5Vegas,2021-03-29 09:30 PM,2021-03-29 09:38 PM,8475215,Robin Lehner
,,,,,,1376708223323934722,stevecarp56,2021-03-29 09:29 PM,2021-03-29 09:38 PM,8475215,Robin Lehner
,,,,,,1376708128067096576,DannyWebster21,2021-03-29 09:29 PM,2021-03-29 09:38 PM,8475215,Robin Lehner
