a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1651982604462063617,PFrioletRDS,2023-04-28 12:11 PM,2023-04-28 12:13 PM,8476999,Linus Ullmark,1652085663099912192,DBWilson2,2023-04-28 07:01 PM,2023-04-28 07:05 PM,8475683,Sergei Bobrovsky
