a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1648462119757832194,EddieInTheYard,2023-04-18 07:02 PM,2023-04-18 07:05 PM,8476883,Andrei Vasilevskiy,1648337788528472064,jonassiegel,2023-04-18 10:48 AM,2023-04-18 10:58 AM,8478492,Ilya Samsonov
