a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1649110134281613312,WiebesWorld,2023-04-20 01:57 PM,2023-04-20 02:05 PM,8476945,Connor Hellebuyck,1649115085871407105,JesseGranger_,2023-04-20 02:17 PM,2023-04-20 02:28 PM,8476316,Laurent Brossoit
1649252434236305409,NHLJets,2023-04-20 11:23 PM,2023-04-20 11:28 PM,8476945,Connor Hellebuyck,1649115241689812992,SinBinVegas,2023-04-20 02:18 PM,2023-04-20 02:28 PM,8476316,Laurent Brossoit
