a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1651715549754187777,Chris_Krenn,2023-04-27 06:30 PM,2023-04-27 06:38 PM,8476883,Andrei Vasilevskiy,1651717252566200321,RotoWireNHL,2023-04-27 06:37 PM,2023-04-27 06:38 PM,8478492,Ilya Samsonov
