a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1651033089962053632,DooleyLAK,2023-04-25 09:18 PM,2023-04-25 09:28 PM,8476914,Joonas Korpisalo,1650899928863117313,Bob_Stauffer,2023-04-25 12:29 PM,2023-04-25 12:38 PM,8479973,Stuart Skinner
