id,homeAbbrev,awayAbbrev,est
2009020071,CHI,CGY,2009 October 12
2009020072,SJS,ARI,2009 October 12
2009020073,BUF,DET,2009 October 13
2009020074,CBJ,CGY,2009 October 13
2009020075,TOR,COL,2009 October 13
2009020076,NYR,LAK,2009 October 14
2009020077,CHI,EDM,2009 October 14
2009020078,DAL,NSH,2009 October 14
2009020079,ANA,MIN,2009 October 14
2009020080,WSH,SJS,2009 October 15
2009020082,MTL,COL,2009 October 15
2009020083,OTT,TBL,2009 October 15
2009020084,DET,LAK,2009 October 15
2009020085,NSH,CHI,2009 October 15
2009020086,ARI,STL,2009 October 15
2009020087,NJD,ATL,2009 October 16
2009020088,BUF,NYI,2009 October 16
2009020089,FLA,PHI,2009 October 16
2009020090,DAL,BOS,2009 October 16
2009020091,CGY,VAN,2009 October 16
2009020092,EDM,MIN,2009 October 16
2009020093,BUF,ATL,2009 October 17
2009020094,TOR,NYR,2009 October 17
2009020095,MTL,OTT,2009 October 17
2009020096,NJD,CAR,2009 October 17
2009020097,NYI,SJS,2009 October 17
2009020098,WSH,NSH,2009 October 17
2009020099,DET,COL,2009 October 17
2009020100,CBJ,LAK,2009 October 17
2009020101,PIT,TBL,2009 October 17
2009020102,CHI,DAL,2009 October 17
2009020103,ARI,BOS,2009 October 17
2009020104,VAN,MIN,2009 October 17
2009020105,ANA,STL,2009 October 17
2009020106,NYR,SJS,2009 October 19
2009020107,DAL,LAK,2009 October 19
2009020108,EDM,VAN,2009 October 19
2009020109,PIT,STL,2009 October 20
2009020110,MTL,ATL,2009 October 20
2009020111,CGY,CBJ,2009 October 20
2009020112,BOS,NSH,2009 October 21
2009020113,NYI,CAR,2009 October 21
2009020114,FLA,BUF,2009 October 21
2009020115,MIN,COL,2009 October 21
2009020116,CHI,VAN,2009 October 21
2009020117,ANA,DAL,2009 October 21
2009020118,MTL,NYI,2009 October 22
2009020119,NYR,NJD,2009 October 22
2009020120,PHI,BOS,2009 October 22
2009020121,ATL,WSH,2009 October 22
2009020122,OTT,NSH,2009 October 22
2009020123,TBL,SJS,2009 October 22
2009020124,EDM,CBJ,2009 October 22
2009020125,ARI,DET,2009 October 22
2009020126,LAK,DAL,2009 October 22
2009020127,PIT,FLA,2009 October 23
2009020128,STL,MIN,2009 October 23
2009020129,COL,CAR,2009 October 23
2009020130,MTL,NYR,2009 October 24
2009020131,OTT,BOS,2009 October 24
2009020132,NYI,WSH,2009 October 24
2009020133,PHI,FLA,2009 October 24
2009020134,ATL,SJS,2009 October 24
2009020135,VAN,TOR,2009 October 24
2009020136,PIT,NJD,2009 October 24
2009020137,TBL,BUF,2009 October 24
2009020138,STL,DAL,2009 October 24
2009020139,MIN,CAR,2009 October 24
2009020140,CHI,NSH,2009 October 24
2009020141,COL,DET,2009 October 24
2009020142,ARI,LAK,2009 October 24
2009020143,CGY,EDM,2009 October 24
2009020144,ANA,CBJ,2009 October 24
2009020145,PHI,SJS,2009 October 25
2009020146,LAK,CBJ,2009 October 25
2009020147,VAN,EDM,2009 October 25
2009020148,NYR,ARI,2009 October 26
2009020149,MTL,NYI,2009 October 26
2009020150,CHI,MIN,2009 October 26
2009020151,ANA,TOR,2009 October 26
2009020152,WSH,PHI,2009 October 27
2009020153,EDM,COL,2009 October 27
2009020154,VAN,DET,2009 October 27
2009020155,NJD,BUF,2009 October 28
2009020156,NYI,NYR,2009 October 28
2009020157,CAR,STL,2009 October 28
2009020158,CBJ,ARI,2009 October 28
2009020159,PIT,MTL,2009 October 28
2009020160,FLA,OTT,2009 October 28
2009020161,MIN,NSH,2009 October 28
2009020162,DAL,TOR,2009 October 28
2009020163,CGY,COL,2009 October 28
2009020164,SJS,LAK,2009 October 28
2009020165,BOS,NJD,2009 October 29
2009020166,ATL,WSH,2009 October 29
2009020167,TBL,OTT,2009 October 29
2009020168,STL,ARI,2009 October 29
2009020169,NSH,CHI,2009 October 29
2009020170,EDM,DET,2009 October 29
2009020171,LAK,VAN,2009 October 29
2009020172,WSH,NYI,2009 October 30
2009020173,CBJ,PIT,2009 October 30
2009020174,BUF,TOR,2009 October 30
2009020175,MIN,NYR,2009 October 30
2009020176,CHI,MTL,2009 October 30
2009020177,DAL,FLA,2009 October 30
2009020178,ANA,VAN,2009 October 30
2009020179,SJS,COL,2009 October 30
2009020180,BOS,EDM,2009 October 31
2009020181,PHI,CAR,2009 October 31
2009020182,OTT,ATL,2009 October 31
2009020183,TBL,NJD,2009 October 31
2009020184,MTL,TOR,2009 October 31
2009020185,NYI,BUF,2009 October 31
2009020186,PIT,MIN,2009 October 31
2009020187,STL,FLA,2009 October 31
2009020188,NSH,DAL,2009 October 31
2009020189,ARI,ANA,2009 October 31
2009020190,CGY,DET,2009 October 31
2009020191,NYR,BOS,2009 November 01
2009020192,CAR,SJS,2009 November 01
2009020193,WSH,CBJ,2009 November 01
2009020194,VAN,COL,2009 November 01
2009020195,NYI,EDM,2009 November 02
2009020196,PHI,TBL,2009 November 02
2009020197,ARI,LAK,2009 November 02
2009020198,DET,BOS,2009 November 03
2009020199,TOR,TBL,2009 November 03
2009020200,MTL,ATL,2009 November 03
2009020201,VAN,NYR,2009 November 03
2009020202,ANA,PIT,2009 November 03
2009020203,BUF,NYI,2009 November 04
2009020204,NJD,WSH,2009 November 04
2009020205,CBJ,SJS,2009 November 04
2009020206,FLA,CAR,2009 November 04
2009020207,DAL,CGY,2009 November 04
2009020208,COL,ARI,2009 November 04
2009020209,BOS,MTL,2009 November 05
2009020210,ATL,CBJ,2009 November 05
2009020211,OTT,TBL,2009 November 05
2009020212,DET,SJS,2009 November 05
2009020213,STL,CGY,2009 November 05
2009020214,MIN,VAN,2009 November 05
2009020215,ARI,CHI,2009 November 05
2009020216,EDM,NYR,2009 November 05
2009020217,ANA,NSH,2009 November 05
2009020218,LAK,PIT,2009 November 05
2009020219,NJD,NYI,2009 November 06
2009020220,CAR,TOR,2009 November 06
2009020221,BUF,PHI,2009 November 06
2009020222,FLA,WSH,2009 November 06
2009020223,DAL,VAN,2009 November 06
2009020224,COL,CHI,2009 November 06
2009020225,LAK,NSH,2009 November 07
2009020226,BOS,BUF,2009 November 07
2009020227,TOR,DET,2009 November 07
2009020228,MTL,TBL,2009 November 07
2009020229,OTT,NJD,2009 November 07
2009020230,NYI,ATL,2009 November 07
2009020231,PHI,STL,2009 November 07
2009020232,WSH,FLA,2009 November 07
2009020233,CBJ,CAR,2009 November 07
2009020234,MIN,DAL,2009 November 07
2009020235,CGY,NYR,2009 November 07
2009020236,ANA,ARI,2009 November 07
2009020237,SJS,PIT,2009 November 07
2009020238,ATL,STL,2009 November 08
2009020239,COL,EDM,2009 November 08
2009020240,CHI,LAK,2009 November 09
2009020241,BOS,PIT,2009 November 10
2009020242,TOR,MIN,2009 November 10
2009020243,MTL,CGY,2009 November 10
2009020244,OTT,EDM,2009 November 10
2009020245,STL,VAN,2009 November 10
2009020246,SJS,NSH,2009 November 10
2009020247,BUF,EDM,2009 November 11
2009020248,NJD,ANA,2009 November 11
2009020249,WSH,NYI,2009 November 11
2009020250,CAR,LAK,2009 November 11
2009020251,CBJ,DET,2009 November 11
2009020252,CHI,COL,2009 November 11
2009020253,BOS,FLA,2009 November 12
2009020254,NYR,ATL,2009 November 12
2009020255,PHI,OTT,2009 November 12
2009020256,PIT,NJD,2009 November 12
2009020257,TBL,MIN,2009 November 12
2009020258,DET,VAN,2009 November 12
2009020259,STL,NSH,2009 November 12
2009020260,ARI,MTL,2009 November 12
2009020261,SJS,DAL,2009 November 12
2009020262,WSH,MIN,2009 November 13
2009020263,CAR,NYI,2009 November 13
2009020264,CBJ,ANA,2009 November 13
2009020265,BUF,CGY,2009 November 13
2009020266,ATL,LAK,2009 November 13
2009020267,CHI,TOR,2009 November 13
2009020268,TOR,CGY,2009 November 14
2009020269,OTT,NYR,2009 November 14
2009020270,NJD,WSH,2009 November 14
2009020271,PHI,BUF,2009 November 14
2009020272,FLA,NYI,2009 November 14
2009020273,DET,ANA,2009 November 14
2009020274,PIT,BOS,2009 November 14
2009020275,TBL,LAK,2009 November 14
2009020276,STL,SJS,2009 November 14
2009020277,NSH,MTL,2009 November 14
2009020278,ARI,DAL,2009 November 14
2009020279,COL,VAN,2009 November 14
2009020280,CAR,MIN,2009 November 15
2009020281,ATL,EDM,2009 November 15
2009020282,CHI,SJS,2009 November 15
2009020283,BOS,NYI,2009 November 16
2009020284,PHI,NJD,2009 November 16
2009020285,CBJ,EDM,2009 November 16
2009020286,PIT,ANA,2009 November 16
2009020287,FLA,LAK,2009 November 16
2009020288,ARI,TBL,2009 November 16
2009020289,NYR,WSH,2009 November 17
2009020290,MTL,CAR,2009 November 17
2009020291,OTT,TOR,2009 November 17
2009020292,NSH,SJS,2009 November 17
2009020293,CGY,COL,2009 November 17
2009020294,BUF,FLA,2009 November 18
2009020295,DET,DAL,2009 November 18
2009020296,MIN,ARI,2009 November 18
2009020297,EDM,COL,2009 November 18
2009020298,LAK,PHI,2009 November 18
2009020299,CAR,TOR,2009 November 19
2009020300,ATL,BOS,2009 November 19
2009020301,OTT,PIT,2009 November 19
2009020302,STL,ARI,2009 November 19
2009020303,NSH,NJD,2009 November 19
2009020304,DAL,CBJ,2009 November 19
2009020305,CGY,CHI,2009 November 19
2009020306,ANA,TBL,2009 November 19
2009020307,WSH,MTL,2009 November 20
2009020308,BUF,BOS,2009 November 20
2009020309,DET,FLA,2009 November 20
2009020310,MIN,NYI,2009 November 20
2009020311,VAN,COL,2009 November 20
2009020312,SJS,PHI,2009 November 20
2009020313,LAK,CGY,2009 November 21
2009020314,TOR,WSH,2009 November 21
2009020315,MTL,DET,2009 November 21
2009020316,OTT,BUF,2009 November 21
2009020317,NYR,FLA,2009 November 21
2009020318,CAR,TBL,2009 November 21
2009020319,ATL,PIT,2009 November 21
2009020320,STL,NYI,2009 November 21
2009020321,NSH,CBJ,2009 November 21
2009020322,DAL,NJD,2009 November 21
2009020323,ARI,PHI,2009 November 21
2009020324,EDM,CHI,2009 November 21
2009020325,ANA,SJS,2009 November 21
2009020326,ATL,TBL,2009 November 22
2009020327,VAN,CHI,2009 November 22
2009020328,NSH,DET,2009 November 23
2009020329,TOR,NYI,2009 November 23
2009020330,NYR,CBJ,2009 November 23
2009020331,OTT,WSH,2009 November 23
2009020332,FLA,PIT,2009 November 23
2009020333,STL,BOS,2009 November 23
2009020334,DAL,CAR,2009 November 23
2009020335,COL,PHI,2009 November 23
2009020336,EDM,ARI,2009 November 23
2009020337,ANA,CGY,2009 November 23
2009020338,MTL,CBJ,2009 November 24
2009020339,NJD,OTT,2009 November 25
2009020340,NYI,PHI,2009 November 25
2009020341,WSH,BUF,2009 November 25
2009020342,TBL,TOR,2009 November 25
2009020343,PIT,MTL,2009 November 25
2009020344,FLA,NYR,2009 November 25
2009020345,DET,ATL,2009 November 25
2009020346,MIN,BOS,2009 November 25
2009020347,DAL,STL,2009 November 25
2009020348,COL,NSH,2009 November 25
2009020349,CGY,ARI,2009 November 25
2009020350,EDM,LAK,2009 November 25
2009020351,ANA,CAR,2009 November 25
2009020352,SJS,CHI,2009 November 25
2009020353,OTT,CBJ,2009 November 26
2009020354,VAN,LAK,2009 November 26
2009020355,BOS,NJD,2009 November 27
2009020356,PHI,BUF,2009 November 27
2009020357,NYI,PIT,2009 November 27
2009020358,MIN,COL,2009 November 27
2009020359,ANA,CHI,2009 November 27
2009020360,CAR,ATL,2009 November 27
2009020361,TBL,NYR,2009 November 27
2009020362,FLA,TOR,2009 November 27
2009020363,DET,CGY,2009 November 27
2009020364,NSH,STL,2009 November 27
2009020365,EDM,SJS,2009 November 27
2009020366,ARI,DAL,2009 November 27
2009020367,NJD,NYI,2009 November 28
2009020368,BOS,OTT,2009 November 28
2009020369,BUF,CAR,2009 November 28
2009020370,MTL,WSH,2009 November 28
2009020371,ATL,PHI,2009 November 28
2009020372,CBJ,CGY,2009 November 28
2009020373,PIT,NYR,2009 November 28
2009020374,STL,DET,2009 November 28
2009020375,NSH,FLA,2009 November 28
2009020376,DAL,TBL,2009 November 28
2009020377,COL,MIN,2009 November 28
2009020378,VAN,EDM,2009 November 28
2009020379,LAK,CHI,2009 November 28
2009020380,ANA,ARI,2009 November 29
2009020381,VAN,SJS,2009 November 29
2009020382,TOR,BUF,2009 November 30
2009020383,NYR,PIT,2009 November 30
2009020384,CAR,WSH,2009 November 30
2009020385,ATL,FLA,2009 November 30
2009020386,CBJ,STL,2009 November 30
2009020387,TBL,COL,2009 November 30
2009020388,DET,DAL,2009 November 30
2009020389,NSH,CGY,2009 November 30
2009020390,MTL,TOR,2009 December 01
2009020391,CHI,CBJ,2009 December 01
2009020392,ANA,LAK,2009 December 01
2009020393,SJS,OTT,2009 December 01
2009020394,BOS,TBL,2009 December 02
2009020395,NJD,VAN,2009 December 02
2009020396,FLA,COL,2009 December 02
2009020397,MIN,NSH,2009 December 02
2009020398,BUF,MTL,2009 December 03
2009020399,PHI,VAN,2009 December 03
2009020400,WSH,FLA,2009 December 03
2009020401,ATL,NYI,2009 December 03
2009020402,CBJ,TOR,2009 December 03
2009020403,PIT,COL,2009 December 03
2009020404,DET,EDM,2009 December 03
2009020405,DAL,ANA,2009 December 03
2009020406,ARI,CGY,2009 December 03
2009020407,LAK,OTT,2009 December 03
2009020408,SJS,STL,2009 December 03
2009020409,NJD,TBL,2009 December 04
2009020410,MTL,BOS,2009 December 04
2009020411,MIN,ANA,2009 December 04
2009020412,CHI,NSH,2009 December 04
2009020413,CAR,VAN,2009 December 05
2009020414,DAL,EDM,2009 December 05
2009020415,LAK,STL,2009 December 05
2009020416,BOS,TOR,2009 December 05
2009020417,BUF,NYR,2009 December 05
2009020418,NJD,DET,2009 December 05
2009020419,PHI,WSH,2009 December 05
2009020420,FLA,ATL,2009 December 05
2009020421,CBJ,COL,2009 December 05
2009020422,PIT,CHI,2009 December 05
2009020423,TBL,NYI,2009 December 05
2009020424,NSH,MIN,2009 December 05
2009020425,ARI,OTT,2009 December 05
2009020426,SJS,CGY,2009 December 05
2009020427,NYR,DET,2009 December 06
2009020428,ANA,OTT,2009 December 06
2009020429,BUF,NJD,2009 December 07
2009020430,TOR,ATL,2009 December 07
2009020431,MTL,PHI,2009 December 07
2009020432,PIT,CAR,2009 December 07
2009020433,TBL,WSH,2009 December 07
2009020434,FLA,EDM,2009 December 07
2009020435,STL,COL,2009 December 07
2009020436,ARI,MIN,2009 December 07
2009020437,LAK,CGY,2009 December 07
2009020438,PHI,NYI,2009 December 08
2009020439,OTT,MTL,2009 December 08
2009020440,NSH,VAN,2009 December 08
2009020441,ANA,DAL,2009 December 08
2009020442,BUF,WSH,2009 December 09
2009020443,TOR,NYI,2009 December 09
2009020444,NJD,CAR,2009 December 09
2009020445,CBJ,FLA,2009 December 09
2009020446,TBL,EDM,2009 December 09
2009020447,DET,STL,2009 December 09
2009020448,CHI,NYR,2009 December 09
2009020449,COL,MIN,2009 December 09
2009020450,CGY,ATL,2009 December 09
2009020451,SJS,LAK,2009 December 09
2009020452,BOS,TOR,2009 December 10
2009020453,PHI,OTT,2009 December 10
2009020454,MTL,PIT,2009 December 10
2009020455,NSH,CBJ,2009 December 10
2009020456,VAN,ATL,2009 December 10
2009020457,LAK,ARI,2009 December 10
2009020458,NJD,FLA,2009 December 11
2009020459,WSH,CAR,2009 December 11
2009020460,BUF,CHI,2009 December 11
2009020461,DET,ANA,2009 December 11
2009020462,STL,EDM,2009 December 11
2009020463,COL,TBL,2009 December 11
2009020464,CGY,MIN,2009 December 11
2009020465,SJS,DAL,2009 December 11
2009020466,TOR,WSH,2009 December 12
2009020467,OTT,CAR,2009 December 12
2009020468,NJD,PHI,2009 December 12
2009020469,NYI,BOS,2009 December 12
2009020470,NYR,BUF,2009 December 12
2009020471,ATL,MTL,2009 December 12
2009020472,CBJ,ANA,2009 December 12
2009020473,PIT,FLA,2009 December 12
2009020474,NSH,DET,2009 December 12
2009020475,ARI,SJS,2009 December 12
2009020476,VAN,MIN,2009 December 12
2009020477,LAK,DAL,2009 December 12
2009020478,CHI,TBL,2009 December 13
2009020479,COL,CGY,2009 December 13
2009020480,BOS,PHI,2009 December 14
2009020481,TOR,OTT,2009 December 14
2009020482,NYI,FLA,2009 December 14
2009020483,NYR,ATL,2009 December 14
2009020484,CBJ,NSH,2009 December 14
2009020485,MTL,BUF,2009 December 14
2009020486,DET,ARI,2009 December 14
2009020487,VAN,LAK,2009 December 14
2009020488,PIT,PHI,2009 December 15
2009020489,STL,CGY,2009 December 15
2009020490,NSH,TBL,2009 December 15
2009020491,MIN,CBJ,2009 December 15
2009020492,COL,WSH,2009 December 15
2009020493,EDM,LAK,2009 December 15
2009020494,NJD,MTL,2009 December 16
2009020495,NYR,NYI,2009 December 16
2009020496,CAR,DAL,2009 December 16
2009020497,TOR,ARI,2009 December 16
2009020498,OTT,BUF,2009 December 16
2009020499,FLA,ATL,2009 December 16
2009020500,CHI,STL,2009 December 16
2009020501,VAN,ANA,2009 December 16
2009020502,MTL,MIN,2009 December 17
2009020503,NYI,NYR,2009 December 17
2009020504,PHI,PIT,2009 December 17
2009020505,ATL,DAL,2009 December 17
2009020506,CBJ,ARI,2009 December 17
2009020507,DET,TBL,2009 December 17
2009020508,CGY,LAK,2009 December 17
2009020509,EDM,NSH,2009 December 17
2009020510,SJS,ANA,2009 December 17
2009020511,NJD,OTT,2009 December 18
2009020512,BUF,TOR,2009 December 18
2009020513,FLA,CAR,2009 December 18
2009020514,STL,TBL,2009 December 18
2009020515,CHI,BOS,2009 December 18
2009020516,VAN,WSH,2009 December 18
2009020517,PHI,NYR,2009 December 19
2009020518,DAL,DET,2009 December 19
2009020519,ANA,ARI,2009 December 19
2009020520,BUF,PIT,2009 December 19
2009020521,TOR,BOS,2009 December 19
2009020522,OTT,MIN,2009 December 19
2009020523,NYI,MTL,2009 December 19
2009020524,CAR,FLA,2009 December 19
2009020525,ATL,NJD,2009 December 19
2009020526,CGY,NSH,2009 December 19
2009020527,COL,CBJ,2009 December 19
2009020528,EDM,WSH,2009 December 19
2009020529,CHI,DET,2009 December 20
2009020530,VAN,STL,2009 December 20
2009020531,TOR,BUF,2009 December 21
2009020532,NYI,TBL,2009 December 21
2009020533,PHI,FLA,2009 December 21
2009020534,CAR,NYR,2009 December 21
2009020535,ATL,MTL,2009 December 21
2009020536,OTT,BOS,2009 December 21
2009020537,PIT,NJD,2009 December 21
2009020538,MIN,COL,2009 December 21
2009020539,DAL,SJS,2009 December 21
2009020540,EDM,STL,2009 December 21
2009020541,ARI,CBJ,2009 December 21
2009020542,CHI,SJS,2009 December 22
2009020543,COL,ANA,2009 December 22
2009020544,VAN,NSH,2009 December 22
2009020545,BOS,ATL,2009 December 23
2009020546,NYI,TOR,2009 December 23
2009020547,NYR,FLA,2009 December 23
2009020548,PIT,OTT,2009 December 23
2009020549,WSH,BUF,2009 December 23
2009020550,CAR,MTL,2009 December 23
2009020551,MIN,EDM,2009 December 23
2009020552,TBL,PHI,2009 December 23
2009020553,DET,CHI,2009 December 23
2009020554,DAL,CBJ,2009 December 23
2009020555,ARI,ANA,2009 December 23
2009020556,CGY,STL,2009 December 23
2009020557,BUF,OTT,2009 December 26
2009020558,TOR,MTL,2009 December 26
2009020559,NYR,NYI,2009 December 26
2009020560,WSH,NJD,2009 December 26
2009020561,CAR,PHI,2009 December 26
2009020562,DET,CBJ,2009 December 26
2009020563,TBL,ATL,2009 December 26
2009020564,NSH,CHI,2009 December 26
2009020565,MIN,STL,2009 December 26
2009020566,ARI,LAK,2009 December 26
2009020567,COL,DAL,2009 December 26
2009020568,VAN,EDM,2009 December 26
2009020569,SJS,ANA,2009 December 26
2009020570,NYI,PHI,2009 December 27
2009020571,FLA,BOS,2009 December 27
2009020572,STL,BUF,2009 December 27
2009020573,PIT,TOR,2009 December 27
2009020574,CHI,NSH,2009 December 27
2009020575,CGY,VAN,2009 December 27
2009020576,NJD,ATL,2009 December 28
2009020577,WSH,CAR,2009 December 28
2009020578,CBJ,DET,2009 December 28
2009020579,OTT,MTL,2009 December 28
2009020580,TBL,BOS,2009 December 28
2009020581,EDM,CGY,2009 December 28
2009020582,LAK,MIN,2009 December 28
2009020583,SJS,ARI,2009 December 28
2009020584,BUF,PIT,2009 December 29
2009020585,NYI,CBJ,2009 December 29
2009020586,STL,NSH,2009 December 29
2009020587,DAL,CHI,2009 December 29
2009020588,ARI,VAN,2009 December 29
2009020589,ANA,MIN,2009 December 29
2009020590,BOS,ATL,2009 December 30
2009020591,NJD,PIT,2009 December 30
2009020592,NYR,PHI,2009 December 30
2009020593,TBL,MTL,2009 December 30
2009020594,OTT,COL,2009 December 30
2009020595,CGY,LAK,2009 December 30
2009020596,EDM,TOR,2009 December 30
2009020597,SJS,WSH,2009 December 30
2009020598,FLA,MTL,2009 December 31
2009020599,OTT,NYI,2009 December 31
2009020600,DET,COL,2009 December 31
2009020601,CBJ,NSH,2009 December 31
2009020602,ARI,SJS,2009 December 31
2009020603,CAR,NYR,2009 December 31
2009020604,STL,VAN,2009 December 31
2009020605,MIN,LAK,2009 December 31
2009020606,DAL,ANA,2009 December 31
2009020607,CHI,NJD,2009 December 31
2009020608,CGY,EDM,2009 December 31
2009020609,BOS,PHI,2010 January 01
2009020610,BUF,ATL,2010 January 01
2009020611,NYR,CAR,2010 January 02
2009020612,DAL,VAN,2010 January 02
2009020613,TBL,PIT,2010 January 02
2009020614,LAK,WSH,2010 January 02
2009020615,NYI,ATL,2010 January 02
2009020616,CBJ,COL,2010 January 02
2009020617,CGY,TOR,2010 January 02
2009020618,STL,CHI,2010 January 02
2009020619,NSH,ANA,2010 January 02
2009020620,MIN,NJD,2010 January 02
2009020621,ARI,DET,2010 January 02
2009020622,SJS,EDM,2010 January 02
2009020623,MTL,BUF,2010 January 03
2009020624,OTT,PHI,2010 January 03
2009020625,FLA,PIT,2010 January 03
2009020626,CHI,ANA,2010 January 03
2009020627,NYR,BOS,2010 January 04
2009020628,SJS,LAK,2010 January 04
2009020629,TOR,FLA,2010 January 05
2009020630,NJD,DAL,2010 January 05
2009020631,WSH,MTL,2010 January 05
2009020632,OTT,BOS,2010 January 05
2009020633,PIT,ATL,2010 January 05
2009020634,NSH,CGY,2010 January 05
2009020635,CHI,MIN,2010 January 05
2009020636,EDM,ARI,2010 January 05
2009020637,VAN,CBJ,2010 January 05
2009020638,ANA,DET,2010 January 05
2009020639,BUF,TBL,2010 January 06
2009020640,NYR,DAL,2010 January 06
2009020641,PHI,TOR,2010 January 06
2009020642,MIN,CGY,2010 January 06
2009020643,COL,NYI,2010 January 06
2009020644,SJS,STL,2010 January 06
2009020645,BOS,CHI,2010 January 07
2009020646,WSH,OTT,2010 January 07
2009020647,ATL,NYR,2010 January 07
2009020648,MTL,FLA,2010 January 07
2009020649,PIT,PHI,2010 January 07
2009020650,NSH,CAR,2010 January 07
2009020651,EDM,CBJ,2010 January 07
2009020652,VAN,ARI,2010 January 07
2009020653,ANA,STL,2010 January 07
2009020654,LAK,DET,2010 January 07
2009020655,NJD,TBL,2010 January 08
2009020656,CAR,COL,2010 January 08
2009020657,BUF,TOR,2010 January 08
2009020658,DAL,NYI,2010 January 08
2009020659,CGY,CBJ,2010 January 08
2009020660,BOS,NYR,2010 January 09
2009020661,BUF,COL,2010 January 09
2009020662,TOR,PIT,2010 January 09
2009020663,MTL,NJD,2010 January 09
2009020664,OTT,FLA,2010 January 09
2009020665,PHI,TBL,2010 January 09
2009020666,ATL,WSH,2010 January 09
2009020667,NSH,ANA,2010 January 09
2009020668,MIN,CHI,2010 January 09
2009020669,ARI,NYI,2010 January 09
2009020670,VAN,CGY,2010 January 09
2009020671,LAK,STL,2010 January 09
2009020672,SJS,DET,2010 January 09
2009020673,CAR,OTT,2010 January 10
2009020674,CBJ,DAL,2010 January 10
2009020675,CHI,ANA,2010 January 10
2009020676,MIN,PIT,2010 January 11
2009020677,CGY,COL,2010 January 11
2009020678,VAN,NSH,2010 January 11
2009020679,LAK,SJS,2010 January 11
2009020680,TOR,CAR,2010 January 12
2009020681,NYI,DET,2010 January 12
2009020682,NYR,NJD,2010 January 12
2009020683,PHI,DAL,2010 January 12
2009020684,ATL,OTT,2010 January 12
2009020685,TBL,WSH,2010 January 12
2009020686,STL,CBJ,2010 January 12
2009020687,EDM,NSH,2010 January 12
2009020688,ARI,SJS,2010 January 12
2009020689,MIN,VAN,2010 January 13
2009020690,FLA,WSH,2010 January 13
2009020691,CGY,PIT,2010 January 13
2009020692,ANA,BOS,2010 January 13
2009020693,TOR,PHI,2010 January 14
2009020694,NYR,OTT,2010 January 14
2009020695,ATL,BUF,2010 January 14
2009020696,MTL,DAL,2010 January 14
2009020697,TBL,FLA,2010 January 14
2009020698,DET,CAR,2010 January 14
2009020699,STL,MIN,2010 January 14
2009020700,CHI,CBJ,2010 January 14
2009020701,ARI,NJD,2010 January 14
2009020702,EDM,PIT,2010 January 14
2009020703,LAK,ANA,2010 January 14
