id,homeAbbrev,awayAbbrev,est
2019020096,ANA,BUF,2019 October 16 22:00:00
2019020097,SJS,CAR,2019 October 16 22:30:00
2019020098,BOS,TBL,2019 October 17 19:00:00
2019020099,MTL,MIN,2019 October 17 19:00:00
2019020100,NJD,NYR,2019 October 17 19:00:00
2019020101,STL,VAN,2019 October 17 20:00:00
2019020102,WPG,NYI,2019 October 17 20:00:00
2019020103,CGY,DET,2019 October 17 21:00:00
2019020104,ARI,NSH,2019 October 17 22:00:00
2019020105,VGK,OTT,2019 October 17 22:00:00
2019020106,LAK,BUF,2019 October 17 22:30:00
2019020107,FLA,COL,2019 October 18 19:00:00
2019020108,PIT,DAL,2019 October 18 19:00:00
2019020109,WSH,NYR,2019 October 18 19:00:00
2019020110,CHI,CBJ,2019 October 18 20:30:00
2019020111,EDM,DET,2019 October 18 21:00:00
2019020112,ANA,CAR,2019 October 18 22:00:00
2019020113,NJD,VAN,2019 October 19 13:00:00
2019020114,STL,MTL,2019 October 19 15:00:00
2019020115,TOR,BOS,2019 October 19 19:00:00
2019020116,TBL,COL,2019 October 19 19:00:00
2019020117,PHI,DAL,2019 October 19 19:00:00
2019020118,PIT,VGK,2019 October 19 19:00:00
2019020119,CBJ,NYI,2019 October 19 19:00:00
2019020120,ARI,OTT,2019 October 19 19:00:00
2019020121,NSH,FLA,2019 October 19 20:00:00
2019020122,LAK,CGY,2019 October 19 22:00:00
2019020123,SJS,BUF,2019 October 19 22:30:00
2019020124,NYR,VAN,2019 October 20 13:00:00
2019020125,MIN,MTL,2019 October 20 17:00:00
2019020126,CHI,WSH,2019 October 20 19:00:00
2019020127,WPG,EDM,2019 October 20 19:00:00
2019020128,ANA,CGY,2019 October 20 21:00:00
2019020129,TOR,CBJ,2019 October 21 19:00:00
2019020130,PHI,VGK,2019 October 21 19:00:00
2019020131,STL,COL,2019 October 21 20:00:00
2019020132,DAL,OTT,2019 October 21 20:30:00
2019020133,BOS,TOR,2019 October 22 19:00:00
2019020134,BUF,SJS,2019 October 22 19:00:00
2019020135,FLA,PIT,2019 October 22 19:00:00
2019020136,NYR,ARI,2019 October 22 19:00:00
2019020137,DET,VAN,2019 October 22 19:30:00
2019020138,NSH,ANA,2019 October 22 20:00:00
2019020139,MIN,EDM,2019 October 22 20:00:00
2019020140,WPG,LAK,2019 October 22 20:00:00
2019020141,CHI,VGK,2019 October 22 20:30:00
2019020142,CGY,WSH,2019 October 22 21:00:00
2019020143,OTT,DET,2019 October 23 19:30:00
2019020144,TBL,PIT,2019 October 23 20:00:00
2019020145,MTL,SJS,2019 October 24 19:00:00
2019020146,NYI,ARI,2019 October 24 19:00:00
2019020147,NYR,BUF,2019 October 24 19:00:00
2019020148,CBJ,CAR,2019 October 24 19:00:00
2019020149,STL,LAK,2019 October 24 20:00:00
2019020150,NSH,MIN,2019 October 24 20:00:00
2019020151,CHI,PHI,2019 October 24 20:30:00
2019020152,DAL,ANA,2019 October 24 20:30:00
2019020153,CGY,FLA,2019 October 24 21:00:00
2019020154,EDM,WSH,2019 October 24 21:00:00
2019020155,VGK,COL,2019 October 25 18:00:00
2019020156,TOR,SJS,2019 October 25 19:00:00
2019020157,NJD,ARI,2019 October 25 19:00:00
2019020158,OTT,NYI,2019 October 25 19:30:00
2019020159,DET,BUF,2019 October 25 19:30:00
2019020160,VAN,WSH,2019 October 25 22:00:00
2019020161,CAR,CHI,2019 October 26 13:00:00
2019020162,BOS,STL,2019 October 26 19:00:00
2019020163,MTL,TOR,2019 October 26 19:00:00
2019020164,TBL,NSH,2019 October 26 19:00:00
2019020165,PHI,CBJ,2019 October 26 19:00:00
2019020166,DAL,PIT,2019 October 26 20:00:00
2019020167,MIN,LAK,2019 October 26 20:00:00
2019020168,WPG,CGY,2019 October 26 22:00:00
2019020169,COL,ANA,2019 October 26 21:00:00
2019020170,EDM,FLA,2019 October 27 16:00:00
2019020171,DET,STL,2019 October 27 17:00:00
2019020172,OTT,SJS,2019 October 27 19:00:00
2019020173,NYI,PHI,2019 October 27 19:00:00
2019020174,NYR,BOS,2019 October 27 19:00:00
2019020175,CHI,LAK,2019 October 27 19:00:00
2019020176,VGK,ANA,2019 October 27 20:00:00
2019020177,BUF,ARI,2019 October 28 19:00:00
2019020178,VAN,FLA,2019 October 28 22:00:00
2019020179,BOS,SJS,2019 October 29 19:00:00
2019020180,TOR,WSH,2019 October 29 19:00:00
2019020181,NYR,TBL,2019 October 29 19:30:00
2019020182,PIT,PHI,2019 October 29 19:00:00
2019020183,CAR,CGY,2019 October 29 19:00:00
2019020184,DET,EDM,2019 October 29 19:30:00
2019020185,NSH,CHI,2019 October 29 20:00:00
2019020186,DAL,MIN,2019 October 29 20:30:00
2019020187,ANA,WPG,2019 October 29 22:00:00
2019020188,NJD,TBL,2019 October 30 19:00:00
2019020189,CBJ,EDM,2019 October 30 19:30:00
2019020190,STL,MIN,2019 October 30 20:00:00
2019020191,COL,FLA,2019 October 30 22:00:00
2019020192,ARI,MTL,2019 October 30 22:00:00
2019020193,LAK,VAN,2019 October 30 22:30:00
2019020194,NSH,CGY,2019 October 31 20:00:00
2019020195,VGK,MTL,2019 October 31 22:00:00
2019020196,NJD,PHI,2019 November 01 19:00:00
2019020197,NYI,TBL,2019 November 01 19:00:00
2019020198,WSH,BUF,2019 November 01 19:00:00
2019020199,CAR,DET,2019 November 01 19:30:00
2019020200,STL,CBJ,2019 November 01 20:00:00
2019020201,COL,DAL,2019 November 01 21:00:00
2019020202,ANA,VAN,2019 November 01 22:00:00
2019020203,SJS,WPG,2019 November 01 22:30:00
2019020204,PIT,EDM,2019 November 02 13:00:00
2019020205,NSH,NYR,2019 November 02 14:00:00
2019020206,BOS,OTT,2019 November 02 19:00:00
2019020207,BUF,NYI,2019 November 02 19:00:00
2019020208,FLA,DET,2019 November 02 19:00:00
2019020209,PHI,TOR,2019 November 02 19:00:00
2019020210,CAR,NJD,2019 November 02 19:00:00
2019020211,CBJ,CGY,2019 November 02 19:00:00
2019020212,DAL,MTL,2019 November 02 19:00:00
2019020213,MIN,STL,2019 November 02 20:00:00
2019020214,ARI,COL,2019 November 02 21:00:00
2019020215,VGK,WPG,2019 November 02 22:00:00
2019020216,SJS,VAN,2019 November 02 22:00:00
2019020217,LAK,CHI,2019 November 02 22:30:00
2019020218,WSH,CGY,2019 November 03 19:00:00
2019020219,ANA,CHI,2019 November 03 20:00:00
2019020220,BOS,PIT,2019 November 04 19:00:00
2019020221,NYR,OTT,2019 November 04 19:00:00
2019020222,DET,NSH,2019 November 04 19:30:00
2019020223,EDM,ARI,2019 November 04 21:00:00
2019020224,MTL,BOS,2019 November 05 19:30:00
2019020225,NYI,OTT,2019 November 05 19:00:00
2019020226,PHI,CAR,2019 November 05 19:00:00
2019020227,CBJ,VGK,2019 November 05 19:00:00
2019020228,TOR,LAK,2019 November 05 19:30:00
2019020229,WPG,NJD,2019 November 05 20:00:00
2019020230,DAL,COL,2019 November 05 20:30:00
2019020231,CGY,ARI,2019 November 05 21:00:00
2019020232,VAN,STL,2019 November 05 22:00:00
2019020233,ANA,MIN,2019 November 05 22:00:00
2019020234,SJS,CHI,2019 November 05 22:00:00
2019020235,NYR,DET,2019 November 06 20:00:00
2019020236,EDM,STL,2019 November 06 20:30:00
2019020237,TOR,VGK,2019 November 07 19:00:00
2019020238,FLA,WSH,2019 November 07 19:00:00
2019020239,NYI,PIT,2019 November 07 19:00:00
2019020240,PHI,MTL,2019 November 07 19:00:00
2019020241,CAR,NYR,2019 November 07 19:00:00
2019020242,OTT,LAK,2019 November 07 19:30:00
2019020243,CHI,VAN,2019 November 07 20:30:00
2019020244,COL,NSH,2019 November 07 21:00:00
2019020245,CGY,NJD,2019 November 07 21:00:00
2019020246,ARI,CBJ,2019 November 07 21:00:00
2019020247,SJS,MIN,2019 November 07 22:30:00
2019020248,DET,BOS,2019 November 08 19:30:00
2019020249,BUF,TBL,2019 November 08 14:00:00
2019020250,WPG,VAN,2019 November 08 20:00:00
2019020251,EDM,NJD,2019 November 08 21:00:00
2019020252,NYI,FLA,2019 November 09 13:00:00
2019020253,TOR,PHI,2019 November 09 19:00:00
2019020254,MTL,LAK,2019 November 09 19:00:00
2019020255,OTT,CAR,2019 November 09 19:00:00
2019020256,TBL,BUF,2019 November 09 13:00:00
2019020257,PIT,CHI,2019 November 09 19:00:00
2019020258,WSH,VGK,2019 November 09 19:00:00
2019020259,ARI,MIN,2019 November 09 20:00:00
2019020260,COL,CBJ,2019 November 09 21:00:00
2019020261,CGY,STL,2019 November 09 22:00:00
2019020262,SJS,NSH,2019 November 09 22:30:00
2019020263,NYR,FLA,2019 November 10 13:00:00
2019020264,WPG,DAL,2019 November 10 14:00:00
2019020265,VAN,NJD,2019 November 10 16:00:00
2019020266,DET,VGK,2019 November 10 17:00:00
2019020267,BOS,PHI,2019 November 10 19:00:00
2019020268,CHI,TOR,2019 November 10 19:00:00
2019020269,ANA,EDM,2019 November 10 21:00:00
2019020270,WSH,ARI,2019 November 11 19:00:00
2019020271,CAR,OTT,2019 November 11 19:00:00
2019020272,BOS,FLA,2019 November 12 19:00:00
2019020273,MTL,CBJ,2019 November 12 19:00:00
2019020274,NYR,PIT,2019 November 12 19:30:00
2019020275,STL,ARI,2019 November 12 20:00:00
2019020276,WPG,COL,2019 November 12 20:00:00
2019020277,VAN,NSH,2019 November 12 22:00:00
2019020278,ANA,DET,2019 November 12 22:00:00
2019020279,LAK,MIN,2019 November 12 22:30:00
2019020280,SJS,EDM,2019 November 12 22:30:00
2019020281,NJD,OTT,2019 November 13 19:00:00
2019020282,NYI,TOR,2019 November 13 19:00:00
2019020283,PHI,WSH,2019 November 13 19:30:00
2019020284,CGY,DAL,2019 November 13 21:30:00
2019020285,VGK,CHI,2019 November 13 22:00:00
2019020286,BUF,CAR,2019 November 14 19:00:00
2019020287,TBL,NYR,2019 November 14 19:00:00
2019020288,FLA,WPG,2019 November 14 19:00:00
2019020289,MIN,ARI,2019 November 14 20:00:00
2019020290,EDM,COL,2019 November 14 21:00:00
2019020291,VAN,DAL,2019 November 14 22:00:00
2019020292,ANA,SJS,2019 November 14 22:00:00
2019020293,LAK,DET,2019 November 14 22:30:00
2019020294,TOR,BOS,2019 November 15 19:00:00
2019020295,NJD,PIT,2019 November 15 19:00:00
2019020296,WSH,MTL,2019 November 15 19:00:00
2019020297,CBJ,STL,2019 November 15 19:00:00
2019020298,OTT,PHI,2019 November 15 19:30:00
2019020299,MIN,CAR,2019 November 16 14:00:00
2019020300,TBL,WPG,2019 November 16 16:00:00
2019020301,EDM,DAL,2019 November 16 16:00:00
2019020302,ARI,CGY,2019 November 16 16:00:00
2019020303,BOS,WSH,2019 November 16 19:00:00
2019020304,BUF,OTT,2019 November 16 19:00:00
2019020305,MTL,NJD,2019 November 16 19:00:00
2019020306,FLA,NYR,2019 November 16 19:00:00
2019020307,PHI,NYI,2019 November 16 19:00:00
2019020308,PIT,TOR,2019 November 16 19:00:00
2019020309,STL,ANA,2019 November 16 20:00:00
2019020310,NSH,CHI,2019 November 16 20:00:00
2019020311,VAN,COL,2019 November 16 22:00:00
2019020312,LAK,VGK,2019 November 16 16:00:00
2019020313,SJS,DET,2019 November 16 22:30:00
2019020314,CHI,BUF,2019 November 17 19:00:00
2019020315,VGK,CGY,2019 November 17 19:00:00
2019020316,WSH,ANA,2019 November 18 19:00:00
2019020317,ARI,LAK,2019 November 18 21:00:00
2019020318,BUF,MIN,2019 November 19 19:00:00
2019020319,FLA,PHI,2019 November 19 19:00:00
2019020320,NJD,BOS,2019 November 19 19:00:00
2019020321,PIT,NYI,2019 November 19 19:00:00
2019020322,CBJ,MTL,2019 November 19 19:00:00
2019020323,DET,OTT,2019 November 19 19:30:00
2019020324,STL,TBL,2019 November 19 20:00:00
2019020325,NSH,WPG,2019 November 19 20:00:00
2019020326,CHI,CAR,2019 November 19 20:30:00
2019020327,DAL,VAN,2019 November 19 20:30:00
2019020328,CGY,COL,2019 November 19 21:00:00
2019020329,VGK,TOR,2019 November 19 22:00:00
2019020330,SJS,EDM,2019 November 19 22:30:00
2019020331,MTL,OTT,2019 November 20 19:30:00
2019020332,NYR,WSH,2019 November 20 20:00:00
2019020333,BOS,BUF,2019 November 21 19:00:00
2019020334,FLA,ANA,2019 November 21 19:00:00
2019020335,NYI,PIT,2019 November 21 19:00:00
2019020336,CAR,PHI,2019 November 21 19:00:00
2019020337,CBJ,DET,2019 November 21 19:00:00
2019020338,STL,CGY,2019 November 21 20:00:00
2019020339,NSH,VAN,2019 November 21 20:00:00
2019020340,MIN,COL,2019 November 21 20:00:00
2019020341,CHI,TBL,2019 November 21 20:30:00
2019020342,DAL,WPG,2019 November 21 20:30:00
2019020343,ARI,TOR,2019 November 21 21:00:00
2019020344,VGK,SJS,2019 November 21 22:00:00
2019020345,LAK,EDM,2019 November 21 22:30:00
2019020346,PIT,NJD,2019 November 22 19:00:00
2019020347,OTT,NYR,2019 November 22 19:30:00
2019020348,WSH,VAN,2019 November 23 12:30:00
2019020349,PHI,CGY,2019 November 23 13:00:00
2019020350,LAK,ARI,2019 November 23 16:00:00
2019020351,BOS,MIN,2019 November 23 19:00:00
2019020352,MTL,NYR,2019 November 23 19:00:00
2019020353,TBL,ANA,2019 November 23 19:00:00
2019020354,NJD,DET,2019 November 23 19:00:00
2019020355,CAR,FLA,2019 November 23 19:00:00
2019020356,WPG,CBJ,2019 November 23 19:00:00
2019020357,COL,TOR,2019 November 23 19:00:00
2019020358,STL,NSH,2019 November 23 20:00:00
2019020359,DAL,CHI,2019 November 23 20:00:00
2019020360,VGK,EDM,2019 November 23 22:00:00
2019020361,SJS,NYI,2019 November 23 22:30:00
2019020362,FLA,BUF,2019 November 24 17:00:00
2019020363,DET,CAR,2019 November 24 19:00:00
2019020364,ARI,EDM,2019 November 24 20:00:00
2019020365,TBL,BUF,2019 November 25 19:00:00
2019020366,NYR,MIN,2019 November 25 19:00:00
2019020367,PHI,VAN,2019 November 25 19:00:00
2019020368,PIT,CGY,2019 November 25 19:00:00
2019020369,CBJ,OTT,2019 November 25 19:00:00
2019020370,NSH,STL,2019 November 25 20:00:00
2019020371,DAL,VGK,2019 November 25 20:30:00
2019020372,ANA,NYI,2019 November 25 22:00:00
2019020373,LAK,SJS,2019 November 25 22:30:00
2019020374,MTL,BOS,2019 November 26 19:00:00
2019020375,NJD,MIN,2019 November 26 19:00:00
2019020376,CHI,DAL,2019 November 26 20:00:00
2019020377,BUF,CGY,2019 November 27 19:00:00
2019020378,OTT,BOS,2019 November 27 19:00:00
2019020379,DET,TOR,2019 November 27 19:00:00
2019020380,TBL,STL,2019 November 27 19:00:00
2019020381,NYR,CAR,2019 November 27 19:00:00
2019020382,PIT,VAN,2019 November 27 19:00:00
2019020383,WSH,FLA,2019 November 27 19:00:00
2019020384,CBJ,PHI,2019 November 27 19:00:00
2019020385,NSH,VGK,2019 November 27 20:00:00
2019020386,ARI,ANA,2019 November 27 21:30:00
2019020387,COL,EDM,2019 November 27 22:00:00
2019020388,LAK,NYI,2019 November 27 22:30:00
2019020389,SJS,WPG,2019 November 27 22:30:00
2019020390,MTL,NJD,2019 November 28 19:30:00
2019020391,BOS,NYR,2019 November 29 13:00:00
2019020392,BUF,TOR,2019 November 29 16:00:00
2019020393,PHI,DET,2019 November 29 16:00:00
2019020394,CHI,COL,2019 November 29 16:00:00
2019020395,MIN,OTT,2019 November 29 16:00:00
2019020396,ANA,WPG,2019 November 29 16:00:00
2019020397,SJS,LAK,2019 November 29 16:00:00
2019020398,WSH,TBL,2019 November 29 17:00:00
2019020399,VGK,ARI,2019 November 29 18:00:00
2019020400,CBJ,PIT,2019 November 29 19:00:00
2019020401,CAR,NSH,2019 November 29 19:30:00
2019020402,DAL,STL,2019 November 29 20:30:00
2019020403,NJD,NYR,2019 November 30 13:00:00
2019020404,MTL,PHI,2019 November 30 15:00:00
2019020405,TOR,BUF,2019 November 30 19:00:00
2019020406,DET,WSH,2019 November 30 19:00:00
2019020407,TBL,CAR,2019 November 30 19:00:00
2019020408,FLA,NSH,2019 November 30 19:00:00
2019020409,NYI,CBJ,2019 November 30 19:00:00
2019020410,CGY,OTT,2019 November 30 19:00:00
2019020411,STL,PIT,2019 November 30 20:00:00
2019020412,ARI,SJS,2019 November 30 20:00:00
2019020413,COL,CHI,2019 November 30 21:00:00
2019020414,EDM,VAN,2019 November 30 22:00:00
2019020415,LAK,WPG,2019 November 30 22:00:00
2019020416,MIN,DAL,2019 December 01 15:00:00
2019020417,BOS,MTL,2019 December 01 19:00:00
2019020418,VAN,EDM,2019 December 01 22:00:00
2019020419,BUF,NJD,2019 December 02 19:00:00
2019020420,NYR,VGK,2019 December 02 19:00:00
2019020421,DET,NYI,2019 December 02 19:30:00
2019020422,CHI,STL,2019 December 02 20:30:00
2019020423,ANA,LAK,2019 December 02 22:00:00
2019020424,BOS,CAR,2019 December 03 19:00:00
2019020425,MTL,NYI,2019 December 03 19:00:00
2019020426,FLA,MIN,2019 December 03 19:00:00
2019020427,NJD,VGK,2019 December 03 19:00:00
2019020428,PHI,TOR,2019 December 03 19:00:00
2019020429,CBJ,ARI,2019 December 03 19:00:00
2019020430,NSH,TBL,2019 December 03 20:00:00
2019020431,WPG,DAL,2019 December 03 20:00:00
2019020432,VAN,OTT,2019 December 03 22:00:00
2019020433,SJS,WSH,2019 December 03 22:30:00
2019020434,TOR,COL,2019 December 04 19:00:00
2019020435,PIT,STL,2019 December 04 20:00:00
2019020436,EDM,OTT,2019 December 04 21:30:00
2019020437,LAK,WSH,2019 December 04 22:00:00
2019020438,BOS,CHI,2019 December 05 19:00:00
2019020439,MTL,COL,2019 December 05 19:00:00
2019020440,TBL,MIN,2019 December 05 19:00:00
2019020441,NYI,VGK,2019 December 05 19:00:00
2019020442,PHI,ARI,2019 December 05 19:00:00
2019020443,CAR,SJS,2019 December 05 19:00:00
2019020444,CBJ,NYR,2019 December 05 19:00:00
2019020445,DAL,WPG,2019 December 05 20:30:00
2019020446,CGY,BUF,2019 December 05 21:00:00
2019020447,NJD,CHI,2019 December 06 19:00:00
2019020448,NYR,MTL,2019 December 06 19:00:00
2019020449,PIT,ARI,2019 December 06 19:00:00
2019020450,EDM,LAK,2019 December 06 21:00:00
2019020451,ANA,WSH,2019 December 06 22:00:00
2019020452,PHI,OTT,2019 December 07 13:00:00
2019020453,VAN,BUF,2019 December 07 16:00:00
2019020454,BOS,COL,2019 December 07 19:00:00
2019020455,DET,PIT,2019 December 07 19:00:00
2019020456,TBL,SJS,2019 December 07 19:00:00
2019020457,FLA,CBJ,2019 December 07 19:00:00
2019020458,CAR,MIN,2019 December 07 19:00:00
2019020459,STL,TOR,2019 December 07 19:00:00
2019020460,NSH,NJD,2019 December 07 20:00:00
2019020461,DAL,NYI,2019 December 07 21:00:00
2019020462,CGY,LAK,2019 December 07 22:00:00
2019020463,WPG,ANA,2019 December 08 15:00:00
2019020464,FLA,SJS,2019 December 08 17:00:00
2019020465,CHI,ARI,2019 December 08 19:00:00
2019020466,VGK,NYR,2019 December 08 19:00:00
2019020467,EDM,BUF,2019 December 08 20:00:00
2019020468,TBL,NYI,2019 December 09 19:00:00
2019020469,WSH,CBJ,2019 December 09 19:00:00
2019020470,OTT,BOS,2019 December 09 19:30:00
2019020471,COL,CGY,2019 December 09 21:00:00
2019020472,BUF,STL,2019 December 10 19:30:00
2019020473,FLA,TBL,2019 December 10 19:00:00
2019020474,PIT,MTL,2019 December 10 19:00:00
2019020475,NSH,SJS,2019 December 10 20:00:00
2019020476,MIN,ANA,2019 December 10 20:00:00
2019020477,WPG,DET,2019 December 10 20:00:00
2019020478,DAL,NJD,2019 December 10 20:30:00
2019020479,EDM,CAR,2019 December 10 21:00:00
2019020480,ARI,CGY,2019 December 10 21:00:00
2019020481,VAN,TOR,2019 December 10 22:00:00
2019020482,VGK,CHI,2019 December 10 22:00:00
2019020483,LAK,NYR,2019 December 10 22:30:00
2019020484,WSH,BOS,2019 December 11 19:00:00
2019020485,MTL,OTT,2019 December 11 19:30:00
2019020486,COL,PHI,2019 December 11 21:30:00
2019020487,BUF,NSH,2019 December 12 19:00:00
2019020488,TBL,BOS,2019 December 12 19:00:00
2019020489,FLA,NYI,2019 December 12 19:00:00
2019020490,PIT,CBJ,2019 December 12 19:00:00
2019020491,DET,WPG,2019 December 12 19:30:00
2019020492,STL,VGK,2019 December 12 20:00:00
2019020493,MIN,EDM,2019 December 12 20:00:00
2019020494,CGY,TOR,2019 December 12 21:00:00
2019020495,ARI,CHI,2019 December 12 21:00:00
2019020496,VAN,CAR,2019 December 12 22:00:00
2019020497,ANA,LAK,2019 December 12 22:00:00
2019020498,SJS,NYR,2019 December 12 22:30:00
2019020499,DAL,VGK,2019 December 13 20:00:00
2019020500,COL,NJD,2019 December 13 21:00:00
2019020501,OTT,CBJ,2019 December 14 13:00:00
2019020502,NYI,BUF,2019 December 14 13:00:00
2019020503,CGY,CAR,2019 December 14 16:00:00
2019020504,ANA,NYR,2019 December 14 16:00:00
2019020505,NSH,DAL,2019 December 14 18:30:00
2019020506,MTL,DET,2019 December 14 19:00:00
2019020507,TBL,WSH,2019 December 14 19:00:00
2019020508,FLA,BOS,2019 December 14 19:00:00
2019020509,PIT,LAK,2019 December 14 19:00:00
2019020510,MIN,PHI,2019 December 14 19:00:00
2019020511,EDM,TOR,2019 December 14 19:00:00
2019020512,STL,CHI,2019 December 14 20:00:00
2019020513,ARI,NJD,2019 December 14 20:00:00
2019020514,SJS,VAN,2019 December 14 22:00:00
2019020515,WPG,PHI,2019 December 15 17:00:00
2019020516,DET,LAK,2019 December 15 19:00:00
2019020517,CHI,MIN,2019 December 15 19:00:00
2019020518,VGK,VAN,2019 December 15 20:00:00
2019020519,FLA,OTT,2019 December 16 19:00:00
2019020520,NYR,NSH,2019 December 16 19:00:00
2019020521,CBJ,WSH,2019 December 16 19:00:00
2019020522,STL,COL,2019 December 16 20:00:00
2019020523,DAL,EDM,2019 December 16 20:30:00
2019020524,BOS,LAK,2019 December 17 19:00:00
2019020525,TOR,BUF,2019 December 17 19:00:00
2019020526,TBL,OTT,2019 December 17 19:00:00
2019020527,NYI,NSH,2019 December 17 19:00:00
2019020528,PHI,ANA,2019 December 17 19:00:00
2019020529,DET,CBJ,2019 December 17 19:30:00
2019020530,WPG,CAR,2019 December 17 20:00:00
2019020531,CGY,PIT,2019 December 17 21:00:00
2019020532,VAN,MTL,2019 December 17 22:00:00
2019020533,VGK,MIN,2019 December 17 22:00:00
2019020534,SJS,ARI,2019 December 17 22:30:00
2019020535,NJD,ANA,2019 December 18 19:00:00
2019020536,CHI,COL,2019 December 18 20:00:00
2019020537,STL,EDM,2019 December 18 20:30:00
2019020538,BOS,NYI,2019 December 19 19:00:00
2019020539,TBL,DAL,2019 December 19 19:00:00
