id,homeAbbrev,awayAbbrev,est
2018020070,COL,CGY,2018 October 13 22:00:00
2018020071,NJD,SJS,2018 October 14 13:00:00
2018020072,STL,ANA,2018 October 14 19:00:00
2018020073,WPG,CAR,2018 October 14 19:00:00
2018020074,TOR,LAK,2018 October 15 19:30:00
2018020075,MTL,DET,2018 October 15 19:30:00
2018020076,OTT,DAL,2018 October 15 19:30:00
2018020077,NSH,MIN,2018 October 15 20:00:00
2018020078,NJD,DAL,2018 October 16 19:00:00
2018020079,NYR,COL,2018 October 16 19:00:00
2018020080,PHI,FLA,2018 October 16 19:00:00
2018020081,PIT,VAN,2018 October 16 19:00:00
2018020082,TBL,CAR,2018 October 16 19:30:00
2018020083,MIN,ARI,2018 October 16 20:00:00
2018020084,WPG,EDM,2018 October 16 20:00:00
2018020085,VGK,BUF,2018 October 16 22:00:00
2018020086,MTL,STL,2018 October 17 19:00:00
2018020087,WSH,NYR,2018 October 17 19:00:00
2018020088,CGY,BOS,2018 October 17 21:30:00
2018020089,ANA,NYI,2018 October 17 22:00:00
2018020090,TOR,PIT,2018 October 18 19:00:00
2018020091,NJD,COL,2018 October 18 19:00:00
2018020092,CBJ,PHI,2018 October 18 19:00:00
2018020093,TBL,DET,2018 October 18 19:30:00
2018020094,WPG,VAN,2018 October 18 20:00:00
2018020095,CHI,ARI,2018 October 18 20:30:00
2018020096,EDM,BOS,2018 October 18 21:00:00
2018020097,LAK,NYI,2018 October 18 22:30:00
2018020098,SJS,BUF,2018 October 18 22:30:00
2018020099,WSH,FLA,2018 October 19 19:00:00
2018020100,DAL,MIN,2018 October 19 20:00:00
2018020101,CGY,NSH,2018 October 19 21:00:00
2018020102,PHI,NJD,2018 October 20 13:00:00
2018020103,CAR,COL,2018 October 20 13:00:00
2018020104,WPG,ARI,2018 October 20 16:00:00
2018020105,LAK,BUF,2018 October 20 15:30:00
2018020106,TOR,STL,2018 October 20 19:00:00
2018020107,OTT,MTL,2018 October 20 19:00:00
2018020108,FLA,DET,2018 October 20 19:00:00
2018020109,CBJ,CHI,2018 October 20 19:00:00
2018020110,MIN,TBL,2018 October 20 20:00:00
2018020111,EDM,NSH,2018 October 20 22:00:00
2018020112,VAN,BOS,2018 October 20 22:00:00
2018020113,VGK,ANA,2018 October 20 22:00:00
2018020114,SJS,NYI,2018 October 20 22:30:00
2018020115,NYR,CGY,2018 October 21 19:00:00
2018020116,CHI,TBL,2018 October 21 19:00:00
2018020117,ANA,BUF,2018 October 21 20:00:00
2018020118,PHI,COL,2018 October 22 19:00:00
2018020119,DET,CAR,2018 October 22 19:30:00
2018020120,WPG,STL,2018 October 22 20:00:00
2018020121,VAN,WSH,2018 October 22 22:00:00
2018020122,NYR,FLA,2018 October 23 19:00:00
2018020123,CBJ,ARI,2018 October 23 19:00:00
2018020124,MTL,CGY,2018 October 23 19:30:00
2018020125,OTT,BOS,2018 October 23 19:30:00
2018020126,NSH,SJS,2018 October 23 20:00:00
2018020127,CHI,ANA,2018 October 23 20:30:00
2018020128,DAL,LAK,2018 October 23 20:30:00
2018020129,EDM,PIT,2018 October 23 21:00:00
2018020130,NYI,FLA,2018 October 24 19:00:00
2018020131,WPG,TOR,2018 October 24 19:00:00
2018020132,COL,TBL,2018 October 24 21:30:00
2018020133,VGK,VAN,2018 October 24 22:00:00
2018020134,BOS,PHI,2018 October 25 19:00:00
2018020135,BUF,MTL,2018 October 25 19:00:00
2018020136,NJD,NSH,2018 October 25 19:00:00
2018020137,STL,CBJ,2018 October 25 20:00:00
2018020138,MIN,LAK,2018 October 25 20:00:00
2018020139,CHI,NYR,2018 October 25 20:30:00
2018020140,DAL,ANA,2018 October 25 20:30:00
2018020141,CGY,PIT,2018 October 25 21:00:00
2018020142,EDM,WSH,2018 October 25 21:00:00
2018020143,ARI,VAN,2018 October 25 22:00:00
2018020144,VGK,TBL,2018 October 26 18:00:00
2018020145,DET,WPG,2018 October 26 19:30:00
2018020146,CAR,SJS,2018 October 26 19:30:00
2018020147,COL,OTT,2018 October 26 21:00:00
2018020148,NJD,FLA,2018 October 27 12:00:00
2018020149,PHI,NYI,2018 October 27 13:00:00
2018020150,NSH,EDM,2018 October 27 15:00:00
2018020151,CGY,WSH,2018 October 27 16:00:00
2018020152,BOS,MTL,2018 October 27 19:00:00
2018020153,TOR,WPG,2018 October 27 19:00:00
2018020154,CBJ,BUF,2018 October 27 19:00:00
2018020155,STL,CHI,2018 October 27 20:00:00
2018020156,MIN,COL,2018 October 27 20:00:00
2018020157,ARI,TBL,2018 October 27 21:00:00
2018020158,VAN,PIT,2018 October 27 22:00:00
2018020159,LAK,NYR,2018 October 28 15:30:00
2018020160,DET,DAL,2018 October 28 17:00:00
2018020161,CAR,NYI,2018 October 28 17:00:00
2018020162,CHI,EDM,2018 October 28 18:00:00
2018020163,VGK,OTT,2018 October 28 20:00:00
2018020164,ANA,SJS,2018 October 28 20:00:00
2018020165,TOR,CGY,2018 October 29 19:00:00
2018020166,VAN,MIN,2018 October 29 22:00:00
2018020167,BUF,CGY,2018 October 30 19:00:00
2018020168,PIT,NYI,2018 October 30 19:00:00
2018020169,CAR,BOS,2018 October 30 19:00:00
2018020170,CBJ,DET,2018 October 30 19:00:00
2018020171,MTL,DAL,2018 October 30 19:30:00
2018020172,TBL,NJD,2018 October 30 19:30:00
2018020173,NSH,VGK,2018 October 30 20:00:00
2018020174,EDM,MIN,2018 October 30 21:00:00
2018020175,ARI,OTT,2018 October 30 22:00:00
2018020176,ANA,PHI,2018 October 30 22:00:00
2018020177,SJS,NYR,2018 October 30 22:30:00
2018020178,VAN,CHI,2018 October 31 22:00:00
2018020179,TOR,DAL,2018 November 01 19:00:00
2018020180,FLA,WPG,2018 November 01 14:00:00
2018020181,NYI,PIT,2018 November 01 19:00:00
2018020182,MTL,WSH,2018 November 01 19:30:00
2018020183,OTT,BUF,2018 November 01 19:30:00
2018020184,DET,NJD,2018 November 01 19:30:00
2018020185,TBL,NSH,2018 November 01 19:30:00
2018020186,STL,VGK,2018 November 01 20:00:00
2018020187,CGY,COL,2018 November 01 21:00:00
2018020188,EDM,CHI,2018 November 01 21:00:00
2018020189,ANA,NYR,2018 November 01 22:00:00
2018020190,LAK,PHI,2018 November 01 22:30:00
2018020191,SJS,CBJ,2018 November 01 22:30:00
2018020192,WPG,FLA,2018 November 02 14:00:00
2018020193,VAN,COL,2018 November 02 22:00:00
2018020194,ARI,CAR,2018 November 02 22:00:00
2018020195,BUF,OTT,2018 November 03 14:00:00
2018020196,MTL,TBL,2018 November 03 19:00:00
2018020197,DET,EDM,2018 November 03 19:00:00
2018020198,NYI,NJD,2018 November 03 19:00:00
2018020199,PIT,TOR,2018 November 03 19:00:00
2018020200,WSH,DAL,2018 November 03 19:00:00
2018020201,STL,MIN,2018 November 03 20:00:00
2018020202,NSH,BOS,2018 November 03 20:00:00
2018020203,CGY,CHI,2018 November 03 22:00:00
2018020204,VGK,CAR,2018 November 03 22:00:00
2018020205,LAK,CBJ,2018 November 03 22:30:00
2018020206,SJS,PHI,2018 November 03 22:30:00
2018020207,OTT,TBL,2018 November 04 19:00:00
2018020208,NYR,BUF,2018 November 04 19:00:00
2018020209,ANA,CBJ,2018 November 04 21:00:00
2018020210,BOS,DAL,2018 November 05 19:00:00
2018020211,NYI,MTL,2018 November 05 19:00:00
2018020212,PIT,NJD,2018 November 05 19:00:00
2018020213,WSH,EDM,2018 November 05 19:00:00
2018020214,ARI,PHI,2018 November 05 21:00:00
2018020215,TOR,VGK,2018 November 06 19:00:00
2018020216,NYR,MTL,2018 November 06 19:00:00
2018020217,CBJ,DAL,2018 November 06 19:00:00
2018020218,OTT,NJD,2018 November 06 19:30:00
2018020219,DET,VAN,2018 November 06 19:30:00
2018020220,TBL,EDM,2018 November 06 19:30:00
2018020221,STL,CAR,2018 November 06 20:00:00
2018020222,LAK,ANA,2018 November 06 22:30:00
2018020223,SJS,MIN,2018 November 06 22:30:00
2018020224,WSH,PIT,2018 November 07 19:30:00
2018020225,COL,NSH,2018 November 07 22:00:00
2018020226,ANA,CGY,2018 November 07 22:30:00
2018020227,BOS,VAN,2018 November 08 19:00:00
2018020228,FLA,EDM,2018 November 08 19:00:00
2018020229,PHI,ARI,2018 November 08 19:00:00
2018020230,MTL,BUF,2018 November 08 19:30:00
2018020231,OTT,VGK,2018 November 08 19:30:00
2018020232,TBL,NYI,2018 November 08 19:30:00
2018020233,CHI,CAR,2018 November 08 20:30:00
2018020234,DAL,SJS,2018 November 08 20:30:00
2018020235,LAK,MIN,2018 November 08 22:30:00
2018020236,TOR,NJD,2018 November 09 19:00:00
2018020237,WSH,CBJ,2018 November 09 19:00:00
2018020238,DET,NYR,2018 November 09 19:30:00
2018020239,STL,SJS,2018 November 09 20:00:00
2018020240,WPG,COL,2018 November 09 20:00:00
2018020241,ANA,MIN,2018 November 09 22:00:00
2018020242,BUF,VAN,2018 November 10 13:00:00
2018020243,PHI,CHI,2018 November 10 13:00:00
2018020244,DAL,NSH,2018 November 10 14:00:00
2018020245,BOS,TOR,2018 November 10 19:00:00
2018020246,MTL,VGK,2018 November 10 19:00:00
2018020247,TBL,OTT,2018 November 10 19:00:00
2018020248,FLA,NYI,2018 November 10 19:00:00
2018020249,PIT,ARI,2018 November 10 19:00:00
2018020250,CAR,DET,2018 November 10 19:00:00
2018020251,CBJ,NYR,2018 November 10 19:00:00
2018020252,LAK,CGY,2018 November 10 22:00:00
2018020253,STL,MIN,2018 November 11 15:00:00
2018020254,FLA,OTT,2018 November 11 17:00:00
2018020255,WSH,ARI,2018 November 11 17:00:00
2018020256,BOS,VGK,2018 November 11 19:00:00
2018020257,WPG,NJD,2018 November 11 19:00:00
2018020258,SJS,CGY,2018 November 11 21:00:00
2018020259,EDM,COL,2018 November 11 21:30:00
2018020260,NYR,VAN,2018 November 12 19:00:00
2018020261,CAR,CHI,2018 November 12 19:00:00
2018020262,DAL,CBJ,2018 November 12 20:30:00
2018020263,ANA,NSH,2018 November 12 22:00:00
2018020264,BUF,TBL,2018 November 13 19:30:00
2018020265,NJD,PIT,2018 November 13 19:00:00
2018020266,NYI,VAN,2018 November 13 19:00:00
2018020267,PHI,FLA,2018 November 13 19:00:00
2018020268,DET,ARI,2018 November 13 19:30:00
2018020269,MIN,WSH,2018 November 13 20:00:00
2018020270,EDM,MTL,2018 November 13 21:00:00
2018020271,LAK,TOR,2018 November 13 22:30:00
2018020272,SJS,NSH,2018 November 13 22:30:00
2018020273,CHI,STL,2018 November 14 20:00:00
2018020274,WPG,WSH,2018 November 14 20:00:00
2018020275,COL,BOS,2018 November 14 22:00:00
2018020276,VGK,ANA,2018 November 14 22:30:00
2018020277,NYI,NYR,2018 November 15 19:00:00
2018020278,PHI,NJD,2018 November 15 19:00:00
2018020279,PIT,TBL,2018 November 15 19:00:00
2018020280,CBJ,FLA,2018 November 15 19:00:00
2018020281,OTT,DET,2018 November 15 19:30:00
2018020282,MIN,VAN,2018 November 15 20:00:00
2018020283,CGY,MTL,2018 November 15 21:00:00
2018020284,ARI,NSH,2018 November 15 21:00:00
2018020285,SJS,TOR,2018 November 15 22:30:00
2018020286,DAL,BOS,2018 November 16 20:00:00
2018020287,WPG,BUF,2018 November 16 20:00:00
2018020288,CHI,LAK,2018 November 16 20:30:00
2018020289,COL,WSH,2018 November 16 21:00:00
2018020290,VGK,STL,2018 November 16 22:00:00
2018020291,ANA,TOR,2018 November 16 22:00:00
2018020292,NJD,DET,2018 November 17 13:00:00
2018020293,PHI,TBL,2018 November 17 13:00:00
2018020294,MIN,BUF,2018 November 17 18:00:00
2018020295,OTT,PIT,2018 November 17 19:00:00
2018020296,NYR,FLA,2018 November 17 19:00:00
2018020297,CAR,CBJ,2018 November 17 19:00:00
2018020298,VAN,MTL,2018 November 17 19:00:00
2018020299,NSH,LAK,2018 November 17 20:00:00
2018020300,ARI,BOS,2018 November 17 20:00:00
2018020301,CGY,EDM,2018 November 17 22:00:00
2018020302,SJS,STL,2018 November 17 22:30:00
2018020303,NYI,DAL,2018 November 18 13:00:00
2018020304,CAR,NJD,2018 November 18 17:00:00
2018020305,CHI,MIN,2018 November 18 18:00:00
2018020306,EDM,VGK,2018 November 18 20:00:00
2018020307,ANA,COL,2018 November 18 20:00:00
2018020308,TOR,CBJ,2018 November 19 19:00:00
2018020309,NYR,DAL,2018 November 19 19:00:00
2018020310,PIT,BUF,2018 November 19 19:00:00
2018020311,MTL,WSH,2018 November 19 19:30:00
2018020312,OTT,FLA,2018 November 19 19:30:00
2018020313,STL,LAK,2018 November 19 20:00:00
2018020314,NSH,TBL,2018 November 19 20:00:00
2018020315,CGY,VGK,2018 November 19 21:00:00
2018020316,VAN,WPG,2018 November 19 22:00:00
2018020317,SJS,EDM,2018 November 20 22:30:00
2018020318,BUF,PHI,2018 November 21 19:30:00
2018020319,NJD,MTL,2018 November 21 19:00:00
2018020320,NYR,NYI,2018 November 21 19:00:00
2018020321,PIT,DAL,2018 November 21 19:00:00
2018020322,WSH,CHI,2018 November 21 19:00:00
2018020323,CAR,TOR,2018 November 21 19:00:00
2018020324,DET,BOS,2018 November 21 19:30:00
2018020325,TBL,FLA,2018 November 21 19:30:00
2018020326,NSH,STL,2018 November 21 20:00:00
2018020327,MIN,OTT,2018 November 21 20:00:00
2018020328,ARI,VGK,2018 November 21 21:00:00
2018020329,CGY,WPG,2018 November 21 22:00:00
2018020330,ANA,VAN,2018 November 21 22:00:00
2018020331,LAK,COL,2018 November 21 22:30:00
2018020332,PHI,NYR,2018 November 23 13:00:00
2018020333,BUF,MTL,2018 November 23 16:00:00
2018020334,NJD,NYI,2018 November 23 16:00:00
2018020335,WSH,DET,2018 November 23 16:00:00
2018020336,MIN,WPG,2018 November 23 16:00:00
2018020337,ANA,EDM,2018 November 23 16:00:00
2018020338,VGK,CGY,2018 November 23 18:00:00
2018020339,CBJ,TOR,2018 November 23 19:00:00
2018020340,BOS,PIT,2018 November 23 19:30:00
2018020341,TBL,CHI,2018 November 23 19:30:00
2018020342,CAR,FLA,2018 November 23 19:30:00
2018020343,STL,NSH,2018 November 23 20:00:00
2018020344,DAL,OTT,2018 November 23 20:00:00
2018020345,ARI,COL,2018 November 23 20:00:00
2018020346,SJS,VAN,2018 November 23 21:00:00
2018020347,NYR,WSH,2018 November 24 14:00:00
2018020348,TOR,PHI,2018 November 24 19:00:00
2018020349,MTL,BOS,2018 November 24 19:00:00
2018020350,DET,BUF,2018 November 24 19:00:00
2018020351,FLA,CHI,2018 November 24 19:00:00
2018020352,NYI,CAR,2018 November 24 19:00:00
2018020353,PIT,CBJ,2018 November 24 19:00:00
2018020354,STL,WPG,2018 November 24 19:00:00
2018020355,COL,DAL,2018 November 24 21:00:00
2018020356,VGK,SJS,2018 November 24 22:00:00
2018020357,LAK,VAN,2018 November 24 22:00:00
2018020358,ARI,CGY,2018 November 25 15:00:00
2018020359,TBL,NJD,2018 November 25 19:00:00
2018020360,NSH,ANA,2018 November 25 20:00:00
2018020361,LAK,EDM,2018 November 25 22:30:00
2018020362,TOR,BOS,2018 November 26 19:00:00
2018020363,FLA,NJD,2018 November 26 19:00:00
2018020364,NYI,WSH,2018 November 26 19:00:00
2018020365,NYR,OTT,2018 November 26 19:00:00
2018020366,DET,CBJ,2018 November 26 19:30:00
2018020367,BUF,SJS,2018 November 27 19:00:00
2018020368,PHI,OTT,2018 November 27 19:00:00
2018020369,MTL,CAR,2018 November 27 19:30:00
2018020370,TBL,ANA,2018 November 27 19:30:00
2018020371,NSH,COL,2018 November 27 20:00:00
2018020372,MIN,ARI,2018 November 27 20:00:00
2018020373,WPG,PIT,2018 November 27 20:00:00
2018020374,CHI,VGK,2018 November 27 20:00:00
2018020375,EDM,DAL,2018 November 27 21:00:00
2018020376,VAN,LAK,2018 November 27 22:00:00
2018020377,DET,STL,2018 November 28 19:00:00
2018020378,FLA,ANA,2018 November 28 19:00:00
2018020379,TOR,SJS,2018 November 28 19:30:00
2018020380,CGY,DAL,2018 November 28 21:00:00
2018020381,COL,PIT,2018 November 28 21:30:00
2018020382,BOS,NYI,2018 November 29 19:00:00
2018020383,CBJ,MIN,2018 November 29 19:00:00
2018020384,OTT,NYR,2018 November 29 19:30:00
2018020385,TBL,BUF,2018 November 29 19:30:00
2018020386,NSH,ARI,2018 November 29 20:00:00
2018020387,WPG,CHI,2018 November 29 20:00:00
2018020388,EDM,LAK,2018 November 29 21:00:00
2018020389,VAN,VGK,2018 November 29 22:00:00
2018020390,FLA,BUF,2018 November 30 19:00:00
2018020391,WSH,NJD,2018 November 30 19:00:00
2018020392,CAR,ANA,2018 November 30 19:30:00
2018020393,COL,STL,2018 November 30 21:00:00
2018020394,CGY,LAK,2018 November 30 21:00:00
2018020395,OTT,SJS,2018 December 01 13:00:00
2018020396,VAN,DAL,2018 December 01 16:00:00
2018020397,BOS,DET,2018 December 01 19:00:00
2018020398,MTL,NYR,2018 December 01 19:00:00
2018020399,FLA,TBL,2018 December 01 19:00:00
2018020400,NJD,WPG,2018 December 01 19:00:00
2018020401,NYI,CBJ,2018 December 01 19:00:00
2018020402,PIT,PHI,2018 December 01 19:00:00
2018020403,MIN,TOR,2018 December 01 19:00:00
2018020404,NSH,CHI,2018 December 01 20:00:00
2018020405,ARI,STL,2018 December 01 20:00:00
2018020406,EDM,VGK,2018 December 01 22:00:00
2018020407,WSH,ANA,2018 December 02 15:00:00
2018020408,NYR,WPG,2018 December 02 18:00:00
2018020409,MTL,SJS,2018 December 02 19:00:00
2018020410,DET,COL,2018 December 02 19:00:00
2018020411,CHI,CGY,2018 December 02 19:00:00
2018020412,LAK,CAR,2018 December 02 22:30:00
2018020413,NJD,TBL,2018 December 03 19:00:00
2018020414,NSH,BUF,2018 December 03 20:00:00
2018020415,DAL,EDM,2018 December 03 20:30:00
2018020416,BUF,TOR,2018 December 04 19:30:00
2018020417,FLA,BOS,2018 December 04 19:00:00
2018020418,NYI,WPG,2018 December 04 19:00:00
2018020419,PIT,COL,2018 December 04 19:00:00
2018020420,CBJ,CGY,2018 December 04 19:00:00
2018020421,MTL,OTT,2018 December 04 19:30:00
2018020422,DET,TBL,2018 December 04 19:30:00
2018020423,VAN,MIN,2018 December 04 22:00:00
2018020424,VGK,WSH,2018 December 04 22:00:00
2018020425,LAK,ARI,2018 December 04 22:30:00
2018020426,STL,EDM,2018 December 05 20:00:00
2018020427,ANA,CHI,2018 December 05 22:30:00
2018020428,SJS,CAR,2018 December 05 22:30:00
2018020429,TOR,DET,2018 December 06 19:00:00
2018020430,FLA,COL,2018 December 06 19:00:00
2018020431,PHI,CBJ,2018 December 06 19:00:00
2018020432,PIT,NYI,2018 December 06 19:00:00
2018020433,OTT,MTL,2018 December 06 19:30:00
2018020434,TBL,BOS,2018 December 06 19:30:00
2018020435,CGY,MIN,2018 December 06 21:00:00
2018020436,ARI,WSH,2018 December 06 21:00:00
2018020437,VAN,NSH,2018 December 06 22:00:00
2018020438,VGK,CHI,2018 December 06 22:00:00
2018020439,LAK,NJD,2018 December 06 22:30:00
2018020440,DAL,SJS,2018 December 07 20:00:00
2018020441,WPG,STL,2018 December 07 20:00:00
2018020442,EDM,MIN,2018 December 07 21:00:00
2018020443,ANA,CAR,2018 December 07 22:00:00
2018020444,BUF,PHI,2018 December 08 13:00:00
2018020445,LAK,VGK,2018 December 08 16:00:00
2018020446,BOS,TOR,2018 December 08 19:00:00
2018020447,OTT,PIT,2018 December 08 19:00:00
2018020448,DET,NYI,2018 December 08 19:00:00
2018020449,TBL,COL,2018 December 08 19:00:00
2018020450,FLA,NYR,2018 December 08 19:00:00
2018020451,CBJ,WSH,2018 December 08 19:00:00
2018020452,ARI,SJS,2018 December 08 20:00:00
2018020453,CGY,NSH,2018 December 08 22:00:00
2018020454,STL,VAN,2018 December 09 15:00:00
2018020455,WPG,PHI,2018 December 09 15:00:00
2018020456,OTT,BOS,2018 December 09 17:00:00
2018020457,CHI,MTL,2018 December 09 18:00:00
2018020458,ANA,NJD,2018 December 09 20:00:00
2018020459,EDM,CGY,2018 December 09 21:00:00
2018020460,VGK,DAL,2018 December 09 21:00:00
2018020461,NYI,PIT,2018 December 10 19:00:00
2018020462,DET,LAK,2018 December 10 19:30:00
2018020463,TBL,NYR,2018 December 10 19:30:00
2018020464,SJS,NJD,2018 December 10 22:30:00
2018020465,BOS,ARI,2018 December 11 19:00:00
2018020466,BUF,LAK,2018 December 11 19:00:00
2018020467,WSH,DET,2018 December 11 19:30:00
2018020468,CAR,TOR,2018 December 11 19:00:00
2018020469,CBJ,VAN,2018 December 11 19:00:00
2018020470,STL,FLA,2018 December 11 20:00:00
2018020471,NSH,OTT,2018 December 11 20:00:00
2018020472,MIN,MTL,2018 December 11 20:00:00
2018020473,WPG,CHI,2018 December 11 20:00:00
2018020474,COL,EDM,2018 December 11 21:00:00
2018020475,NYI,VGK,2018 December 12 19:00:00
2018020476,CHI,PIT,2018 December 12 20:00:00
2018020477,CGY,PHI,2018 December 12 20:30:00
2018020478,ANA,DAL,2018 December 12 22:00:00
2018020479,BUF,ARI,2018 December 13 19:00:00
2018020480,CBJ,LAK,2018 December 13 19:00:00
2018020481,MTL,CAR,2018 December 13 19:30:00
2018020482,TBL,TOR,2018 December 13 19:30:00
2018020483,NSH,VAN,2018 December 13 20:00:00
2018020484,MIN,FLA,2018 December 13 20:00:00
2018020485,WPG,EDM,2018 December 13 20:00:00
2018020486,SJS,DAL,2018 December 13 22:30:00
2018020487,NJD,VGK,2018 December 14 19:00:00
2018020488,NYR,ARI,2018 December 14 19:00:00
2018020489,PIT,BOS,2018 December 14 19:00:00
2018020490,DET,OTT,2018 December 14 19:30:00
2018020491,CAR,WSH,2018 December 14 19:30:00
2018020492,STL,COL,2018 December 14 20:00:00
2018020493,CHI,WPG,2018 December 14 20:30:00
2018020494,EDM,PHI,2018 December 14 21:00:00
2018020495,MIN,CGY,2018 December 15 13:30:00
2018020496,MTL,OTT,2018 December 15 19:00:00
2018020497,FLA,TOR,2018 December 15 19:00:00
2018020498,NYI,DET,2018 December 15 19:00:00
2018020499,PIT,LAK,2018 December 15 19:00:00
2018020500,WSH,BUF,2018 December 15 19:00:00
2018020501,CBJ,ANA,2018 December 15 19:00:00
2018020502,NSH,NJD,2018 December 15 20:00:00
2018020503,COL,DAL,2018 December 15 21:00:00
2018020504,VAN,PHI,2018 December 15 22:00:00
2018020505,NYR,VGK,2018 December 16 12:30:00
2018020506,CAR,ARI,2018 December 16 13:00:00
2018020507,STL,CGY,2018 December 16 15:00:00
2018020508,BOS,BUF,2018 December 16 17:00:00
2018020509,CHI,SJS,2018 December 16 19:00:00
2018020510,WPG,TBL,2018 December 16 19:00:00
2018020511,VAN,EDM,2018 December 16 22:00:00
2018020512,PIT,ANA,2018 December 17 19:00:00
2018020513,CBJ,VGK,2018 December 17 19:00:00
2018020514,MTL,BOS,2018 December 17 19:30:00
2018020515,OTT,NSH,2018 December 17 19:30:00
2018020516,COL,NYI,2018 December 17 21:00:00
2018020517,BUF,FLA,2018 December 18 19:00:00
2018020518,NJD,TOR,2018 December 18 19:00:00
2018020519,NYR,ANA,2018 December 18 19:00:00
2018020520,PHI,DET,2018 December 18 19:00:00
2018020521,MIN,SJS,2018 December 18 20:00:00
2018020522,CHI,NSH,2018 December 18 20:30:00
2018020523,DAL,CGY,2018 December 18 20:30:00
2018020524,EDM,STL,2018 December 18 21:00:00
2018020525,ARI,NYI,2018 December 18 21:00:00
2018020526,VAN,TBL,2018 December 18 22:00:00
2018020527,LAK,WPG,2018 December 18 22:30:00
2018020528,WSH,PIT,2018 December 19 20:00:00
2018020529,COL,MTL,2018 December 19 20:30:00
2018020530,BOS,ANA,2018 December 20 19:00:00
2018020531,TOR,FLA,2018 December 20 19:00:00
2018020532,PHI,NSH,2018 December 20 19:00:00
2018020533,PIT,MIN,2018 December 20 19:00:00
2018020534,CAR,DET,2018 December 20 19:00:00
2018020535,CBJ,NJD,2018 December 20 19:00:00
2018020536,DAL,CHI,2018 December 20 20:30:00
2018020537,CGY,TBL,2018 December 20 21:00:00
2018020538,ARI,MTL,2018 December 20 21:00:00
2018020539,VAN,STL,2018 December 20 22:00:00
