id,homeAbbrev,awayAbbrev,est
2021020538,CHI,CBJ,2022 February 17 20:30:00
2021020539,LAK,VGK,2021 December 28 22:30:00
2021020540,SJS,ARI,2021 December 28 22:30:00
2021020541,BUF,NJD,2021 December 29 19:00:00
2021020542,TOR,PIT,2022 February 17 19:00:00
2021020543,OTT,BOS,2022 February 12 12:30:00
2021020544,FLA,NYR,2021 December 29 19:00:00
2021020545,NYI,DET,2022 March 24 19:30:00
2021020546,WSH,NSH,2021 December 29 19:00:00
2021020547,STL,EDM,2021 December 29 20:30:00
2021020548,WPG,CHI,2022 February 14 21:00:00
2021020549,COL,DAL,2022 February 15 21:00:00
2021020550,ANA,VAN,2021 December 29 22:30:00
2021020551,SEA,PHI,2021 December 29 22:00:00
2021020552,FLA,TBL,2021 December 30 19:00:00
2021020553,NYI,BUF,2021 December 30 19:30:00
2021020554,CAR,MTL,2021 December 30 19:00:00
2021020555,CBJ,NSH,2021 December 30 19:00:00
2021020556,LAK,VAN,2021 December 30 22:30:00
2021020557,SJS,PHI,2021 December 30 22:30:00
2021020558,SEA,CGY,2021 December 30 22:00:00
2021020559,OTT,PIT,2022 February 10 19:00:00
2021020560,DET,WSH,2021 December 31 19:30:00
2021020561,TBL,NYR,2021 December 31 19:00:00
2021020562,NJD,EDM,2021 December 31 13:00:00
2021020563,DAL,COL,2022 February 13 14:00:00
2021020564,CGY,WPG,2022 February 21 16:00:00
2021020565,VGK,ANA,2021 December 31 15:00:00
2021020566,BOS,BUF,2022 January 01 13:00:00
2021020567,TOR,OTT,2022 January 01 19:00:00
2021020568,FLA,MTL,2022 January 01 13:00:00
2021020569,NYI,EDM,2022 January 01 14:00:00
2021020570,CBJ,CAR,2022 January 01 13:00:00
2021020571,NSH,CHI,2022 January 01 14:00:00
2021020572,MIN,STL,2022 January 01 19:00:00
2021020573,LAK,PHI,2022 January 01 22:30:00
2021020574,SEA,VAN,2022 January 01 22:00:00
2021020575,DET,BOS,2022 January 02 13:00:00
2021020576,NYR,TBL,2022 January 02 12:30:00
2021020577,PIT,SJS,2022 January 02 13:00:00
2021020578,WSH,NJD,2022 January 02 15:00:00
2021020579,CHI,CGY,2022 January 02 19:00:00
2021020580,COL,ANA,2022 January 02 15:00:00
2021020581,ARI,DAL,2022 February 20 19:00:00
2021020582,VGK,WPG,2022 January 02 16:00:00
2021020583,TOR,CAR,2022 February 07 19:00:00
2021020584,OTT,MIN,2022 February 22 19:00:00
2021020585,NYR,EDM,2022 January 03 19:00:00
2021020586,BOS,NJD,2022 January 04 19:00:00
2021020587,MTL,WSH,2022 February 10 19:00:00
2021020588,DET,SJS,2022 January 04 19:30:00
2021020589,FLA,CGY,2022 January 04 19:00:00
2021020590,CBJ,TBL,2022 January 04 19:00:00
2021020591,CHI,COL,2022 January 04 20:30:00
2021020592,ARI,WPG,2022 January 04 21:00:00
2021020593,VGK,NSH,2022 January 04 22:00:00
2021020594,ANA,PHI,2022 January 04 22:00:00
2021020595,SEA,NYI,2022 February 22 22:00:00
2021020596,TOR,EDM,2022 January 05 19:00:00
2021020597,PIT,STL,2022 January 05 19:30:00
2021020598,VAN,NYI,2022 February 09 22:30:00
2021020599,BOS,MIN,2022 January 06 19:00:00
2021020600,BUF,SJS,2022 January 06 19:00:00
2021020601,MTL,TOR,2022 February 21 19:00:00
2021020602,TBL,CGY,2022 January 06 19:00:00
2021020603,NJD,CBJ,2022 January 06 19:00:00
2021020604,PHI,PIT,2022 January 06 19:00:00
2021020605,DAL,FLA,2022 January 06 20:30:00
2021020606,COL,WPG,2022 January 06 21:00:00
2021020607,ARI,CHI,2022 January 06 21:00:00
2021020608,VGK,NYR,2022 January 06 22:00:00
2021020609,ANA,DET,2022 January 09 20:00:00
2021020610,LAK,NSH,2022 January 06 22:30:00
2021020611,SEA,OTT,2022 April 18 22:00:00
2021020612,CAR,CGY,2022 January 07 19:00:00
2021020613,STL,WSH,2022 January 07 20:00:00
2021020614,MTL,BUF,2022 February 13 12:30:00
2021020615,TBL,BOS,2022 January 08 19:00:00
2021020616,PHI,SJS,2022 January 08 19:00:00
2021020617,CAR,FLA,2022 January 08 19:00:00
2021020618,CBJ,NJD,2022 January 08 19:00:00
2021020619,DAL,PIT,2022 January 08 14:00:00
2021020620,MIN,WSH,2022 January 08 20:00:00
2021020621,WPG,SEA,2022 February 17 20:00:00
2021020622,COL,TOR,2022 January 08 19:00:00
2021020623,EDM,NYI,2022 February 11 21:00:00
2021020624,ARI,NSH,2022 January 08 20:00:00
2021020625,VAN,OTT,2022 April 19 22:00:00
2021020626,VGK,CHI,2022 January 08 22:00:00
2021020627,ANA,NYR,2022 January 08 22:00:00
2021020628,LAK,DET,2022 January 08 22:30:00
2021020629,STL,DAL,2022 January 09 14:00:00
2021020630,MTL,CBJ,2022 February 12 12:30:00
2021020631,NJD,TBL,2022 February 15 19:00:00
2021020632,WSH,BOS,2022 January 10 19:00:00
2021020633,WPG,MIN,2022 February 16 19:00:00
2021020634,COL,SEA,2022 January 10 21:00:00
2021020635,EDM,OTT,2022 January 15 22:00:00
2021020636,LAK,NYR,2022 January 10 22:30:00
2021020637,BUF,TBL,2022 January 11 19:00:00
2021020638,FLA,VAN,2022 January 11 19:00:00
2021020639,PHI,CAR,2022 February 21 15:00:00
2021020640,CBJ,CHI,2022 January 11 19:00:00
2021020641,NSH,COL,2022 January 11 20:00:00
2021020642,CGY,NYI,2022 February 12 22:00:00
2021020643,VGK,TOR,2022 January 11 22:00:00
2021020644,ANA,PIT,2022 January 11 22:00:00
2021020645,SJS,DET,2022 January 11 22:30:00
2021020646,MTL,BOS,2022 March 21 19:00:00
2021020647,DAL,SEA,2022 January 12 20:30:00
2021020648,EDM,MIN,2022 February 20 20:00:00
2021020649,ARI,TOR,2022 January 12 22:00:00
2021020650,BOS,PHI,2022 January 13 19:00:00
2021020651,DET,WPG,2022 January 13 19:30:00
2021020652,TBL,VAN,2022 January 13 19:00:00
2021020653,NYI,NJD,2022 January 13 19:30:00
2021020654,CAR,CBJ,2022 January 13 19:00:00
2021020655,CHI,MTL,2022 January 13 20:30:00
2021020656,STL,SEA,2022 January 13 20:00:00
2021020657,NSH,BUF,2022 January 13 20:00:00
2021020658,CGY,OTT,2022 January 13 21:00:00
2021020659,LAK,PIT,2022 January 13 22:30:00
2021020660,SJS,NYR,2022 January 13 22:30:00
2021020661,FLA,DAL,2022 January 14 19:00:00
2021020662,MIN,ANA,2022 January 14 20:00:00
2021020663,COL,ARI,2022 January 14 21:00:00
2021020664,EDM,VGK,2022 February 08 21:00:00
2021020665,BOS,NSH,2022 January 15 13:00:00
2021020666,MTL,NJD,2022 February 08 19:00:00
2021020667,DET,BUF,2022 January 15 19:00:00
2021020668,TBL,DAL,2022 January 15 19:00:00
2021020669,FLA,CBJ,2022 January 15 18:00:00
2021020670,NYI,WSH,2022 January 15 14:00:00
2021020671,PHI,NYR,2022 January 15 19:00:00
2021020672,CAR,VAN,2022 January 15 13:00:00
2021020673,CHI,ANA,2022 January 15 20:30:00
2021020674,STL,TOR,2022 January 15 19:00:00
2021020675,WPG,OTT,2022 March 24 20:00:00
2021020676,CGY,VGK,2022 February 09 21:30:00
2021020677,ARI,COL,2022 January 15 21:00:00
2021020678,SJS,PIT,2022 January 15 22:30:00
2021020679,SEA,LAK,2022 January 15 22:00:00
2021020680,WSH,VAN,2022 January 16 14:00:00
2021020681,WPG,EDM,2022 February 19 16:00:00
2021020682,BUF,DET,2022 January 17 13:00:00
2021020683,TOR,NJD,2022 January 31 19:30:00
2021020684,NYI,PHI,2022 January 17 19:30:00
2021020685,STL,NSH,2022 January 17 20:00:00
2021020686,COL,MIN,2022 January 17 15:00:00
2021020687,ARI,MTL,2022 January 17 16:00:00
2021020688,VGK,PIT,2022 January 17 22:00:00
2021020689,SJS,LAK,2022 January 17 16:00:00
2021020690,SEA,CHI,2022 January 17 17:00:00
2021020691,BOS,CAR,2022 January 18 19:00:00
2021020692,OTT,BUF,2022 January 18 19:00:00
2021020693,NYI,CBJ,2022 March 10 19:30:00
2021020694,PHI,DET,2022 February 09 19:00:00
2021020695,WSH,WPG,2022 January 18 19:00:00
2021020696,NSH,VAN,2022 January 18 20:00:00
2021020697,DAL,MTL,2022 January 18 20:30:00
2021020698,CGY,FLA,2022 January 18 21:00:00
2021020699,EDM,CHI,2022 February 09 20:00:00
2021020700,LAK,TBL,2022 January 18 22:30:00
2021020701,NJD,ARI,2022 January 19 19:00:00
2021020702,NYR,TOR,2022 January 19 19:30:00
2021020703,ANA,COL,2022 January 19 22:00:00
2021020704,BOS,WSH,2022 January 20 19:00:00
2021020705,BUF,DAL,2022 January 20 19:00:00
2021020706,PHI,CBJ,2022 January 20 19:00:00
2021020707,PIT,OTT,2022 January 20 19:00:00
2021020708,NSH,WPG,2022 January 20 20:00:00
2021020709,EDM,FLA,2022 January 20 21:00:00
2021020710,VGK,MTL,2022 January 20 22:00:00
2021020711,LAK,COL,2022 January 20 21:30:00
2021020712,SEA,SJS,2022 January 20 22:00:00
2021020713,DET,DAL,2022 January 21 19:30:00
2021020714,NYI,ARI,2022 January 21 19:30:00
2021020715,CAR,NYR,2022 January 21 19:00:00
2021020716,CBJ,PIT,2022 January 21 19:00:00
2021020717,CHI,MIN,2022 January 21 20:30:00
2021020718,VAN,FLA,2022 January 21 22:00:00
2021020719,ANA,TBL,2022 January 21 22:00:00
2021020720,SEA,STL,2022 January 21 22:00:00
2021020721,BOS,WPG,2022 January 22 15:00:00
2021020722,BUF,PHI,2022 January 22 13:00:00
2021020723,TOR,NYI,2022 April 17 19:30:00
2021020724,NJD,CAR,2022 January 22 19:00:00
2021020725,NYR,ARI,2022 January 22 19:00:00
2021020726,WSH,OTT,2022 January 22 19:00:00
2021020727,NSH,DET,2022 January 22 20:30:00
2021020728,MIN,CHI,2022 January 22 21:00:00
2021020729,COL,MTL,2022 January 22 19:00:00
2021020730,EDM,CGY,2022 January 22 22:00:00
2021020731,SJS,TBL,2022 January 22 22:30:00
2021020732,NJD,LAK,2022 January 23 19:00:00
2021020733,PIT,WPG,2022 January 23 13:00:00
2021020734,CBJ,OTT,2022 January 23 18:00:00
2021020735,VAN,STL,2022 January 23 22:00:00
2021020736,SEA,FLA,2022 January 23 21:00:00
2021020737,BOS,ANA,2022 January 24 19:00:00
2021020738,NYR,LAK,2022 January 24 19:00:00
2021020739,PHI,DAL,2022 January 24 19:00:00
2021020740,WSH,VGK,2022 January 24 19:00:00
2021020741,MIN,MTL,2022 January 24 20:00:00
2021020742,COL,CHI,2022 January 24 21:00:00
2021020743,CGY,STL,2022 January 24 21:00:00
2021020744,OTT,BUF,2022 January 25 19:00:00
2021020745,NJD,DAL,2022 January 25 19:00:00
2021020746,NYI,PHI,2022 January 25 19:30:00
2021020747,PIT,ARI,2022 January 25 19:00:00
2021020748,CAR,VGK,2022 January 25 19:00:00
2021020749,WPG,FLA,2022 January 25 20:00:00
2021020750,VAN,EDM,2022 January 25 22:00:00
2021020751,SEA,NSH,2022 January 25 22:00:00
2021020752,TOR,ANA,2022 January 26 19:00:00
2021020753,DET,CHI,2022 January 26 19:30:00
2021020754,WSH,SJS,2022 January 26 19:00:00
2021020755,CBJ,CGY,2022 January 26 19:00:00
2021020756,COL,BOS,2022 January 26 22:00:00
2021020757,MTL,ANA,2022 January 27 19:00:00
2021020758,OTT,CAR,2022 January 27 19:00:00
2021020759,TBL,NJD,2022 January 27 19:00:00
2021020760,FLA,VGK,2022 January 27 19:00:00
2021020761,NYI,LAK,2022 January 27 19:00:00
2021020762,PIT,SEA,2022 January 27 19:00:00
2021020763,CBJ,NYR,2022 January 27 19:00:00
2021020764,STL,CGY,2022 January 27 20:00:00
2021020765,WPG,VAN,2022 January 27 20:00:00
2021020766,EDM,NSH,2022 January 27 21:00:00
2021020767,NYR,MIN,2022 January 28 20:00:00
2021020768,PIT,DET,2022 January 28 19:00:00
2021020769,CHI,COL,2022 January 28 20:30:00
2021020770,DAL,WSH,2022 January 28 21:00:00
2021020771,ARI,BOS,2022 January 28 21:00:00
2021020772,MTL,EDM,2022 January 29 19:00:00
2021020773,OTT,ANA,2022 January 29 12:30:00
2021020774,DET,TOR,2022 January 29 19:00:00
2021020775,TBL,VGK,2022 January 29 19:00:00
2021020776,FLA,SJS,2022 January 29 18:00:00
2021020777,NYI,SEA,2022 February 02 19:00:00
2021020778,PHI,LAK,2022 January 29 13:00:00
2021020779,CAR,NJD,2022 January 29 19:00:00
2021020780,STL,WPG,2022 January 29 15:00:00
2021020781,CGY,VAN,2022 January 29 22:00:00
2021020782,ARI,BUF,2022 January 29 21:00:00
2021020783,MTL,CBJ,2022 January 30 19:00:00
2021020784,NYI,MIN,2022 January 30 19:30:00
2021020785,NYR,SEA,2022 January 30 13:00:00
2021020786,PIT,LAK,2022 January 30 13:00:00
2021020787,CAR,SJS,2022 January 30 17:00:00
2021020788,STL,CHI,2022 February 12 20:00:00
2021020789,DAL,BOS,2022 January 30 19:00:00
2021020790,COL,BUF,2022 January 30 20:00:00
2021020791,OTT,EDM,2022 January 31 19:30:00
2021020792,DET,ANA,2022 January 31 19:30:00
2021020793,CBJ,FLA,2022 January 31 19:00:00
2021020794,CHI,VAN,2022 January 31 19:30:00
2021020795,BOS,SEA,2022 February 01 19:00:00
2021020796,MTL,STL,2022 February 17 19:00:00
2021020797,TBL,SJS,2022 February 01 19:00:00
2021020798,NJD,TOR,2022 February 01 19:00:00
2021020799,NYI,OTT,2022 February 01 19:30:00
2021020800,NYR,FLA,2022 February 01 19:00:00
2021020801,PHI,WPG,2022 February 01 19:00:00
2021020802,PIT,WSH,2022 February 01 19:00:00
2021020803,NSH,VAN,2022 February 01 20:00:00
2021020804,DAL,CGY,2022 February 01 20:30:00
2021020805,COL,ARI,2022 February 01 21:00:00
2021020806,VGK,BUF,2022 February 01 22:00:00
2021020807,DET,LAK,2022 February 02 19:30:00
2021020808,WSH,EDM,2022 February 02 19:00:00
2021020809,CHI,MIN,2022 February 02 21:30:00
2021020810,ARI,CGY,2022 February 02 21:30:00
2021020811,DET,PHI,2022 February 12 12:00:00
2021020812,TBL,EDM,2022 February 23 19:30:00
2021020813,DAL,WPG,2022 February 23 19:30:00
2021020814,ARI,LAK,2022 February 23 22:00:00
2021020815,TOR,MIN,2022 February 24 19:00:00
2021020816,FLA,CBJ,2022 February 24 19:00:00
2021020817,NJD,PIT,2022 February 13 13:30:00
2021020818,NYR,WSH,2022 February 24 19:00:00
2021020819,NSH,DAL,2022 February 24 20:30:00
2021020820,VAN,CGY,2022 February 24 22:00:00
2021020821,SJS,NYI,2022 February 24 22:30:00
2021020822,SEA,BOS,2022 February 24 22:00:00
2021020823,CAR,CBJ,2022 February 25 19:00:00
2021020824,CHI,NJD,2022 February 25 20:30:00
2021020825,STL,BUF,2022 February 25 20:00:00
2021020826,COL,WPG,2022 February 25 21:00:00
2021020827,ARI,VGK,2022 February 25 21:30:00
2021020828,ANA,LAK,2022 February 25 22:00:00
2021020829,TOR,DET,2022 April 26 19:00:00
2021020830,OTT,MTL,2022 February 26 19:00:00
2021020831,FLA,EDM,2022 February 26 12:30:00
2021020832,PHI,WSH,2022 February 26 12:30:00
2021020833,PIT,NYR,2022 February 26 15:00:00
2021020834,NSH,TBL,2022 February 26 19:30:00
2021020835,CGY,MIN,2022 February 26 22:00:00
2021020836,VGK,COL,2022 February 26 22:00:00
2021020837,LAK,NYI,2022 February 26 22:30:00
2021020838,SJS,BOS,2022 February 26 22:00:00
2021020839,NYR,VAN,2022 February 27 19:30:00
2021020840,CAR,EDM,2022 February 27 13:00:00
2021020841,CBJ,PIT,2022 February 27 18:00:00
2021020842,CHI,STL,2022 February 27 15:00:00
2021020843,DAL,BUF,2022 February 27 14:00:00
2021020844,ARI,WPG,2022 February 27 16:00:00
2021020845,ANA,NYI,2022 February 27 20:30:00
2021020846,SJS,SEA,2022 February 27 22:00:00
2021020847,NJD,VAN,2022 February 28 19:30:00
2021020848,PHI,STL,2022 February 22 19:00:00
2021020849,WSH,TOR,2022 February 28 19:30:00
2021020850,LAK,BOS,2022 February 28 22:30:00
2021020851,DET,CAR,2022 March 01 19:30:00
2021020852,TBL,OTT,2022 March 01 19:00:00
2021020853,PHI,EDM,2022 March 01 19:00:00
2021020854,CBJ,NJD,2022 March 01 19:00:00
2021020855,MIN,CGY,2022 March 01 20:00:00
2021020856,WPG,MTL,2022 March 01 20:00:00
2021020857,COL,NYI,2022 March 01 21:00:00
2021020858,VGK,SJS,2022 March 01 22:00:00
2021020859,ANA,BOS,2022 March 01 22:00:00
2021020860,TOR,BUF,2022 March 02 19:30:00
2021020861,NYR,STL,2022 March 02 19:30:00
2021020862,DAL,LAK,2022 March 02 20:30:00
2021020863,SEA,NSH,2022 March 02 22:00:00
2021020864,TBL,PIT,2022 March 03 19:00:00
2021020865,FLA,OTT,2022 March 03 19:00:00
2021020866,NYI,VAN,2022 March 03 19:30:00
2021020867,PHI,MIN,2022 March 03 19:00:00
2021020868,WSH,CAR,2022 March 03 19:00:00
2021020869,CHI,EDM,2022 March 03 20:30:00
2021020870,CGY,MTL,2022 March 03 21:00:00
2021020871,ARI,COL,2022 March 03 21:00:00
2021020872,VGK,BOS,2022 March 03 21:00:00
2021020873,BUF,MIN,2022 March 04 19:00:00
2021020874,TBL,DET,2022 March 04 19:00:00
2021020875,NYR,NJD,2022 March 04 19:00:00
2021020876,CAR,PIT,2022 March 04 19:00:00
2021020877,CBJ,LAK,2022 March 04 19:00:00
2021020878,WPG,DAL,2022 March 04 20:00:00
2021020879,ANA,VGK,2022 March 04 22:00:00
2021020880,TOR,VAN,2022 March 05 19:00:00
2021020881,FLA,DET,2022 March 05 18:00:00
2021020882,NYI,STL,2022 March 05 12:30:00
2021020883,PHI,CHI,2022 March 05 15:00:00
2021020884,WSH,SEA,2022 March 05 19:00:00
2021020885,CBJ,BOS,2022 March 05 19:00:00
2021020886,COL,CGY,2022 March 05 22:00:00
2021020887,EDM,MTL,2022 March 05 19:00:00
2021020888,ARI,OTT,2022 March 05 16:00:00
2021020889,SJS,NSH,2022 March 05 20:00:00
2021020890,BUF,LAK,2022 March 06 13:00:00
2021020891,NJD,STL,2022 March 06 13:00:00
2021020892,CAR,SEA,2022 March 06 19:00:00
2021020893,CHI,TBL,2022 March 06 19:00:00
2021020894,MIN,DAL,2022 March 06 16:00:00
2021020895,WPG,NYR,2022 March 06 19:00:00
2021020896,VGK,OTT,2022 March 06 20:00:00
2021020897,ANA,SJS,2022 March 06 20:00:00
2021020898,BOS,LAK,2022 March 07 19:00:00
2021020899,BUF,FLA,2022 March 07 19:00:00
2021020900,NYI,COL,2022 March 07 19:30:00
2021020901,CBJ,TOR,2022 March 07 19:00:00
2021020902,TOR,SEA,2022 March 08 19:30:00
2021020903,DET,ARI,2022 March 08 19:30:00
2021020904,NJD,COL,2022 March 08 19:00:00
2021020905,PHI,VGK,2022 March 08 19:00:00
2021020906,PIT,FLA,2022 March 08 19:00:00
2021020907,CHI,ANA,2022 March 08 20:30:00
2021020908,STL,OTT,2022 March 08 20:00:00
2021020909,NSH,DAL,2022 March 08 20:00:00
2021020910,MIN,NYR,2022 March 08 20:00:00
2021020911,WPG,TBL,2022 March 08 20:00:00
2021020912,CGY,WSH,2022 March 08 21:00:00
2021020913,EDM,WSH,2022 March 09 20:00:00
2021020914,VAN,MTL,2022 March 09 22:30:00
2021020915,BOS,CHI,2022 March 10 19:00:00
2021020916,BUF,VGK,2022 March 10 19:00:00
2021020917,TOR,ARI,2022 March 10 19:00:00
2021020918,OTT,SEA,2022 March 10 19:00:00
2021020919,DET,MIN,2022 March 10 19:00:00
2021020920,FLA,PHI,2022 March 10 19:00:00
2021020921,NJD,WPG,2022 March 10 19:00:00
2021020922,NYI,PIT,2022 April 12 19:30:00
2021020923,CAR,COL,2022 March 10 19:00:00
2021020924,STL,NYR,2022 March 10 20:00:00
2021020925,NSH,ANA,2022 March 10 20:00:00
2021020926,CGY,TBL,2022 March 10 21:00:00
2021020927,LAK,SJS,2022 March 10 22:30:00
2021020928,NYI,WPG,2022 March 11 19:30:00
2021020929,PIT,VGK,2022 March 11 19:00:00
2021020930,CBJ,MIN,2022 March 11 19:00:00
2021020931,VAN,WSH,2022 March 11 22:00:00
2021020932,BOS,ARI,2022 March 12 19:00:00
2021020933,MTL,SEA,2022 March 12 19:00:00
2021020934,OTT,CHI,2022 March 12 19:00:00
2021020935,NJD,ANA,2022 March 12 19:00:00
2021020936,CAR,PHI,2022 March 12 15:00:00
2021020937,NSH,STL,2022 March 12 12:30:00
2021020938,DAL,NYR,2022 March 12 20:00:00
2021020939,CGY,DET,2022 March 12 19:00:00
2021020940,EDM,TBL,2022 March 12 22:00:00
2021020941,SJS,LAK,2022 March 12 21:30:00
2021020942,BUF,TOR,2022 March 13 16:00:00
2021020943,NYI,ANA,2022 March 13 19:30:00
2021020944,PHI,MTL,2022 March 13 19:00:00
2021020945,PIT,CAR,2022 March 13 13:00:00
2021020946,CBJ,VGK,2022 March 13 19:00:00
2021020947,STL,WPG,2022 March 13 19:00:00
2021020948,MIN,NSH,2022 March 13 19:00:00
2021020949,COL,CGY,2022 March 13 20:00:00
2021020950,VAN,TBL,2022 March 13 22:00:00
2021020951,LAK,FLA,2022 March 13 22:00:00
2021020952,OTT,ARI,2022 March 14 19:30:00
2021020953,TOR,DAL,2022 March 15 19:00:00
2021020954,MTL,ARI,2022 March 15 19:00:00
2021020955,NYR,ANA,2022 March 15 19:00:00
2021020956,WSH,NYI,2022 March 15 19:00:00
2021020957,CHI,BOS,2022 March 15 20:30:00
2021020958,NSH,PIT,2022 March 15 20:00:00
2021020959,WPG,VGK,2022 March 15 20:00:00
2021020960,EDM,DET,2022 March 15 21:00:00
2021020961,VAN,NJD,2022 March 15 22:00:00
2021020962,LAK,COL,2022 March 15 22:30:00
2021020963,SJS,FLA,2022 March 15 22:30:00
2021020964,OTT,CBJ,2022 March 16 19:30:00
2021020965,MIN,BOS,2022 March 16 19:30:00
2021020966,CGY,NJD,2022 March 16 22:00:00
2021020967,SEA,TBL,2022 March 16 22:00:00
2021020968,TOR,CAR,2022 March 17 19:00:00
2021020969,MTL,DAL,2022 March 17 19:00:00
2021020970,PHI,NSH,2022 March 17 19:00:00
2021020971,CBJ,WSH,2022 March 17 19:00:00
2021020972,STL,PIT,2022 March 17 20:00:00
2021020973,EDM,BUF,2022 March 17 21:00:00
2021020974,VAN,DET,2022 March 17 22:00:00
2021020975,VGK,FLA,2022 March 17 22:30:00
2021020976,LAK,SJS,2022 March 17 22:00:00
2021020977,OTT,PHI,2022 March 18 19:00:00
2021020978,CAR,WSH,2022 March 18 19:00:00
2021020979,WPG,BOS,2022 March 18 20:00:00
2021020980,CGY,BUF,2022 March 18 21:00:00
2021020981,ANA,FLA,2022 March 18 22:00:00
2021020982,SJS,COL,2022 March 18 22:30:00
2021020983,MTL,OTT,2022 March 19 19:00:00
2021020984,TBL,NYR,2022 March 19 20:00:00
2021020985,NYI,DAL,2022 March 19 14:00:00
2021020986,CBJ,STL,2022 March 19 17:00:00
2021020987,NSH,TOR,2022 March 19 19:00:00
2021020988,MIN,CHI,2022 March 19 14:00:00
2021020989,EDM,NJD,2022 March 19 15:00:00
2021020990,VAN,CGY,2022 March 19 22:00:00
2021020991,ARI,PIT,2022 March 19 17:00:00
2021020992,VGK,LAK,2022 March 19 16:00:00
2021020993,SEA,DET,2022 March 19 22:00:00
2021020994,PHI,NYI,2022 March 20 14:00:00
2021020995,WSH,DAL,2022 March 20 17:00:00
2021020996,CAR,NYR,2022 March 20 18:00:00
2021020997,CHI,WPG,2022 March 20 19:00:00
2021020998,VAN,BUF,2022 March 20 22:00:00
2021020999,SJS,ARI,2022 March 20 19:00:00
2021021000,BOS,MTL,2022 January 12 19:00:00
2021021001,MIN,VGK,2022 March 21 20:00:00
2021021002,COL,EDM,2022 March 21 21:30:00
2021021003,ANA,NSH,2022 March 21 22:00:00
2021021004,DET,PHI,2022 March 22 19:30:00
2021021005,NJD,NYR,2022 March 22 19:00:00
2021021006,NYI,BOS,2022 February 17 19:30:00
2021021007,PIT,CBJ,2022 March 22 19:00:00
2021021008,WSH,STL,2022 March 22 19:00:00
2021021009,CAR,TBL,2022 March 22 19:00:00
2021021010,DAL,EDM,2022 March 22 20:30:00
2021021011,WPG,VGK,2022 March 22 20:00:00
2021021012,CGY,SJS,2022 March 22 21:00:00
2021021013,LAK,NSH,2022 March 22 22:30:00
2021021014,BUF,PIT,2022 March 23 19:30:00
2021021015,TOR,NJD,2022 March 23 19:00:00
2021021016,COL,VAN,2022 March 23 21:30:00
2021021017,ARI,SEA,2022 March 22 22:00:00
2021021018,ANA,CHI,2022 March 23 22:00:00
2021021019,BOS,TBL,2022 March 24 19:00:00
2021021020,MTL,FLA,2022 March 24 19:00:00
2021021021,NYI,OTT,2022 March 22 19:30:00
2021021022,CAR,DAL,2022 March 24 19:00:00
2021021023,STL,PHI,2022 March 24 20:00:00
2021021024,MIN,VAN,2022 March 24 20:00:00
2021021025,EDM,SJS,2022 March 24 21:00:00
2021021026,VGK,NSH,2022 March 24 22:00:00
2021021027,LAK,CHI,2022 March 24 22:00:00
2021021028,BUF,WSH,2022 March 25 19:00:00
2021021029,NYR,PIT,2022 March 25 19:00:00
2021021030,WPG,CBJ,2022 March 25 20:00:00
2021021031,COL,PHI,2022 March 25 21:00:00
2021021032,CGY,ARI,2022 March 25 21:00:00
2021021033,ANA,SEA,2022 February 11 22:00:00
2021021034,BOS,NYI,2022 March 26 12:30:00
2021021035,MTL,TOR,2022 March 26 19:00:00
2021021036,OTT,FLA,2022 March 26 19:00:00
2021021037,DET,TBL,2022 March 26 12:30:00
2021021038,WSH,NJD,2022 March 26 19:00:00
2021021039,STL,CAR,2022 March 26 20:00:00
2021021040,DAL,VAN,2022 March 26 19:00:00
2021021041,MIN,CBJ,2022 March 26 20:00:00
2021021042,CGY,EDM,2022 March 26 22:00:00
2021021043,VGK,CHI,2022 March 26 15:00:00
2021021044,LAK,SEA,2022 March 26 22:30:00
2021021045,SJS,ANA,2022 March 26 22:30:00
2021021046,TOR,FLA,2022 March 27 19:00:00
2021021047,NJD,MTL,2022 March 27 19:00:00
2021021048,NYI,TBL,2022 March 27 14:00:00
2021021049,NYR,BUF,2022 March 27 17:00:00
2021021050,PIT,DET,2022 March 27 17:00:00
2021021051,NSH,PHI,2022 March 27 18:00:00
2021021052,MIN,COL,2022 March 27 18:00:00
2021021053,WPG,ARI,2022 March 27 19:00:00
2021021054,WSH,CAR,2022 March 28 19:00:00
2021021055,CHI,BUF,2022 March 28 20:30:00
2021021056,STL,VAN,2022 March 28 19:30:00
2021021057,EDM,ARI,2022 March 28 21:30:00
2021021058,LAK,SEA,2022 March 28 22:30:00
2021021059,BOS,TOR,2022 March 29 19:00:00
2021021060,TBL,CAR,2022 March 29 19:00:00
2021021061,FLA,MTL,2022 March 29 19:00:00
2021021062,PIT,NYR,2022 March 29 19:00:00
2021021063,CBJ,NYI,2022 March 29 19:00:00
2021021064,NSH,OTT,2022 March 29 20:00:00
2021021065,MIN,PHI,2022 March 29 20:00:00
2021021066,CGY,COL,2022 March 29 21:00:00
2021021067,ANA,DAL,2022 March 29 22:00:00
2021021068,BUF,WPG,2022 March 30 19:00:00
2021021069,DET,NYR,2022 March 30 19:30:00
2021021070,EDM,LAK,2022 March 30 21:30:00
2021021071,VAN,STL,2022 March 30 22:00:00
2021021072,ARI,SJS,2022 March 30 22:00:00
2021021073,SEA,VGK,2022 March 30 22:00:00
2021021074,BOS,NJD,2022 March 31 19:00:00
2021021075,TOR,WPG,2022 March 31 19:00:00
2021021076,FLA,CHI,2022 March 31 19:00:00
2021021077,NYI,CBJ,2022 March 31 19:00:00
