id,homeAbbrev,awayAbbrev,est
2007020122,CHI,CBJ,2007 October 23
2007020123,STL,ANA,2007 October 23
2007020124,EDM,COL,2007 October 23
2007020125,LAK,NSH,2007 October 23
2007020126,WSH,TBL,2007 October 24
2007020127,CAR,BUF,2007 October 24
2007020128,FLA,PHI,2007 October 24
2007020129,DET,VAN,2007 October 24
2007020130,CGY,MIN,2007 October 24
2007020131,BOS,CHI,2007 October 25
2007020132,NYR,NJD,2007 October 25
2007020133,CBJ,STL,2007 October 25
2007020134,PIT,TOR,2007 October 25
2007020135,TBL,PHI,2007 October 25
2007020136,NSH,ATL,2007 October 25
2007020137,EDM,MIN,2007 October 25
2007020138,ANA,ARI,2007 October 25
2007020139,LAK,DAL,2007 October 25
2007020140,WSH,VAN,2007 October 26
2007020141,CAR,MTL,2007 October 26
2007020142,FLA,BUF,2007 October 26
2007020143,DET,SJS,2007 October 26
2007020144,CGY,COL,2007 October 26
2007020145,CBJ,SJS,2007 October 27
2007020146,BOS,PHI,2007 October 27
2007020147,NJD,OTT,2007 October 27
2007020148,NYI,CAR,2007 October 27
2007020149,NYR,TOR,2007 October 27
2007020150,PIT,MTL,2007 October 27
2007020151,TBL,BUF,2007 October 27
2007020152,NSH,FLA,2007 October 27
2007020153,CHI,ATL,2007 October 27
2007020154,STL,WSH,2007 October 27
2007020155,ARI,DAL,2007 October 27
2007020156,LAK,EDM,2007 October 27
2007020157,COL,MIN,2007 October 28
2007020158,ANA,EDM,2007 October 28
2007020159,VAN,DET,2007 October 28
2007020160,NYR,TBL,2007 October 29
2007020161,TOR,WSH,2007 October 29
2007020162,DAL,SJS,2007 October 29
2007020163,MIN,PIT,2007 October 30
2007020164,MTL,ATL,2007 October 30
2007020165,STL,ARI,2007 October 30
2007020166,CGY,NSH,2007 October 30
2007020167,EDM,DET,2007 October 30
2007020168,NJD,TBL,2007 October 31
2007020169,FLA,CAR,2007 October 31
2007020170,DAL,CHI,2007 October 31
2007020171,LAK,CBJ,2007 October 31
2007020172,BOS,BUF,2007 November 01
2007020173,NYI,TBL,2007 November 01
2007020174,NYR,WSH,2007 November 01
2007020175,MTL,PHI,2007 November 01
2007020176,OTT,ATL,2007 November 01
2007020177,MIN,STL,2007 November 01
2007020178,COL,PIT,2007 November 01
2007020179,CGY,DET,2007 November 01
2007020180,VAN,NSH,2007 November 01
2007020181,ANA,CBJ,2007 November 01
2007020182,NJD,TOR,2007 November 02
2007020183,WSH,PHI,2007 November 02
2007020184,BUF,FLA,2007 November 02
2007020185,DAL,ARI,2007 November 02
2007020186,EDM,NSH,2007 November 02
2007020187,SJS,LAK,2007 November 02
2007020188,MTL,TOR,2007 November 03
2007020189,OTT,BOS,2007 November 03
2007020190,NYI,PIT,2007 November 03
2007020191,NYR,NJD,2007 November 03
2007020192,CAR,FLA,2007 November 03
2007020193,TBL,ATL,2007 November 03
2007020194,MIN,CGY,2007 November 03
2007020195,STL,CHI,2007 November 03
2007020196,ARI,ANA,2007 November 03
2007020197,COL,VAN,2007 November 03
2007020198,LAK,SJS,2007 November 03
2007020199,CBJ,STL,2007 November 04
2007020200,BOS,OTT,2007 November 04
2007020201,CHI,NSH,2007 November 04
2007020202,NJD,PIT,2007 November 05
2007020203,NYR,PHI,2007 November 05
2007020204,CAR,WSH,2007 November 05
2007020205,MTL,BUF,2007 November 05
2007020206,FLA,TBL,2007 November 05
2007020207,MIN,EDM,2007 November 05
2007020208,COL,CGY,2007 November 05
2007020209,ANA,DAL,2007 November 05
2007020210,NYI,NYR,2007 November 06
2007020211,ATL,WSH,2007 November 06
2007020212,OTT,TOR,2007 November 06
2007020213,BUF,BOS,2007 November 07
2007020214,PIT,PHI,2007 November 07
2007020215,TBL,FLA,2007 November 07
2007020216,DET,NSH,2007 November 07
2007020217,CHI,CBJ,2007 November 07
2007020218,COL,EDM,2007 November 07
2007020219,ANA,ARI,2007 November 07
2007020220,SJS,DAL,2007 November 07
2007020221,BOS,MTL,2007 November 08
2007020222,NJD,PHI,2007 November 08
2007020223,NYR,PIT,2007 November 08
2007020224,CAR,TBL,2007 November 08
2007020225,OTT,WSH,2007 November 08
2007020226,CGY,VAN,2007 November 08
2007020227,ARI,DAL,2007 November 08
2007020228,BUF,TOR,2007 November 09
2007020229,FLA,ATL,2007 November 09
2007020230,DET,CBJ,2007 November 09
2007020231,CHI,STL,2007 November 09
2007020232,VAN,COL,2007 November 09
2007020233,ANA,SJS,2007 November 09
2007020234,OTT,MTL,2007 November 10
2007020235,BOS,BUF,2007 November 10
2007020236,TOR,NYR,2007 November 10
2007020237,NYI,NJD,2007 November 10
2007020238,PHI,PIT,2007 November 10
2007020239,WSH,TBL,2007 November 10
2007020240,ATL,CAR,2007 November 10
2007020241,NSH,CBJ,2007 November 10
2007020242,CGY,EDM,2007 November 10
2007020243,LAK,DAL,2007 November 10
2007020244,SJS,ARI,2007 November 10
2007020245,CHI,DET,2007 November 11
2007020246,COL,MIN,2007 November 11
2007020247,PHI,NYI,2007 November 12
2007020248,CBJ,NSH,2007 November 12
2007020249,PIT,NJD,2007 November 12
2007020250,FLA,CAR,2007 November 12
2007020251,SJS,ARI,2007 November 12
2007020252,ATL,FLA,2007 November 13
2007020253,STL,DET,2007 November 13
2007020254,TOR,MTL,2007 November 13
2007020255,CGY,MIN,2007 November 13
2007020256,ANA,LAK,2007 November 13
2007020257,NJD,NYR,2007 November 14
2007020258,CBJ,CHI,2007 November 14
2007020259,TBL,CAR,2007 November 14
2007020260,DAL,SJS,2007 November 14
2007020261,VAN,EDM,2007 November 14
2007020262,BOS,TOR,2007 November 15
2007020263,PHI,NYR,2007 November 15
2007020264,OTT,BUF,2007 November 15
2007020265,PIT,NYI,2007 November 15
2007020266,FLA,WSH,2007 November 15
2007020267,NSH,CHI,2007 November 15
2007020268,EDM,MIN,2007 November 15
2007020269,ARI,SJS,2007 November 15
2007020270,LAK,ANA,2007 November 15
2007020271,NJD,NYI,2007 November 16
2007020272,CAR,ATL,2007 November 16
2007020273,BUF,MTL,2007 November 16
2007020274,TBL,WSH,2007 November 16
2007020275,STL,CBJ,2007 November 16
2007020276,DAL,COL,2007 November 16
2007020277,VAN,MIN,2007 November 16
2007020278,LAK,ARI,2007 November 17
2007020279,TOR,OTT,2007 November 17
2007020280,MTL,BOS,2007 November 17
2007020281,PHI,NJD,2007 November 17
2007020282,CAR,FLA,2007 November 17
2007020283,DET,CHI,2007 November 17
2007020284,PIT,NYR,2007 November 17
2007020285,NSH,STL,2007 November 17
2007020286,EDM,CGY,2007 November 17
2007020287,SJS,ANA,2007 November 17
2007020288,CBJ,DET,2007 November 18
2007020289,MIN,COL,2007 November 18
2007020290,VAN,CGY,2007 November 18
2007020291,NYR,NYI,2007 November 19
2007020292,WSH,FLA,2007 November 19
2007020293,ATL,TBL,2007 November 19
2007020294,MTL,OTT,2007 November 19
2007020295,STL,NSH,2007 November 19
2007020296,DAL,LAK,2007 November 19
2007020297,TOR,BOS,2007 November 20
2007020298,CGY,COL,2007 November 20
2007020299,EDM,VAN,2007 November 20
2007020300,BUF,OTT,2007 November 21
2007020301,NYI,MTL,2007 November 21
2007020302,WSH,ATL,2007 November 21
2007020303,CAR,PHI,2007 November 21
2007020304,CBJ,FLA,2007 November 21
2007020305,PIT,NJD,2007 November 21
2007020306,TBL,NYR,2007 November 21
2007020307,DET,STL,2007 November 21
2007020308,MIN,VAN,2007 November 21
2007020309,DAL,ANA,2007 November 21
2007020310,ARI,LAK,2007 November 21
2007020311,OTT,PIT,2007 November 22
2007020312,NSH,DET,2007 November 22
2007020313,CGY,CHI,2007 November 22
2007020314,EDM,COL,2007 November 22
2007020315,BOS,NYI,2007 November 23
2007020316,PHI,WSH,2007 November 23
2007020317,MIN,CBJ,2007 November 23
2007020318,ANA,ARI,2007 November 23
2007020319,CAR,TBL,2007 November 23
2007020320,BUF,MTL,2007 November 23
2007020321,ATL,NJD,2007 November 23
2007020322,FLA,NYR,2007 November 23
2007020323,STL,VAN,2007 November 23
2007020324,DAL,TOR,2007 November 23
2007020325,MTL,BUF,2007 November 24
2007020326,OTT,PHI,2007 November 24
2007020327,NYI,BOS,2007 November 24
2007020328,WSH,CAR,2007 November 24
2007020329,CBJ,DET,2007 November 24
2007020330,ARI,TOR,2007 November 24
2007020331,PIT,ATL,2007 November 24
2007020332,TBL,NJD,2007 November 24
2007020333,NSH,MIN,2007 November 24
2007020334,COL,CGY,2007 November 24
2007020335,EDM,CHI,2007 November 24
2007020336,SJS,LAK,2007 November 24
2007020337,NYR,DAL,2007 November 25
2007020338,STL,CGY,2007 November 25
2007020339,ANA,LAK,2007 November 25
2007020340,VAN,CHI,2007 November 25
2007020341,NYI,DAL,2007 November 26
2007020342,PHI,BOS,2007 November 26
2007020343,WSH,BUF,2007 November 26
2007020344,EDM,CBJ,2007 November 26
2007020345,DET,CGY,2007 November 27
2007020346,TOR,MTL,2007 November 27
2007020347,VAN,ANA,2007 November 27
2007020348,BUF,STL,2007 November 28
2007020349,NJD,DAL,2007 November 28
2007020350,NYI,OTT,2007 November 28
2007020351,WSH,FLA,2007 November 28
2007020352,CAR,PHI,2007 November 28
2007020353,MIN,ARI,2007 November 28
2007020354,CHI,TBL,2007 November 28
2007020355,COL,EDM,2007 November 28
2007020356,SJS,LAK,2007 November 28
2007020357,NYR,NYI,2007 November 29
2007020358,ATL,TOR,2007 November 29
2007020359,OTT,NSH,2007 November 29
2007020360,FLA,BOS,2007 November 29
2007020361,DET,TBL,2007 November 29
2007020362,CGY,ANA,2007 November 29
2007020363,VAN,CBJ,2007 November 29
2007020364,NJD,MTL,2007 November 30
2007020365,CAR,WSH,2007 November 30
2007020366,PIT,DAL,2007 November 30
2007020367,MIN,STL,2007 November 30
2007020368,CHI,ARI,2007 November 30
2007020369,EDM,ANA,2007 November 30
2007020370,SJS,COL,2007 November 30
2007020371,OTT,NYR,2007 December 01
2007020372,BUF,CAR,2007 December 01
2007020373,TOR,PIT,2007 December 01
2007020374,MTL,NSH,2007 December 01
2007020375,NYI,ATL,2007 December 01
2007020376,PHI,DAL,2007 December 01
2007020377,FLA,WSH,2007 December 01
2007020378,DET,ARI,2007 December 01
2007020379,TBL,BOS,2007 December 01
2007020380,STL,CHI,2007 December 01
2007020381,CGY,CBJ,2007 December 01
2007020382,LAK,COL,2007 December 01
2007020383,NJD,ATL,2007 December 02
2007020384,MIN,VAN,2007 December 02
2007020385,ANA,EDM,2007 December 02
2007020386,NYI,BOS,2007 December 03
2007020387,NYR,CAR,2007 December 03
2007020388,CBJ,DAL,2007 December 03
2007020389,PIT,ARI,2007 December 03
2007020390,COL,SJS,2007 December 03
2007020391,LAK,EDM,2007 December 03
2007020392,MTL,DET,2007 December 04
2007020393,TOR,NSH,2007 December 04
2007020394,TBL,OTT,2007 December 04
2007020395,CGY,STL,2007 December 04
2007020396,NJD,BOS,2007 December 05
2007020397,ATL,NYI,2007 December 05
2007020398,CBJ,COL,2007 December 05
2007020399,FLA,OTT,2007 December 05
2007020400,MIN,PHI,2007 December 05
2007020401,CHI,VAN,2007 December 05
2007020402,DAL,SJS,2007 December 05
2007020403,EDM,PIT,2007 December 05
2007020404,ARI,LAK,2007 December 05
2007020405,ANA,BUF,2007 December 05
2007020406,BOS,MTL,2007 December 06
2007020407,NYR,TOR,2007 December 06
2007020408,TBL,CAR,2007 December 06
2007020409,NSH,VAN,2007 December 06
2007020410,CGY,PIT,2007 December 06
2007020411,LAK,BUF,2007 December 06
2007020412,NJD,WSH,2007 December 07
2007020413,ATL,NYR,2007 December 07
2007020414,FLA,NYI,2007 December 07
2007020415,DET,MIN,2007 December 07
2007020416,CHI,ANA,2007 December 07
2007020417,DAL,OTT,2007 December 07
2007020418,COL,PHI,2007 December 07
2007020419,EDM,STL,2007 December 07
2007020420,ARI,SJS,2007 December 07
2007020421,TOR,BOS,2007 December 08
2007020422,MTL,CAR,2007 December 08
2007020423,WSH,ATL,2007 December 08
2007020424,CBJ,MIN,2007 December 08
2007020425,TBL,NYI,2007 December 08
2007020426,NSH,ANA,2007 December 08
2007020427,VAN,PIT,2007 December 08
2007020428,LAK,ARI,2007 December 08
2007020429,SJS,BUF,2007 December 08
2007020430,NYR,NJD,2007 December 09
2007020431,DET,CAR,2007 December 09
2007020432,CHI,CGY,2007 December 09
2007020433,COL,STL,2007 December 09
2007020434,BUF,BOS,2007 December 10
2007020435,WSH,NJD,2007 December 10
2007020436,CBJ,ANA,2007 December 10
2007020437,TOR,TBL,2007 December 10
2007020438,NSH,DET,2007 December 10
2007020439,DAL,EDM,2007 December 10
2007020440,LAK,VAN,2007 December 10
2007020441,PHI,PIT,2007 December 11
2007020442,MTL,TBL,2007 December 11
2007020443,FLA,CGY,2007 December 11
2007020444,STL,EDM,2007 December 11
2007020445,SJS,MIN,2007 December 11
2007020446,BUF,NYI,2007 December 12
2007020447,WSH,NYR,2007 December 12
2007020448,CAR,OTT,2007 December 12
2007020449,ATL,BOS,2007 December 12
2007020450,CBJ,COL,2007 December 12
2007020451,CHI,LAK,2007 December 12
2007020452,ANA,VAN,2007 December 12
2007020453,BOS,NJD,2007 December 13
2007020454,NYI,ARI,2007 December 13
2007020455,PHI,MTL,2007 December 13
2007020456,PIT,OTT,2007 December 13
2007020457,TBL,CGY,2007 December 13
2007020458,DET,EDM,2007 December 13
2007020459,NSH,COL,2007 December 13
2007020460,STL,FLA,2007 December 13
2007020461,DAL,LAK,2007 December 13
2007020462,SJS,VAN,2007 December 13
2007020463,WSH,BUF,2007 December 14
2007020464,CAR,CGY,2007 December 14
2007020465,ATL,TOR,2007 December 14
2007020466,ANA,MIN,2007 December 14
2007020467,NJD,ARI,2007 December 15
2007020468,BOS,CBJ,2007 December 15
2007020469,BUF,CHI,2007 December 15
2007020470,MTL,TOR,2007 December 15
2007020471,OTT,ATL,2007 December 15
2007020472,NYI,PIT,2007 December 15
2007020473,PHI,CAR,2007 December 15
2007020474,DET,FLA,2007 December 15
2007020475,TBL,WSH,2007 December 15
2007020476,COL,NSH,2007 December 15
2007020477,EDM,VAN,2007 December 15
2007020478,LAK,MIN,2007 December 15
2007020479,SJS,DAL,2007 December 15
2007020480,NJD,PHI,2007 December 16
2007020481,NYR,ARI,2007 December 16
2007020482,STL,CGY,2007 December 16
2007020483,CHI,FLA,2007 December 16
2007020484,ANA,SJS,2007 December 16
2007020485,DET,WSH,2007 December 17
2007020486,LAK,COL,2007 December 17
2007020487,BOS,OTT,2007 December 18
2007020488,NYR,PIT,2007 December 18
2007020489,PHI,ARI,2007 December 18
2007020490,CAR,TOR,2007 December 18
2007020491,ATL,TBL,2007 December 18
2007020492,CBJ,CGY,2007 December 18
2007020493,MTL,FLA,2007 December 18
2007020494,MIN,NSH,2007 December 18
2007020495,EDM,DAL,2007 December 18
2007020496,VAN,NJD,2007 December 18
2007020497,SJS,ANA,2007 December 18
2007020498,NYI,BUF,2007 December 19
2007020499,DET,LAK,2007 December 19
2007020500,CHI,NSH,2007 December 19
2007020501,ANA,COL,2007 December 19
2007020502,BOS,PIT,2007 December 20
2007020503,WSH,MTL,2007 December 20
2007020504,ATL,OTT,2007 December 20
2007020505,TBL,TOR,2007 December 20
2007020506,FLA,CAR,2007 December 20
2007020507,MIN,NYR,2007 December 20
2007020508,STL,DET,2007 December 20
2007020509,VAN,DAL,2007 December 20
2007020510,SJS,ARI,2007 December 20
2007020511,CBJ,LAK,2007 December 21
2007020512,BUF,PHI,2007 December 21
2007020513,PIT,NYI,2007 December 21
2007020514,COL,NYR,2007 December 21
2007020515,CGY,DAL,2007 December 21
2007020516,EDM,NJD,2007 December 21
2007020517,BOS,STL,2007 December 22
2007020518,OTT,CHI,2007 December 22
2007020519,NYI,WSH,2007 December 22
2007020520,PHI,BUF,2007 December 22
2007020521,ATL,MTL,2007 December 22
2007020522,FLA,TOR,2007 December 22
2007020523,TBL,CAR,2007 December 22
2007020524,NSH,LAK,2007 December 22
2007020525,MIN,DET,2007 December 22
2007020526,ARI,VAN,2007 December 22
2007020527,SJS,ANA,2007 December 22
2007020528,PIT,BOS,2007 December 23
2007020529,CBJ,NSH,2007 December 23
2007020530,STL,ATL,2007 December 23
2007020531,NYR,OTT,2007 December 23
2007020532,CHI,EDM,2007 December 23
2007020533,COL,VAN,2007 December 23
2007020534,CGY,NJD,2007 December 23
2007020535,DAL,MTL,2007 December 23
2007020536,BUF,OTT,2007 December 26
2007020537,NYI,TOR,2007 December 26
2007020538,NYR,CAR,2007 December 26
2007020539,WSH,TBL,2007 December 26
2007020540,CBJ,ATL,2007 December 26
2007020541,CHI,NSH,2007 December 26
2007020542,STL,DET,2007 December 26
2007020543,DAL,MIN,2007 December 26
2007020544,LAK,SJS,2007 December 26
2007020545,PHI,TOR,2007 December 27
2007020546,ATL,FLA,2007 December 27
2007020547,OTT,NYI,2007 December 27
2007020548,PIT,WSH,2007 December 27
2007020549,TBL,MTL,2007 December 27
2007020550,NSH,CBJ,2007 December 27
2007020551,COL,DET,2007 December 27
2007020552,EDM,ANA,2007 December 27
2007020553,ARI,MIN,2007 December 27
2007020554,VAN,CGY,2007 December 27
2007020555,NJD,BUF,2007 December 28
2007020556,CAR,BOS,2007 December 28
2007020557,FLA,MTL,2007 December 28
2007020558,STL,SJS,2007 December 28
2007020559,TBL,PHI,2007 December 29
2007020560,COL,LAK,2007 December 29
2007020561,TOR,NYR,2007 December 29
2007020562,OTT,WSH,2007 December 29
2007020563,NYI,NJD,2007 December 29
2007020564,ATL,BOS,2007 December 29
2007020565,CBJ,CAR,2007 December 29
2007020566,PIT,BUF,2007 December 29
2007020567,NSH,SJS,2007 December 29
2007020568,MIN,EDM,2007 December 29
2007020569,DAL,STL,2007 December 29
2007020570,ARI,DET,2007 December 29
2007020571,CGY,ANA,2007 December 29
2007020572,FLA,PHI,2007 December 30
2007020573,NYR,MTL,2007 December 30
2007020574,CHI,LAK,2007 December 30
2007020575,VAN,ANA,2007 December 30
2007020576,BOS,ATL,2007 December 31
2007020577,CBJ,EDM,2007 December 31
2007020578,DET,STL,2007 December 31
2007020579,MIN,SJS,2007 December 31
2007020580,CAR,NYI,2007 December 31
2007020581,ARI,COL,2007 December 31
2007020582,DAL,NSH,2007 December 31
2007020583,CGY,VAN,2007 December 31
2007020584,BUF,PIT,2008 January 01
2007020585,WSH,OTT,2008 January 01
2007020586,TOR,TBL,2008 January 01
2007020587,LAK,CHI,2008 January 01
2007020588,NJD,FLA,2008 January 02
2007020589,CAR,ATL,2008 January 02
2007020590,DET,DAL,2008 January 02
2007020591,STL,EDM,2008 January 02
2007020592,COL,ARI,2008 January 02
2007020593,CGY,NYR,2008 January 02
2007020594,ANA,CBJ,2008 January 02
2007020595,BOS,WSH,2008 January 03
2007020596,NYI,FLA,2008 January 03
2007020597,MTL,TBL,2008 January 03
2007020598,PIT,TOR,2008 January 03
2007020599,NSH,EDM,2008 January 03
2007020600,MIN,DAL,2008 January 03
2007020601,ARI,CHI,2008 January 03
2007020602,VAN,NYR,2008 January 03
2007020603,LAK,CBJ,2008 January 03
2007020604,SJS,CGY,2008 January 03
2007020605,NJD,PHI,2008 January 04
2007020606,BUF,OTT,2008 January 04
2007020607,ATL,CAR,2008 January 04
2007020608,ANA,CHI,2008 January 04
2007020609,MTL,WSH,2008 January 05
2007020610,DAL,DET,2008 January 05
2007020611,BOS,NJD,2008 January 05
2007020612,TOR,PHI,2008 January 05
2007020613,OTT,TBL,2008 January 05
2007020614,PIT,FLA,2008 January 05
2007020615,NSH,MIN,2008 January 05
2007020616,STL,CAR,2008 January 05
2007020617,COL,NYI,2008 January 05
2007020618,ARI,ANA,2008 January 05
2007020619,EDM,NYR,2008 January 05
2007020620,LAK,CGY,2008 January 05
2007020621,SJS,CBJ,2008 January 05
2007020622,ATL,BUF,2008 January 06
2007020623,CHI,DET,2008 January 06
2007020624,DAL,MIN,2008 January 07
2007020625,EDM,NYI,2008 January 07
2007020626,ANA,NSH,2008 January 07
2007020627,BOS,CAR,2008 January 08
2007020628,NJD,BUF,2008 January 08
2007020629,NYR,TBL,2008 January 08
2007020630,ATL,PHI,2008 January 08
2007020631,MTL,CHI,2008 January 08
2007020632,FLA,PIT,2008 January 08
2007020633,DET,COL,2008 January 08
2007020634,STL,CBJ,2008 January 08
2007020635,CGY,ARI,2008 January 08
2007020636,VAN,NYI,2008 January 08
2007020637,LAK,NSH,2008 January 08
2007020638,WSH,COL,2008 January 09
2007020639,CHI,DAL,2008 January 09
2007020640,ANA,TOR,2008 January 09
2007020641,BOS,MTL,2008 January 10
2007020642,NYR,PHI,2008 January 10
2007020643,CAR,NJD,2008 January 10
2007020644,ATL,FLA,2008 January 10
2007020645,OTT,BUF,2008 January 10
2007020646,TBL,PIT,2008 January 10
2007020647,DET,MIN,2008 January 10
2007020648,STL,DAL,2008 January 10
2007020649,EDM,ARI,2008 January 10
2007020650,LAK,TOR,2008 January 10
2007020651,SJS,VAN,2008 January 10
2007020652,CBJ,STL,2008 January 11
2007020653,CHI,MIN,2008 January 11
2007020654,CGY,NYI,2008 January 11
2007020655,VAN,ARI,2008 January 11
2007020656,PHI,BOS,2008 January 12
2007020657,LAK,DAL,2008 January 12
2007020658,BUF,NJD,2008 January 12
2007020659,OTT,DET,2008 January 12
2007020660,NYR,MTL,2008 January 12
2007020661,CAR,COL,2008 January 12
2007020662,ATL,PIT,2008 January 12
2007020663,FLA,TBL,2008 January 12
2007020664,CBJ,NSH,2008 January 12
2007020665,SJS,TOR,2008 January 12
2007020666,WSH,PHI,2008 January 13
2007020667,FLA,COL,2008 January 13
2007020668,STL,VAN,2008 January 13
2007020669,MIN,ARI,2008 January 13
2007020670,OTT,NYI,2008 January 13
2007020671,NSH,CHI,2008 January 13
2007020672,EDM,CGY,2008 January 13
2007020673,ANA,SJS,2008 January 13
2007020674,PIT,NYR,2008 January 14
2007020675,NYI,MTL,2008 January 15
2007020676,WSH,OTT,2008 January 15
2007020677,CBJ,VAN,2008 January 15
2007020678,TOR,CAR,2008 January 15
2007020679,TBL,COL,2008 January 15
2007020680,DET,ATL,2008 January 15
2007020681,NSH,CGY,2008 January 15
2007020682,EDM,LAK,2008 January 15
2007020683,ARI,SJS,2008 January 15
2007020684,ANA,DAL,2008 January 15
2007020685,NJD,NYI,2008 January 16
2007020686,NYR,BUF,2008 January 16
2007020687,PHI,FLA,2008 January 16
2007020688,MIN,CGY,2008 January 16
2007020689,CHI,STL,2008 January 16
2007020690,BOS,TOR,2008 January 17
2007020691,WSH,EDM,2008 January 17
2007020692,ATL,MTL,2008 January 17
2007020693,OTT,CAR,2008 January 17
2007020694,DET,VAN,2008 January 17
2007020695,NSH,ANA,2008 January 17
2007020696,ARI,CBJ,2008 January 17
2007020697,SJS,DAL,2008 January 17
2007020698,NJD,FLA,2008 January 18
2007020699,CAR,EDM,2008 January 18
2007020700,BUF,ATL,2008 January 18
2007020701,PIT,TBL,2008 January 18
2007020702,MIN,ANA,2008 January 18
