id,homeAbbrev,awayAbbrev,est
2012020262,FLA,BOS,2013 February 24 15:00:00
2012020263,NJD,WPG,2013 February 24 17:00:00
2012020264,DET,VAN,2013 February 24 17:00:00
2012020265,NYI,CAR,2013 February 24 19:00:00
2012020266,CHI,CBJ,2013 February 24 19:00:00
2012020267,PIT,TBL,2013 February 24 19:30:00
2012020268,CGY,ARI,2013 February 24 20:00:00
2012020269,ANA,COL,2013 February 24 20:00:00
2012020270,PHI,TOR,2013 February 25 19:00:00
2012020271,OTT,MTL,2013 February 25 19:30:00
2012020272,NSH,DAL,2013 February 25 20:00:00
2012020273,CHI,EDM,2013 February 25 20:30:00
2012020274,LAK,ANA,2013 February 25 22:30:00
2012020275,NYR,WPG,2013 February 26 19:00:00
2012020276,WSH,CAR,2013 February 26 19:00:00
2012020277,CBJ,DAL,2013 February 26 19:00:00
2012020278,NYI,BOS,2013 February 26 19:30:00
2012020279,TBL,BUF,2013 February 26 19:30:00
2012020280,FLA,PIT,2013 February 26 19:30:00
2012020281,MIN,CGY,2013 February 26 20:00:00
2012020282,VAN,ARI,2013 February 26 22:00:00
2012020283,SJS,COL,2013 February 26 22:30:00
2012020284,TOR,MTL,2013 February 27 19:30:00
2012020285,PHI,WSH,2013 February 27 19:30:00
2012020286,ANA,NSH,2013 February 27 22:00:00
2012020287,LAK,DET,2013 February 27 22:00:00
2012020288,BOS,OTT,2013 February 28 19:00:00
2012020289,NYI,TOR,2013 February 28 19:00:00
2012020290,NYR,TBL,2013 February 28 19:00:00
2012020291,CAR,PIT,2013 February 28 19:00:00
2012020292,FLA,BUF,2013 February 28 19:30:00
2012020293,WPG,NJD,2013 February 28 20:00:00
2012020294,STL,CHI,2013 February 28 20:00:00
2012020295,DAL,EDM,2013 February 28 20:30:00
2012020296,COL,CGY,2013 February 28 21:00:00
2012020297,ARI,MIN,2013 February 28 21:00:00
2012020298,SJS,DET,2013 February 28 22:30:00
2012020299,STL,EDM,2013 March 01 20:00:00
2012020300,CHI,CBJ,2013 March 01 20:30:00
2012020301,ANA,MIN,2013 March 01 22:00:00
2012020302,PHI,OTT,2013 March 02 12:00:00
2012020303,BOS,TBL,2013 March 02 13:00:00
2012020304,BUF,NJD,2013 March 02 15:00:00
2012020305,WPG,WSH,2013 March 02 15:00:00
2012020306,MTL,PIT,2013 March 02 19:00:00
2012020307,CAR,FLA,2013 March 02 19:00:00
2012020308,ARI,ANA,2013 March 02 20:00:00
2012020309,VAN,LAK,2013 March 02 22:00:00
2012020310,SJS,NSH,2013 March 02 22:30:00
2012020311,DET,CHI,2013 March 03 12:30:00
2012020312,NYI,OTT,2013 March 03 15:00:00
2012020313,CBJ,COL,2013 March 03 15:00:00
2012020314,DAL,STL,2013 March 03 15:00:00
2012020315,FLA,CAR,2013 March 03 18:00:00
2012020316,BOS,MTL,2013 March 03 19:30:00
2012020317,NYR,BUF,2013 March 03 19:30:00
2012020318,MIN,EDM,2013 March 03 20:00:00
2012020319,CGY,VAN,2013 March 03 20:00:00
2012020320,TOR,NJD,2013 March 04 19:00:00
2012020321,PIT,TBL,2013 March 04 19:30:00
2012020322,ARI,ANA,2013 March 04 21:00:00
2012020323,LAK,NSH,2013 March 04 22:30:00
2012020324,NJD,TBL,2013 March 05 19:00:00
2012020325,NYI,MTL,2013 March 05 19:00:00
2012020326,WSH,BOS,2013 March 05 19:00:00
2012020327,CAR,BUF,2013 March 05 19:00:00
2012020328,CBJ,EDM,2013 March 05 19:00:00
2012020329,NYR,PHI,2013 March 05 19:30:00
2012020330,FLA,WPG,2013 March 05 19:30:00
2012020331,DET,COL,2013 March 05 19:30:00
2012020332,CHI,MIN,2013 March 05 20:30:00
2012020333,VAN,SJS,2013 March 05 22:00:00
2012020334,LAK,STL,2013 March 05 22:30:00
2012020335,TOR,OTT,2013 March 06 19:00:00
2012020336,CHI,COL,2013 March 06 20:00:00
2012020337,CGY,SJS,2013 March 06 21:30:00
2012020338,ANA,ARI,2013 March 06 22:00:00
2012020339,BOS,TOR,2013 March 07 19:00:00
2012020340,NJD,BUF,2013 March 07 19:00:00
2012020341,NYI,NYR,2013 March 07 19:00:00
2012020342,PHI,PIT,2013 March 07 19:00:00
2012020343,WSH,FLA,2013 March 07 19:00:00
2012020344,CAR,MTL,2013 March 07 19:00:00
2012020345,CBJ,VAN,2013 March 07 19:00:00
2012020346,TBL,WPG,2013 March 07 19:30:00
2012020347,DET,EDM,2013 March 07 19:30:00
2012020348,ARI,STL,2013 March 07 21:00:00
2012020349,LAK,DAL,2013 March 07 22:30:00
2012020350,NYR,OTT,2013 March 08 19:00:00
2012020351,FLA,WPG,2013 March 08 19:30:00
2012020352,NSH,EDM,2013 March 08 20:00:00
2012020353,COL,CHI,2013 March 08 21:00:00
2012020354,ANA,CGY,2013 March 08 22:30:00
2012020355,BOS,PHI,2013 March 09 13:00:00
2012020356,NYI,WSH,2013 March 09 13:00:00
2012020357,CBJ,DET,2013 March 09 14:00:00
2012020358,SJS,STL,2013 March 09 16:00:00
2012020359,TOR,PIT,2013 March 09 19:00:00
2012020360,CAR,NJD,2013 March 09 19:00:00
2012020361,TBL,MTL,2013 March 09 19:00:00
2012020362,NSH,MIN,2013 March 09 20:00:00
2012020363,ARI,DAL,2013 March 09 20:00:00
2012020364,LAK,CGY,2013 March 09 22:00:00
2012020365,WSH,NYR,2013 March 10 12:30:00
2012020366,DET,CBJ,2013 March 10 17:00:00
2012020367,FLA,MTL,2013 March 10 18:00:00
2012020368,NJD,WPG,2013 March 10 19:00:00
2012020369,PIT,NYI,2013 March 10 19:00:00
2012020370,CHI,EDM,2013 March 10 19:00:00
2012020371,PHI,BUF,2013 March 10 19:30:00
2012020372,MIN,VAN,2013 March 10 20:00:00
2012020373,COL,SJS,2013 March 10 20:00:00
2012020374,ANA,STL,2013 March 10 20:00:00
2012020375,OTT,BOS,2013 March 11 19:30:00
2012020376,LAK,CGY,2013 March 11 22:00:00
2012020377,BUF,NYR,2013 March 12 19:00:00
2012020378,WSH,CAR,2013 March 12 19:00:00
2012020379,CBJ,VAN,2013 March 12 19:00:00
2012020380,PIT,BOS,2013 March 12 19:30:00
2012020381,FLA,TBL,2013 March 12 19:30:00
2012020382,WPG,TOR,2013 March 12 20:00:00
2012020383,STL,SJS,2013 March 12 20:00:00
2012020384,MIN,ANA,2013 March 12 20:00:00
2012020385,DAL,NSH,2013 March 12 20:30:00
2012020386,COL,EDM,2013 March 12 21:00:00
2012020387,ARI,LAK,2013 March 12 22:00:00
2012020388,MTL,OTT,2013 March 13 19:00:00
2012020389,NJD,PHI,2013 March 13 19:30:00
2012020390,CGY,DET,2013 March 13 21:30:00
2012020391,BOS,FLA,2013 March 14 19:00:00
2012020392,TOR,PIT,2013 March 14 19:00:00
2012020393,CAR,WSH,2013 March 14 19:00:00
2012020394,CBJ,CHI,2013 March 14 19:00:00
2012020395,TBL,NYI,2013 March 14 19:30:00
2012020396,WPG,NYR,2013 March 14 20:00:00
2012020397,STL,ARI,2013 March 14 20:00:00
2012020398,MIN,COL,2013 March 14 20:00:00
2012020399,DAL,ANA,2013 March 14 20:30:00
2012020400,VAN,NSH,2013 March 14 22:00:00
2012020401,SJS,LAK,2013 March 14 22:30:00
2012020402,PHI,NJD,2013 March 15 19:00:00
2012020403,CGY,NSH,2013 March 15 21:00:00
2012020404,EDM,DET,2013 March 15 21:30:00
2012020405,BOS,WSH,2013 March 16 13:00:00
2012020406,PIT,NYR,2013 March 16 13:00:00
2012020407,BUF,OTT,2013 March 16 15:00:00
2012020408,COL,MIN,2013 March 16 15:00:00
2012020409,TOR,WPG,2013 March 16 19:00:00
2012020410,NJD,MTL,2013 March 16 19:00:00
2012020411,TBL,CAR,2013 March 16 19:00:00
2012020412,CBJ,ARI,2013 March 16 19:00:00
2012020413,FLA,NYI,2013 March 16 19:30:00
2012020414,STL,ANA,2013 March 16 20:00:00
2012020415,DAL,CHI,2013 March 16 20:00:00
2012020416,VAN,DET,2013 March 16 22:00:00
2012020417,LAK,SJS,2013 March 16 22:30:00
2012020418,PIT,BOS,2013 March 17 12:30:00
2012020419,OTT,WPG,2013 March 17 17:00:00
2012020420,WSH,BUF,2013 March 17 19:00:00
2012020421,EDM,NSH,2013 March 17 20:00:00
2012020422,NYR,CAR,2013 March 18 19:00:00
2012020423,TBL,PHI,2013 March 18 19:30:00
2012020424,DAL,CGY,2013 March 18 20:30:00
2012020425,COL,CHI,2013 March 18 21:00:00
2012020426,VAN,MIN,2013 March 18 22:00:00
2012020427,ANA,SJS,2013 March 18 22:00:00
2012020428,LAK,ARI,2013 March 18 22:30:00
2012020429,NJD,NYR,2013 March 19 19:00:00
2012020430,NYI,OTT,2013 March 19 19:00:00
2012020431,CAR,FLA,2013 March 19 19:00:00
2012020432,CBJ,NSH,2013 March 19 19:00:00
2012020433,MTL,BUF,2013 March 19 19:30:00
2012020434,PIT,WSH,2013 March 19 19:30:00
2012020435,WPG,BOS,2013 March 19 20:00:00
2012020436,VAN,STL,2013 March 19 22:00:00
2012020437,LAK,ARI,2013 March 19 22:30:00
2012020438,TOR,TBL,2013 March 20 19:00:00
2012020439,DET,MIN,2013 March 20 19:30:00
2012020440,COL,DAL,2013 March 20 21:30:00
2012020441,EDM,SJS,2013 March 20 21:30:00
2012020442,ANA,CHI,2013 March 20 22:00:00
2012020443,BUF,TOR,2013 March 21 19:00:00
2012020444,NYI,MTL,2013 March 21 19:00:00
2012020445,NYR,FLA,2013 March 21 19:00:00
2012020446,CAR,NJD,2013 March 21 19:00:00
2012020447,OTT,BOS,2013 March 21 19:30:00
2012020448,WPG,WSH,2013 March 21 20:00:00
2012020449,NSH,CGY,2013 March 21 20:00:00
2012020450,ARI,VAN,2013 March 21 22:00:00
2012020451,LAK,DAL,2013 March 21 22:30:00
2012020452,NYI,PIT,2013 March 22 19:00:00
2012020453,CBJ,CGY,2013 March 22 19:00:00
2012020454,WPG,WSH,2013 March 22 19:00:00
2012020455,ANA,DET,2013 March 22 22:00:00
2012020456,OTT,TBL,2013 March 23 14:00:00
2012020457,MIN,SJS,2013 March 23 14:00:00
2012020458,LAK,VAN,2013 March 23 16:00:00
2012020459,TOR,BOS,2013 March 23 19:00:00
2012020460,MTL,BUF,2013 March 23 19:00:00
2012020461,NJD,FLA,2013 March 23 19:00:00
2012020462,NSH,CBJ,2013 March 23 20:00:00
2012020463,DAL,COL,2013 March 23 20:00:00
2012020464,EDM,STL,2013 March 23 22:00:00
2012020465,NYI,FLA,2013 March 24 17:00:00
2012020466,PIT,PHI,2013 March 24 19:30:00
2012020467,NYR,WSH,2013 March 24 19:00:00
2012020468,WPG,TBL,2013 March 24 20:00:00
2012020469,COL,VAN,2013 March 24 20:00:00
2012020470,CGY,STL,2013 March 24 20:00:00
2012020471,ANA,DET,2013 March 24 20:00:00
2012020472,BOS,TOR,2013 March 25 19:00:00
2012020473,OTT,NJD,2013 March 25 19:30:00
2012020474,CHI,LAK,2013 March 25 20:00:00
2012020475,NSH,EDM,2013 March 25 20:00:00
2012020476,DAL,MIN,2013 March 25 20:30:00
2012020477,ARI,DET,2013 March 25 22:00:00
2012020478,ANA,SJS,2013 March 25 22:00:00
2012020479,TOR,FLA,2013 March 26 19:00:00
2012020480,PIT,MTL,2013 March 26 19:00:00
2012020481,WSH,NYI,2013 March 26 19:00:00
2012020482,CAR,WPG,2013 March 26 19:00:00
2012020483,PHI,NYR,2013 March 26 19:30:00
2012020484,TBL,BUF,2013 March 26 19:30:00
2012020485,STL,EDM,2013 March 26 20:00:00
2012020486,CHI,CGY,2013 March 26 20:30:00
2012020487,VAN,CBJ,2013 March 26 22:00:00
2012020488,BOS,MTL,2013 March 27 19:30:00
2012020489,MIN,ARI,2013 March 27 21:00:00
2012020490,CGY,COL,2013 March 27 22:00:00
2012020491,SJS,ANA,2013 March 27 22:00:00
2012020492,TOR,CAR,2013 March 28 19:00:00
2012020493,PHI,NYI,2013 March 28 19:00:00
2012020494,PIT,WPG,2013 March 28 19:00:00
2012020495,OTT,NYR,2013 March 28 19:30:00
2012020496,FLA,BUF,2013 March 28 19:30:00
2012020497,STL,LAK,2013 March 28 20:00:00
2012020498,NSH,ARI,2013 March 28 20:00:00
2012020499,EDM,CBJ,2013 March 28 21:30:00
2012020500,VAN,COL,2013 March 28 22:00:00
2012020501,SJS,DET,2013 March 28 22:30:00
2012020502,TBL,NJD,2013 March 29 19:30:00
2012020503,CHI,ANA,2013 March 29 20:30:00
2012020504,DAL,MIN,2013 March 29 20:30:00
2012020505,CGY,CBJ,2013 March 29 21:00:00
2012020506,PHI,BOS,2013 March 30 13:00:00
2012020507,PIT,NYI,2013 March 30 13:00:00
2012020508,WPG,CAR,2013 March 30 15:00:00
2012020509,COL,NSH,2013 March 30 15:00:00
2012020510,MIN,LAK,2013 March 30 20:00:00
2012020511,BUF,WSH,2013 March 30 19:00:00
2012020512,MTL,NYR,2013 March 30 19:00:00
2012020513,OTT,TOR,2013 March 30 19:00:00
2012020514,FLA,NJD,2013 March 30 19:30:00
2012020515,EDM,VAN,2013 March 30 22:00:00
2012020516,SJS,ARI,2013 March 30 22:30:00
2012020517,DET,CHI,2013 March 31 12:30:00
2012020518,CBJ,ANA,2013 March 31 18:00:00
2012020519,BUF,BOS,2013 March 31 19:30:00
2012020520,DAL,LAK,2013 March 31 18:00:00
2012020521,PHI,WSH,2013 March 31 18:00:00
2012020522,NJD,NYI,2013 April 01 19:00:00
2012020523,NYR,WPG,2013 April 01 19:00:00
2012020524,MTL,CAR,2013 April 01 19:30:00
2012020525,DET,COL,2013 April 01 19:30:00
2012020526,MIN,STL,2013 April 01 20:00:00
2012020527,CHI,NSH,2013 April 01 20:30:00
2012020528,DAL,ANA,2013 April 01 20:30:00
2012020529,EDM,CGY,2013 April 01 21:30:00
2012020530,SJS,VAN,2013 April 01 22:30:00
2012020531,BOS,OTT,2013 April 02 19:00:00
2012020532,NYI,WPG,2013 April 02 19:00:00
2012020533,CAR,WSH,2013 April 02 19:00:00
2012020534,PIT,BUF,2013 April 02 19:30:00
2012020535,TBL,FLA,2013 April 02 19:30:00
2012020536,NSH,COL,2013 April 02 20:00:00
2012020537,ARI,LAK,2013 April 02 22:00:00
2012020538,NYR,PIT,2013 April 03 19:30:00
2012020539,PHI,MTL,2013 April 03 19:30:00
