id,homeAbbrev,awayAbbrev,est
2010020239,DET,COL,2010 November 13
2010020240,NSH,CHI,2010 November 13
2010020241,ARI,STL,2010 November 13
2010020242,SJS,CGY,2010 November 13
2010020243,LAK,NYI,2010 November 13
2010020244,NYR,EDM,2010 November 14
2010020245,WSH,ATL,2010 November 14
2010020246,TBL,MIN,2010 November 14
2010020247,CHI,ANA,2010 November 14
2010020248,BOS,NJD,2010 November 15
2010020249,BUF,VAN,2010 November 15
2010020250,PHI,OTT,2010 November 15
2010020251,PIT,NYR,2010 November 15
2010020252,COL,STL,2010 November 15
2010020253,SJS,LAK,2010 November 15
2010020254,TOR,NSH,2010 November 16
2010020255,MTL,PHI,2010 November 16
2010020256,DAL,ANA,2010 November 16
2010020257,NYI,TBL,2010 November 17
2010020258,NYR,BOS,2010 November 17
2010020259,PIT,VAN,2010 November 17
2010020260,WSH,BUF,2010 November 17
2010020261,CAR,OTT,2010 November 17
2010020262,ATL,FLA,2010 November 17
2010020263,DET,STL,2010 November 17
2010020264,MIN,ANA,2010 November 17
2010020265,COL,SJS,2010 November 17
2010020266,CGY,ARI,2010 November 17
2010020267,EDM,CHI,2010 November 17
2010020268,LAK,CBJ,2010 November 17
2010020269,BOS,FLA,2010 November 18
2010020270,TOR,NJD,2010 November 18
2010020271,PHI,TBL,2010 November 18
2010020272,MTL,NSH,2010 November 18
2010020273,DAL,SJS,2010 November 18
2010020274,PIT,CAR,2010 November 19
2010020275,DET,MIN,2010 November 19
2010020276,BUF,LAK,2010 November 19
2010020277,ATL,WSH,2010 November 19
2010020278,STL,OTT,2010 November 19
2010020279,COL,NYR,2010 November 19
2010020280,CGY,CHI,2010 November 19
2010020281,EDM,ARI,2010 November 19
2010020282,ANA,CBJ,2010 November 19
2010020283,BOS,LAK,2010 November 20
2010020284,BUF,TBL,2010 November 20
2010020285,MTL,TOR,2010 November 20
2010020286,NYI,FLA,2010 November 20
2010020287,WSH,PHI,2010 November 20
2010020288,CAR,NSH,2010 November 20
2010020289,STL,NJD,2010 November 20
2010020290,MIN,NYR,2010 November 20
2010020291,DAL,COL,2010 November 20
2010020292,VAN,CHI,2010 November 20
2010020293,SJS,CBJ,2010 November 20
2010020294,ATL,NYI,2010 November 21
2010020295,DET,CGY,2010 November 21
2010020296,ANA,EDM,2010 November 21
2010020297,VAN,ARI,2010 November 21
2010020298,TOR,DAL,2010 November 22
2010020299,NJD,WSH,2010 November 22
2010020300,NYR,CGY,2010 November 22
2010020301,PHI,MTL,2010 November 22
2010020302,CBJ,NSH,2010 November 22
2010020303,OTT,LAK,2010 November 22
2010020304,TBL,BOS,2010 November 22
2010020305,FLA,PIT,2010 November 22
2010020306,ARI,EDM,2010 November 23
2010020307,BUF,PIT,2010 November 24
2010020308,NYI,CBJ,2010 November 24
2010020309,CAR,WSH,2010 November 24
2010020310,ATL,DET,2010 November 24
2010020311,MTL,LAK,2010 November 24
2010020312,OTT,DAL,2010 November 24
2010020313,NJD,CGY,2010 November 24
2010020314,TBL,NYR,2010 November 24
2010020315,FLA,BOS,2010 November 24
2010020316,NSH,STL,2010 November 24
2010020317,MIN,PHI,2010 November 24
2010020318,VAN,COL,2010 November 24
2010020319,SJS,CHI,2010 November 24
2010020320,EDM,COL,2010 November 25
2010020321,BOS,CAR,2010 November 26
2010020322,NYI,NJD,2010 November 26
2010020323,PHI,CGY,2010 November 26
2010020324,PIT,OTT,2010 November 26
2010020325,MIN,NSH,2010 November 26
2010020326,ANA,CHI,2010 November 26
2010020327,WSH,TBL,2010 November 26
2010020328,CBJ,DET,2010 November 26
2010020329,BUF,TOR,2010 November 26
2010020330,ATL,MTL,2010 November 26
2010020331,FLA,NYR,2010 November 26
2010020332,DAL,STL,2010 November 26
2010020333,VAN,SJS,2010 November 26
2010020334,NJD,PHI,2010 November 27
2010020335,PIT,CGY,2010 November 27
2010020336,MTL,BUF,2010 November 27
2010020337,OTT,TOR,2010 November 27
2010020338,TBL,FLA,2010 November 27
2010020339,STL,DAL,2010 November 27
2010020340,NSH,NYR,2010 November 27
2010020341,ARI,ANA,2010 November 27
2010020342,COL,MIN,2010 November 27
2010020343,EDM,SJS,2010 November 27
2010020344,LAK,CHI,2010 November 27
2010020345,WSH,CAR,2010 November 28
2010020346,ATL,BOS,2010 November 28
2010020347,DET,CBJ,2010 November 28
2010020348,NYR,PIT,2010 November 29
2010020349,CAR,DAL,2010 November 29
2010020350,OTT,EDM,2010 November 29
2010020351,CGY,MIN,2010 November 29
2010020352,ANA,LAK,2010 November 29
2010020353,TOR,TBL,2010 November 30
2010020354,NSH,ARI,2010 November 30
2010020355,CHI,STL,2010 November 30
2010020356,COL,ATL,2010 November 30
2010020357,SJS,DET,2010 November 30
2010020358,MTL,EDM,2010 December 01
2010020359,PHI,BOS,2010 December 01
2010020360,CBJ,NSH,2010 December 01
2010020361,STL,WSH,2010 December 01
2010020362,MIN,ARI,2010 December 01
2010020363,CGY,VAN,2010 December 01
2010020364,ANA,FLA,2010 December 01
2010020365,BOS,TBL,2010 December 02
2010020366,TOR,EDM,2010 December 02
2010020367,NJD,MTL,2010 December 02
2010020368,NYI,NYR,2010 December 02
2010020369,PIT,ATL,2010 December 02
2010020370,OTT,SJS,2010 December 02
2010020371,DAL,WSH,2010 December 02
2010020372,LAK,FLA,2010 December 02
2010020373,NYR,NYI,2010 December 03
2010020374,CAR,COL,2010 December 03
2010020375,BUF,CBJ,2010 December 03
2010020376,MIN,CGY,2010 December 03
2010020377,CHI,VAN,2010 December 03
2010020378,ANA,DET,2010 December 03
2010020379,PHI,NJD,2010 December 04
2010020380,MTL,SJS,2010 December 04
2010020381,TOR,BOS,2010 December 04
2010020382,OTT,BUF,2010 December 04
2010020383,WSH,ATL,2010 December 04
2010020384,CBJ,PIT,2010 December 04
2010020385,TBL,COL,2010 December 04
2010020386,NSH,CAR,2010 December 04
2010020387,DAL,MIN,2010 December 04
2010020388,ARI,FLA,2010 December 04
2010020389,EDM,STL,2010 December 04
2010020390,LAK,DET,2010 December 04
2010020391,NYI,PHI,2010 December 05
2010020392,NYR,OTT,2010 December 05
2010020393,CHI,CGY,2010 December 05
2010020394,ANA,ARI,2010 December 05
2010020395,VAN,STL,2010 December 05
2010020396,PIT,NJD,2010 December 06
2010020397,WSH,TOR,2010 December 06
2010020398,ATL,NSH,2010 December 06
2010020399,DET,SJS,2010 December 06
2010020400,CBJ,DAL,2010 December 06
2010020401,BOS,BUF,2010 December 07
2010020402,MTL,OTT,2010 December 07
2010020403,FLA,COL,2010 December 07
2010020404,CGY,TBL,2010 December 07
2010020405,EDM,ANA,2010 December 07
2010020406,PHI,SJS,2010 December 08
2010020407,PIT,TOR,2010 December 08
2010020408,DET,NSH,2010 December 08
2010020409,CHI,DAL,2010 December 08
2010020410,VAN,ANA,2010 December 08
2010020411,BOS,NYI,2010 December 09
2010020412,BUF,SJS,2010 December 09
2010020413,TOR,PHI,2010 December 09
2010020414,WSH,FLA,2010 December 09
2010020415,OTT,NYR,2010 December 09
2010020416,STL,CBJ,2010 December 09
2010020417,ARI,MIN,2010 December 09
2010020418,LAK,CGY,2010 December 09
2010020419,DET,MTL,2010 December 10
2010020420,OTT,NJD,2010 December 10
2010020421,ATL,COL,2010 December 10
2010020422,DAL,CAR,2010 December 10
2010020423,EDM,TBL,2010 December 10
2010020424,ANA,CGY,2010 December 10
2010020425,BOS,PHI,2010 December 11
2010020426,BUF,PIT,2010 December 11
2010020427,TOR,MTL,2010 December 11
2010020428,NJD,DET,2010 December 11
2010020429,NYI,ATL,2010 December 11
2010020430,WSH,COL,2010 December 11
2010020431,CBJ,NYR,2010 December 11
2010020432,STL,CAR,2010 December 11
2010020433,NSH,FLA,2010 December 11
2010020434,ARI,DAL,2010 December 11
2010020435,VAN,TBL,2010 December 11
2010020436,LAK,MIN,2010 December 11
2010020437,SJS,CHI,2010 December 11
2010020438,NYR,WSH,2010 December 12
2010020439,EDM,VAN,2010 December 12
2010020440,ANA,MIN,2010 December 12
2010020441,DET,LAK,2010 December 13
2010020442,OTT,ATL,2010 December 13
2010020443,NSH,NYI,2010 December 13
2010020444,COL,CHI,2010 December 13
2010020445,CGY,CBJ,2010 December 13
2010020446,SJS,DAL,2010 December 13
2010020447,PHI,PIT,2010 December 14
2010020448,EDM,TOR,2010 December 14
2010020449,BUF,BOS,2010 December 15
2010020450,NJD,ARI,2010 December 15
2010020451,PIT,NYR,2010 December 15
2010020452,WSH,ANA,2010 December 15
2010020453,DET,STL,2010 December 15
2010020454,MTL,PHI,2010 December 15
2010020455,TBL,ATL,2010 December 15
2010020456,FLA,CAR,2010 December 15
2010020457,NSH,SJS,2010 December 15
2010020458,CHI,COL,2010 December 15
2010020459,VAN,CBJ,2010 December 15
2010020460,NYI,ANA,2010 December 16
2010020461,NYR,ARI,2010 December 16
2010020462,ATL,CAR,2010 December 16
2010020463,MTL,BOS,2010 December 16
2010020464,STL,LAK,2010 December 16
2010020465,MIN,OTT,2010 December 16
2010020466,DAL,SJS,2010 December 16
2010020467,CGY,TOR,2010 December 16
2010020468,EDM,CBJ,2010 December 16
2010020469,NJD,NSH,2010 December 17
2010020470,FLA,BUF,2010 December 17
2010020471,CHI,DET,2010 December 17
2010020472,COL,OTT,2010 December 17
2010020473,PHI,NYR,2010 December 18
2010020474,BOS,WSH,2010 December 18
2010020475,NYI,ARI,2010 December 18
2010020476,CAR,ANA,2010 December 18
2010020477,ATL,NJD,2010 December 18
2010020478,CBJ,DAL,2010 December 18
2010020479,TBL,BUF,2010 December 18
2010020480,STL,SJS,2010 December 18
2010020481,NSH,LAK,2010 December 18
2010020482,CGY,MIN,2010 December 18
2010020483,VAN,TOR,2010 December 18
2010020484,OTT,WSH,2010 December 19
2010020485,DET,DAL,2010 December 19
2010020486,CHI,LAK,2010 December 19
2010020487,COL,MTL,2010 December 19
2010020488,BOS,ANA,2010 December 20
2010020489,TOR,ATL,2010 December 20
2010020490,PHI,FLA,2010 December 20
2010020491,PIT,ARI,2010 December 20
2010020492,TBL,CAR,2010 December 20
2010020493,STL,VAN,2010 December 20
2010020494,MIN,CGY,2010 December 20
2010020495,BUF,ANA,2010 December 21
2010020496,WSH,NJD,2010 December 21
2010020497,ATL,STL,2010 December 21
2010020498,CBJ,CGY,2010 December 21
2010020499,DAL,MTL,2010 December 21
2010020500,COL,LAK,2010 December 21
2010020501,SJS,EDM,2010 December 21
2010020502,NYI,TBL,2010 December 22
2010020503,PIT,FLA,2010 December 22
2010020504,DET,VAN,2010 December 22
2010020505,CHI,NSH,2010 December 22
2010020506,BOS,ATL,2010 December 23
2010020507,BUF,FLA,2010 December 23
2010020508,NJD,NYI,2010 December 23
2010020509,NYR,TBL,2010 December 23
2010020510,WSH,PIT,2010 December 23
2010020511,CAR,MTL,2010 December 23
2010020512,CBJ,VAN,2010 December 23
2010020513,STL,DET,2010 December 23
2010020514,NSH,OTT,2010 December 23
2010020515,DAL,CGY,2010 December 23
2010020516,COL,MIN,2010 December 23
2010020517,LAK,EDM,2010 December 23
2010020518,SJS,ARI,2010 December 23
2010020519,OTT,PIT,2010 December 26
2010020520,NJD,TOR,2010 December 26
2010020521,NYI,MTL,2010 December 26
2010020522,CAR,WSH,2010 December 26
2010020523,ATL,TBL,2010 December 26
2010020524,CHI,CBJ,2010 December 26
2010020525,STL,NSH,2010 December 26
2010020526,MIN,DET,2010 December 26
2010020527,DAL,ARI,2010 December 26
2010020528,VAN,EDM,2010 December 26
2010020529,LAK,ANA,2010 December 26
2010020530,NYR,NYI,2010 December 27
2010020531,CBJ,MIN,2010 December 27
2010020532,FLA,BOS,2010 December 27
2010020533,COL,DET,2010 December 27
2010020534,CGY,BUF,2010 December 27
2010020535,SJS,LAK,2010 December 27
2010020536,TOR,CAR,2010 December 28
2010020537,PIT,ATL,2010 December 28
2010020538,WSH,MTL,2010 December 28
2010020539,TBL,BOS,2010 December 28
2010020540,STL,CHI,2010 December 28
2010020541,NSH,DAL,2010 December 28
2010020542,EDM,BUF,2010 December 28
2010020543,ARI,ANA,2010 December 28
2010020544,VAN,PHI,2010 December 28
2010020545,NJD,NYR,2010 December 29
2010020546,NYI,PIT,2010 December 29
2010020547,OTT,CAR,2010 December 29
2010020548,MIN,SJS,2010 December 29
2010020549,DAL,DET,2010 December 29
2010020550,ARI,LAK,2010 December 29
2010020551,TOR,CBJ,2010 December 30
2010020552,ATL,BOS,2010 December 30
2010020553,TBL,MTL,2010 December 30
2010020554,CHI,SJS,2010 December 30
2010020555,EDM,COL,2010 December 30
2010020556,LAK,PHI,2010 December 30
2010020557,NJD,ATL,2010 December 31
2010020558,FLA,MTL,2010 December 31
2010020559,MIN,NSH,2010 December 31
2010020560,DET,NYI,2010 December 31
2010020561,CBJ,OTT,2010 December 31
2010020562,STL,ARI,2010 December 31
2010020563,ANA,PHI,2010 December 31
2010020564,DAL,VAN,2010 December 31
2010020565,CGY,COL,2010 December 31
2010020566,PIT,WSH,2011 January 01
2010020567,BUF,BOS,2011 January 01
2010020568,OTT,TOR,2011 January 01
2010020569,CAR,NJD,2011 January 01
2010020570,TBL,NYR,2011 January 01
2010020571,LAK,SJS,2011 January 01
2010020572,EDM,CGY,2011 January 01
2010020573,MTL,ATL,2011 January 02
2010020574,FLA,NYR,2011 January 02
2010020575,DET,PHI,2011 January 02
2010020576,STL,DAL,2011 January 02
2010020577,NSH,CBJ,2011 January 02
2010020578,MIN,ARI,2011 January 02
2010020579,COL,VAN,2011 January 02
2010020580,ANA,CHI,2011 January 02
2010020581,TOR,BOS,2011 January 03
2010020582,CAR,FLA,2011 January 03
2010020583,CGY,NYI,2011 January 03
2010020584,LAK,CHI,2011 January 03
2010020585,SJS,VAN,2011 January 03
2010020586,NJD,MIN,2011 January 04
2010020587,WSH,TBL,2011 January 04
2010020588,COL,BUF,2011 January 04
2010020589,EDM,DET,2011 January 04
2010020590,ARI,CBJ,2011 January 04
2010020591,NYR,CAR,2011 January 05
2010020592,PIT,TBL,2011 January 05
2010020593,FLA,ATL,2011 January 05
2010020594,CHI,DAL,2011 January 05
2010020595,VAN,CGY,2011 January 05
2010020596,ANA,NSH,2011 January 05
2010020597,BOS,MIN,2011 January 06
2010020598,TOR,STL,2011 January 06
2010020599,NJD,PHI,2011 January 06
2010020600,MTL,PIT,2011 January 06
2010020601,COL,ARI,2011 January 06
2010020602,EDM,NYI,2011 January 06
2010020603,LAK,NSH,2011 January 06
2010020604,SJS,BUF,2011 January 06
2010020605,ATL,TOR,2011 January 07
2010020606,FLA,CAR,2011 January 07
2010020607,CHI,OTT,2011 January 07
2010020608,DAL,NYR,2011 January 07
2010020609,CGY,DET,2011 January 07
2010020610,VAN,EDM,2011 January 07
2010020611,ANA,CBJ,2011 January 07
2010020612,PHI,NJD,2011 January 08
2010020613,COL,NYI,2011 January 08
2010020614,MTL,BOS,2011 January 08
2010020615,OTT,TBL,2011 January 08
2010020616,PIT,MIN,2011 January 08
2010020617,WSH,FLA,2011 January 08
2010020618,STL,NYR,2011 January 08
2010020619,ARI,BUF,2011 January 08
2010020620,SJS,NSH,2011 January 08
2010020621,VAN,DET,2011 January 08
2010020622,LAK,CBJ,2011 January 08
2010020623,CAR,ATL,2011 January 09
2010020624,NJD,TBL,2011 January 09
2010020625,MIN,DAL,2011 January 09
2010020626,CHI,NYI,2011 January 09
2010020627,ANA,SJS,2011 January 09
2010020628,PIT,BOS,2011 January 10
2010020629,STL,ARI,2011 January 10
2010020630,COL,DET,2011 January 10
2010020631,LAK,TOR,2011 January 10
2010020632,BOS,OTT,2011 January 11
2010020633,BUF,PHI,2011 January 11
2010020634,NYI,VAN,2011 January 11
2010020635,NYR,MTL,2011 January 11
2010020636,CAR,CGY,2011 January 11
2010020637,CBJ,ARI,2011 January 11
2010020638,FLA,WSH,2011 January 11
2010020639,NSH,MIN,2011 January 11
2010020640,DAL,EDM,2011 January 11
2010020641,SJS,TOR,2011 January 11
2010020642,MTL,PIT,2011 January 12
2010020643,TBL,WSH,2011 January 12
2010020644,CHI,COL,2011 January 12
2010020645,ANA,STL,2011 January 12
2010020646,BOS,PHI,2011 January 13
2010020647,BUF,CAR,2011 January 13
2010020648,NYI,OTT,2011 January 13
2010020649,NYR,VAN,2011 January 13
2010020650,FLA,NSH,2011 January 13
2010020651,ARI,TOR,2011 January 13
2010020652,LAK,STL,2011 January 13
2010020653,SJS,EDM,2011 January 13
2010020654,WSH,VAN,2011 January 14
2010020655,CBJ,DET,2011 January 14
2010020656,OTT,CGY,2011 January 14
2010020657,ATL,PHI,2011 January 14
2010020658,TBL,NJD,2011 January 14
2010020659,MIN,COL,2011 January 14
2010020660,BOS,PIT,2011 January 15
2010020661,TOR,CGY,2011 January 15
2010020662,MTL,NYR,2011 January 15
2010020663,NYI,BUF,2011 January 15
2010020664,CAR,TBL,2011 January 15
2010020665,FLA,NJD,2011 January 15
2010020666,DET,CBJ,2011 January 15
2010020667,NSH,CHI,2011 January 15
2010020668,DAL,ATL,2011 January 15
2010020669,ARI,ANA,2011 January 15
2010020670,LAK,EDM,2011 January 15
2010020671,SJS,STL,2011 January 15
2010020672,WSH,OTT,2011 January 16
2010020673,MIN,VAN,2011 January 16
2010020674,NYR,PHI,2011 January 16
2010020675,CHI,NSH,2011 January 16
2010020676,ANA,EDM,2011 January 16
2010020677,BOS,CAR,2011 January 17
2010020678,NYI,NJD,2011 January 17
2010020679,ARI,SJS,2011 January 17
2010020680,MTL,CGY,2011 January 17
2010020681,FLA,ATL,2011 January 17
2010020682,DAL,LAK,2011 January 17
2010020683,BUF,MTL,2011 January 18
2010020684,PHI,WSH,2011 January 18
2010020685,PIT,DET,2011 January 18
2010020686,CAR,BOS,2011 January 18
2010020687,OTT,ANA,2011 January 18
2010020688,TBL,CBJ,2011 January 18
2010020689,STL,LAK,2011 January 18
2010020690,COL,VAN,2011 January 18
2010020691,EDM,MIN,2011 January 18
2010020692,ARI,NSH,2011 January 18
2010020693,NYR,TOR,2011 January 19
2010020694,FLA,CBJ,2011 January 19
2010020695,CGY,MIN,2011 January 19
2010020696,BOS,BUF,2011 January 20
2010020697,TOR,ANA,2011 January 20
2010020698,NJD,PIT,2011 January 20
2010020699,NYI,WSH,2011 January 20
2010020700,PHI,OTT,2011 January 20
2010020701,CAR,NYR,2011 January 20
2010020702,ATL,TBL,2011 January 20
