id,homeAbbrev,awayAbbrev,est
2011020065,TBL,FLA,2011 October 17 19:30:00
2011020066,WPG,PIT,2011 October 17 20:30:00
2011020067,EDM,NSH,2011 October 17 21:30:00
2011020068,SJS,ANA,2011 October 17 22:30:00
2011020069,BOS,CAR,2011 October 18 19:00:00
2011020070,WSH,FLA,2011 October 18 19:00:00
2011020071,CBJ,DAL,2011 October 18 19:00:00
2011020072,MTL,BUF,2011 October 18 19:30:00
2011020073,OTT,PHI,2011 October 18 19:30:00
2011020074,MIN,PIT,2011 October 18 19:30:00
2011020075,CGY,EDM,2011 October 18 21:30:00
2011020076,VAN,NYR,2011 October 18 22:00:00
2011020077,ARI,CHI,2011 October 18 22:00:00
2011020078,LAK,STL,2011 October 18 22:30:00
2011020079,TOR,WPG,2011 October 19 19:30:00
2011020080,BOS,TOR,2011 October 20 19:00:00
2011020081,PHI,WSH,2011 October 20 19:00:00
2011020082,PIT,MTL,2011 October 20 19:00:00
2011020083,OTT,WPG,2011 October 20 19:30:00
2011020084,TBL,NYI,2011 October 20 19:30:00
2011020085,FLA,BUF,2011 October 20 19:30:00
2011020086,COL,CHI,2011 October 20 21:00:00
2011020087,CGY,NYR,2011 October 20 21:30:00
2011020088,EDM,MIN,2011 October 20 21:30:00
2011020089,VAN,NSH,2011 October 20 22:00:00
2011020090,ARI,LAK,2011 October 20 22:00:00
2011020091,NJD,SJS,2011 October 21 19:00:00
2011020092,DET,CBJ,2011 October 21 19:30:00
2011020093,STL,CAR,2011 October 21 20:00:00
2011020094,ANA,DAL,2011 October 21 22:00:00
2011020095,CGY,NSH,2011 October 22 16:00:00
2011020096,VAN,MIN,2011 October 22 16:00:00
2011020097,BOS,SJS,2011 October 22 19:00:00
2011020098,MTL,TOR,2011 October 22 19:00:00
2011020099,OTT,CBJ,2011 October 22 19:00:00
2011020100,PHI,STL,2011 October 22 19:00:00
2011020101,PIT,NJD,2011 October 22 19:00:00
2011020102,WSH,DET,2011 October 22 19:00:00
2011020103,WPG,CAR,2011 October 22 19:00:00
2011020104,TBL,BUF,2011 October 22 19:00:00
2011020105,FLA,NYI,2011 October 22 19:30:00
2011020106,CHI,COL,2011 October 22 20:30:00
2011020107,EDM,NYR,2011 October 22 22:00:00
2011020108,LAK,DAL,2011 October 22 22:30:00
2011020109,ANA,ARI,2011 October 23 20:00:00
2011020110,PHI,TOR,2011 October 24 19:00:00
2011020111,MTL,FLA,2011 October 24 19:30:00
2011020112,WPG,NYR,2011 October 24 20:30:00
2011020113,BUF,TBL,2011 October 25 19:30:00
2011020114,NYI,PIT,2011 October 25 19:00:00
2011020115,CAR,OTT,2011 October 25 19:00:00
2011020116,CBJ,DET,2011 October 25 19:00:00
2011020117,NSH,SJS,2011 October 25 20:00:00
2011020118,CHI,ANA,2011 October 25 20:30:00
2011020119,EDM,VAN,2011 October 25 21:30:00
2011020120,ARI,DAL,2011 October 25 22:00:00
2011020121,LAK,NJD,2011 October 25 22:30:00
2011020122,MTL,PHI,2011 October 26 19:30:00
2011020123,CGY,COL,2011 October 26 22:00:00
2011020124,VAN,STL,2011 October 26 22:00:00
2011020125,BOS,MTL,2011 October 27 19:00:00
2011020126,BUF,CBJ,2011 October 27 19:00:00
2011020127,NYR,TOR,2011 October 27 19:00:00
2011020128,PHI,WPG,2011 October 27 19:00:00
2011020129,PIT,NYI,2011 October 27 19:00:00
2011020130,OTT,FLA,2011 October 27 19:30:00
2011020131,NSH,TBL,2011 October 27 20:00:00
2011020132,MIN,ANA,2011 October 27 20:00:00
2011020133,DAL,LAK,2011 October 27 20:30:00
2011020134,EDM,WSH,2011 October 27 21:30:00
2011020135,ARI,NJD,2011 October 27 22:00:00
2011020136,CAR,CHI,2011 October 28 19:00:00
2011020137,DET,SJS,2011 October 28 19:30:00
2011020138,COL,EDM,2011 October 28 21:00:00
2011020139,CGY,STL,2011 October 28 21:00:00
2011020140,NYR,OTT,2011 October 29 15:00:00
2011020141,BUF,FLA,2011 October 29 19:00:00
2011020142,TOR,PIT,2011 October 29 19:00:00
2011020143,MTL,BOS,2011 October 29 19:00:00
2011020144,NYI,SJS,2011 October 29 19:00:00
2011020145,PHI,CAR,2011 October 29 19:00:00
2011020146,TBL,WPG,2011 October 29 19:00:00
2011020147,NSH,ANA,2011 October 29 20:00:00
2011020148,MIN,DET,2011 October 29 20:00:00
2011020149,DAL,NJD,2011 October 29 20:00:00
2011020150,CHI,CBJ,2011 October 29 20:30:00
2011020151,ARI,LAK,2011 October 29 21:00:00
2011020152,VAN,WSH,2011 October 29 22:00:00
2011020153,CBJ,ANA,2011 October 30 18:30:00
2011020154,OTT,TOR,2011 October 30 19:30:00
2011020155,COL,LAK,2011 October 30 20:00:00
2011020156,EDM,STL,2011 October 30 20:00:00
2011020157,NYR,SJS,2011 October 31 19:00:00
2011020158,FLA,WPG,2011 October 31 19:30:00
2011020159,CHI,NSH,2011 October 31 20:30:00
2011020160,BOS,OTT,2011 November 01 19:00:00
2011020161,WSH,ANA,2011 November 01 19:30:00
2011020162,CAR,TBL,2011 November 01 19:00:00
2011020163,DET,MIN,2011 November 01 19:30:00
2011020164,CGY,VAN,2011 November 01 21:30:00
2011020165,BUF,PHI,2011 November 02 19:30:00
2011020166,NJD,TOR,2011 November 02 19:30:00
2011020167,COL,ARI,2011 November 02 21:30:00
2011020168,NYI,WPG,2011 November 03 19:00:00
2011020169,NYR,ANA,2011 November 03 19:00:00
2011020170,PHI,NJD,2011 November 03 19:00:00
2011020171,CBJ,TOR,2011 November 03 19:00:00
2011020172,FLA,CHI,2011 November 03 19:30:00
2011020173,DET,CGY,2011 November 03 19:30:00
2011020174,MIN,VAN,2011 November 03 20:00:00
2011020175,ARI,NSH,2011 November 03 22:00:00
2011020176,LAK,EDM,2011 November 03 22:30:00
2011020177,SJS,PIT,2011 November 03 22:30:00
2011020178,CAR,WSH,2011 November 04 19:00:00
2011020179,BUF,CGY,2011 November 04 19:30:00
2011020180,OTT,MTL,2011 November 04 19:30:00
2011020181,TBL,CHI,2011 November 04 19:30:00
2011020182,STL,VAN,2011 November 04 20:00:00
2011020183,DAL,COL,2011 November 04 20:30:00
2011020184,TOR,BOS,2011 November 05 19:00:00
2011020185,OTT,BUF,2011 November 05 19:00:00
2011020186,NJD,WPG,2011 November 05 19:00:00
2011020187,NYI,WSH,2011 November 05 19:00:00
2011020188,NYR,MTL,2011 November 05 19:00:00
2011020189,PHI,CBJ,2011 November 05 19:00:00
2011020190,DET,ANA,2011 November 05 19:00:00
2011020191,MIN,STL,2011 November 05 20:00:00
2011020192,ARI,EDM,2011 November 05 22:00:00
2011020193,LAK,PIT,2011 November 05 22:30:00
2011020194,SJS,NSH,2011 November 05 22:30:00
2011020195,CAR,DAL,2011 November 06 13:30:00
2011020196,FLA,TBL,2011 November 06 17:00:00
2011020197,NYR,WPG,2011 November 06 19:00:00
2011020198,CHI,VAN,2011 November 06 19:00:00
2011020199,COL,CGY,2011 November 06 20:00:00
2011020200,BOS,NYI,2011 November 07 19:00:00
2011020201,SJS,LAK,2011 November 07 22:30:00
2011020202,BUF,WPG,2011 November 08 19:00:00
2011020203,TOR,FLA,2011 November 08 19:00:00
2011020204,NJD,CAR,2011 November 08 19:30:00
2011020205,WSH,DAL,2011 November 08 19:00:00
2011020206,MTL,EDM,2011 November 08 19:30:00
2011020207,DET,COL,2011 November 08 19:30:00
2011020208,STL,CHI,2011 November 08 20:00:00
2011020209,CGY,MIN,2011 November 08 21:30:00
2011020210,LAK,NSH,2011 November 08 22:30:00
2011020211,OTT,NYR,2011 November 09 19:30:00
2011020212,TBL,PHI,2011 November 09 19:30:00
2011020213,ANA,NSH,2011 November 09 22:00:00
2011020214,BOS,EDM,2011 November 10 19:00:00
2011020215,CBJ,CHI,2011 November 10 19:00:00
2011020216,STL,TOR,2011 November 10 20:00:00
2011020217,WPG,FLA,2011 November 10 20:30:00
2011020218,COL,NYI,2011 November 10 21:00:00
2011020219,ARI,MTL,2011 November 10 21:00:00
2011020220,LAK,VAN,2011 November 10 22:30:00
2011020221,SJS,MIN,2011 November 10 22:30:00
2011020222,NJD,WSH,2011 November 11 19:00:00
2011020223,NYR,CAR,2011 November 11 19:00:00
2011020224,PIT,DAL,2011 November 11 19:00:00
2011020225,BUF,OTT,2011 November 11 19:30:00
2011020226,DET,EDM,2011 November 11 19:30:00
2011020227,CHI,CGY,2011 November 11 20:30:00
2011020228,ANA,VAN,2011 November 11 22:30:00
2011020229,BOS,BUF,2011 November 12 19:00:00
2011020230,TOR,OTT,2011 November 12 19:00:00
2011020231,WSH,NJD,2011 November 12 19:00:00
2011020232,CAR,PIT,2011 November 12 19:00:00
2011020233,DET,DAL,2011 November 12 19:00:00
2011020234,CBJ,WPG,2011 November 12 19:00:00
2011020235,NSH,MTL,2011 November 12 19:00:00
2011020236,STL,TBL,2011 November 12 20:00:00
2011020237,COL,CGY,2011 November 12 22:00:00
2011020238,LAK,MIN,2011 November 12 22:30:00
2011020239,SJS,ARI,2011 November 12 22:30:00
2011020240,FLA,PHI,2011 November 13 17:00:00
2011020241,CHI,EDM,2011 November 13 19:00:00
2011020242,ANA,MIN,2011 November 13 20:00:00
2011020243,VAN,NYI,2011 November 13 21:00:00
2011020244,CAR,PHI,2011 November 14 19:00:00
2011020245,MTL,BUF,2011 November 14 19:00:00
2011020246,WPG,TBL,2011 November 14 20:30:00
2011020247,BOS,NJD,2011 November 15 19:00:00
2011020248,TOR,ARI,2011 November 15 19:00:00
2011020249,NYI,NYR,2011 November 15 19:00:00
2011020250,PIT,COL,2011 November 15 19:30:00
2011020251,CBJ,MIN,2011 November 15 19:00:00
2011020252,STL,DET,2011 November 15 20:00:00
2011020253,NSH,WSH,2011 November 15 20:00:00
2011020254,DAL,FLA,2011 November 15 20:30:00
2011020255,CGY,OTT,2011 November 15 21:00:00
2011020256,MTL,CAR,2011 November 16 19:00:00
2011020257,BUF,NJD,2011 November 16 19:30:00
2011020258,VAN,CHI,2011 November 16 22:00:00
2011020259,LAK,ANA,2011 November 16 22:30:00
2011020260,BOS,CBJ,2011 November 17 19:00:00
2011020261,NYI,MTL,2011 November 17 19:00:00
2011020262,PHI,ARI,2011 November 17 19:00:00
2011020263,TBL,PIT,2011 November 17 19:30:00
2011020264,STL,FLA,2011 November 17 20:00:00
2011020265,NSH,TOR,2011 November 17 20:00:00
2011020266,MIN,COL,2011 November 17 20:00:00
2011020267,WPG,WSH,2011 November 17 20:30:00
2011020268,EDM,OTT,2011 November 17 21:30:00
2011020269,ANA,LAK,2011 November 17 22:00:00
2011020270,SJS,DET,2011 November 17 22:30:00
2011020271,CAR,BUF,2011 November 18 19:00:00
2011020272,COL,DAL,2011 November 18 21:00:00
2011020273,CGY,CHI,2011 November 18 21:00:00
2011020274,WPG,PHI,2011 November 19 15:00:00
2011020275,LAK,DET,2011 November 19 16:00:00
2011020276,BUF,ARI,2011 November 19 19:00:00
2011020277,TOR,WSH,2011 November 19 19:00:00
2011020278,MTL,NYR,2011 November 19 19:00:00
2011020279,NYI,BOS,2011 November 19 19:00:00
2011020280,TBL,NJD,2011 November 19 19:00:00
2011020281,FLA,PIT,2011 November 19 19:30:00
2011020282,NSH,CBJ,2011 November 19 20:00:00
2011020283,MIN,STL,2011 November 19 20:00:00
2011020284,DAL,SJS,2011 November 19 20:00:00
2011020285,EDM,CHI,2011 November 19 22:00:00
2011020286,CAR,TOR,2011 November 20 17:00:00
2011020287,COL,SJS,2011 November 20 20:00:00
2011020288,ANA,DET,2011 November 20 20:00:00
2011020289,VAN,OTT,2011 November 20 21:00:00
2011020290,PHI,CAR,2011 November 21 19:00:00
2011020291,PIT,NYI,2011 November 21 19:00:00
2011020292,WSH,ARI,2011 November 21 19:00:00
2011020293,CBJ,CGY,2011 November 21 19:00:00
2011020294,MTL,BOS,2011 November 21 19:30:00
2011020295,FLA,NJD,2011 November 21 19:30:00
2011020296,DAL,EDM,2011 November 21 20:30:00
2011020297,TBL,TOR,2011 November 22 19:30:00
2011020298,STL,LAK,2011 November 22 19:30:00
2011020299,NSH,EDM,2011 November 22 20:00:00
2011020300,BUF,BOS,2011 November 23 19:00:00
2011020301,NJD,CBJ,2011 November 23 19:00:00
2011020302,NYI,PHI,2011 November 23 19:00:00
2011020303,PIT,STL,2011 November 23 19:00:00
2011020304,WSH,WPG,2011 November 23 19:00:00
2011020305,CAR,MTL,2011 November 23 19:00:00
2011020306,DET,CGY,2011 November 23 19:00:00
2011020307,FLA,NYR,2011 November 23 19:30:00
2011020308,MIN,NSH,2011 November 23 20:00:00
2011020309,DAL,LAK,2011 November 23 20:30:00
2011020310,COL,VAN,2011 November 23 21:30:00
2011020311,ARI,ANA,2011 November 23 21:00:00
2011020312,SJS,CHI,2011 November 23 22:30:00
2011020313,BOS,DET,2011 November 25 13:00:00
2011020314,NYI,NJD,2011 November 25 15:00:00
2011020315,PHI,MTL,2011 November 25 15:00:00
2011020316,MIN,EDM,2011 November 25 16:00:00
2011020317,WSH,NYR,2011 November 25 16:00:00
2011020318,ANA,CHI,2011 November 25 16:00:00
2011020319,PIT,OTT,2011 November 25 19:00:00
2011020320,CAR,WPG,2011 November 25 19:00:00
2011020321,CBJ,BUF,2011 November 25 19:00:00
2011020322,FLA,TBL,2011 November 25 19:30:00
2011020323,STL,CGY,2011 November 25 20:00:00
2011020324,DAL,TOR,2011 November 25 20:30:00
2011020325,ARI,VAN,2011 November 25 21:00:00
2011020326,NJD,NYI,2011 November 26 13:00:00
2011020327,NYR,PHI,2011 November 26 14:00:00
2011020328,COL,EDM,2011 November 26 19:00:00
2011020329,BOS,WPG,2011 November 26 19:00:00
2011020330,BUF,WSH,2011 November 26 19:00:00
2011020331,MTL,PIT,2011 November 26 19:00:00
2011020332,TBL,FLA,2011 November 26 19:00:00
2011020333,DET,NSH,2011 November 26 19:00:00
2011020334,ARI,DAL,2011 November 26 20:00:00
2011020335,SJS,VAN,2011 November 26 22:00:00
2011020336,LAK,CHI,2011 November 26 22:30:00
2011020337,OTT,CAR,2011 November 27 17:00:00
2011020338,CBJ,STL,2011 November 27 18:00:00
2011020339,MIN,CGY,2011 November 27 18:00:00
2011020340,ANA,TOR,2011 November 27 21:00:00
2011020341,MIN,TBL,2011 November 28 19:30:00
2011020342,COL,DAL,2011 November 28 21:00:00
2011020343,EDM,NSH,2011 November 28 21:30:00
2011020344,LAK,SJS,2011 November 28 22:30:00
2011020345,BUF,NYI,2011 November 29 19:00:00
2011020346,NYR,PIT,2011 November 29 19:30:00
2011020347,WSH,STL,2011 November 29 19:00:00
2011020348,CAR,FLA,2011 November 29 19:00:00
2011020349,WPG,OTT,2011 November 29 20:30:00
2011020350,CHI,ARI,2011 November 29 20:30:00
2011020351,CGY,NSH,2011 November 29 21:30:00
2011020352,VAN,CBJ,2011 November 29 22:00:00
2011020353,TOR,BOS,2011 November 30 19:00:00
2011020354,DET,TBL,2011 November 30 19:30:00
2011020355,COL,NJD,2011 November 30 21:30:00
2011020356,EDM,MIN,2011 November 30 21:30:00
2011020357,ANA,MTL,2011 November 30 22:00:00
2011020358,WSH,PIT,2011 December 01 19:00:00
2011020359,CAR,NYR,2011 December 01 19:00:00
2011020360,WPG,ARI,2011 December 01 20:30:00
2011020361,DAL,OTT,2011 December 01 20:30:00
2011020362,CGY,CBJ,2011 December 01 21:00:00
2011020363,VAN,NSH,2011 December 01 22:00:00
2011020364,LAK,FLA,2011 December 01 22:30:00
2011020365,SJS,MTL,2011 December 01 22:30:00
2011020366,BUF,DET,2011 December 02 19:30:00
2011020367,MIN,NJD,2011 December 02 20:00:00
2011020368,CHI,NYI,2011 December 02 20:30:00
2011020369,COL,STL,2011 December 02 21:00:00
2011020370,EDM,CBJ,2011 December 02 21:30:00
2011020371,ANA,PHI,2011 December 02 22:00:00
2011020372,LAK,MTL,2011 December 03 15:30:00
2011020373,BOS,TOR,2011 December 03 19:00:00
2011020374,WSH,OTT,2011 December 03 19:00:00
2011020375,CAR,PIT,2011 December 03 19:00:00
2011020376,WPG,NJD,2011 December 03 19:00:00
2011020377,TBL,NYR,2011 December 03 19:00:00
2011020378,STL,CHI,2011 December 03 20:00:00
2011020379,NSH,BUF,2011 December 03 20:00:00
2011020380,ARI,PHI,2011 December 03 20:00:00
2011020381,DAL,NYI,2011 December 03 20:30:00
2011020382,EDM,CGY,2011 December 03 22:00:00
2011020383,SJS,FLA,2011 December 03 22:30:00
2011020384,COL,DET,2011 December 04 20:00:00
2011020385,ANA,MIN,2011 December 04 20:00:00
2011020386,VAN,CGY,2011 December 04 21:00:00
2011020387,NYR,TOR,2011 December 05 19:00:00
2011020388,PIT,BOS,2011 December 05 19:00:00
2011020389,OTT,TBL,2011 December 05 19:30:00
2011020390,FLA,WSH,2011 December 05 19:30:00
2011020391,CHI,ARI,2011 December 05 20:00:00
2011020392,TOR,NJD,2011 December 06 19:00:00
2011020393,NYI,TBL,2011 December 06 19:00:00
2011020394,MTL,CBJ,2011 December 06 19:30:00
2011020395,STL,DET,2011 December 06 19:30:00
2011020396,NSH,ARI,2011 December 06 20:00:00
2011020397,WPG,BOS,2011 December 06 20:30:00
2011020398,CGY,CAR,2011 December 06 21:00:00
2011020399,VAN,COL,2011 December 06 22:00:00
2011020400,ANA,LAK,2011 December 06 22:00:00
2011020401,SJS,MIN,2011 December 06 22:30:00
2011020402,OTT,WSH,2011 December 07 19:00:00
2011020403,BUF,PHI,2011 December 07 19:30:00
2011020404,EDM,CAR,2011 December 07 21:30:00
2011020405,BOS,FLA,2011 December 08 19:00:00
2011020406,NJD,OTT,2011 December 08 19:00:00
2011020407,NYI,CHI,2011 December 08 19:00:00
2011020408,NYR,TBL,2011 December 08 19:00:00
2011020409,PHI,PIT,2011 December 08 19:00:00
2011020410,CBJ,NSH,2011 December 08 19:00:00
2011020411,MTL,VAN,2011 December 08 19:30:00
2011020412,DET,ARI,2011 December 08 19:30:00
2011020413,STL,ANA,2011 December 08 20:00:00
2011020414,CGY,COL,2011 December 08 21:00:00
2011020415,LAK,MIN,2011 December 08 22:30:00
2011020416,SJS,DAL,2011 December 08 22:30:00
2011020417,WSH,TOR,2011 December 09 19:00:00
2011020418,BUF,FLA,2011 December 09 19:30:00
2011020419,WPG,CAR,2011 December 09 20:30:00
2011020420,EDM,COL,2011 December 09 21:30:00
2011020421,NJD,MTL,2011 December 10 13:00:00
2011020422,BUF,NYR,2011 December 10 19:00:00
2011020423,OTT,VAN,2011 December 10 19:00:00
2011020424,NYI,PIT,2011 December 10 19:00:00
2011020425,PHI,TBL,2011 December 10 19:00:00
2011020426,DET,WPG,2011 December 10 19:00:00
2011020427,CBJ,BOS,2011 December 10 19:00:00
2011020428,STL,SJS,2011 December 10 20:00:00
2011020429,NSH,ANA,2011 December 10 20:00:00
2011020430,ARI,MIN,2011 December 10 20:00:00
2011020431,CGY,EDM,2011 December 10 22:00:00
2011020432,LAK,DAL,2011 December 10 22:30:00
2011020433,NYR,FLA,2011 December 11 19:30:00
2011020434,CHI,SJS,2011 December 11 19:00:00
2011020435,TBL,NJD,2011 December 12 19:00:00
2011020436,BOS,LAK,2011 December 13 19:00:00
2011020437,BUF,OTT,2011 December 13 19:00:00
2011020438,TOR,CAR,2011 December 13 19:00:00
2011020439,NYR,DAL,2011 December 13 19:00:00
2011020440,PIT,DET,2011 December 13 19:00:00
2011020441,WSH,PHI,2011 December 13 19:00:00
2011020442,CBJ,VAN,2011 December 13 19:00:00
2011020443,MTL,NYI,2011 December 13 19:30:00
2011020444,FLA,NJD,2011 December 13 19:30:00
2011020445,NSH,CGY,2011 December 13 20:00:00
2011020446,WPG,MIN,2011 December 13 20:30:00
2011020447,COL,SJS,2011 December 13 21:00:00
2011020448,OTT,BOS,2011 December 14 19:30:00
2011020449,MIN,CHI,2011 December 14 19:30:00
2011020450,ANA,ARI,2011 December 14 22:00:00
2011020451,NYI,DAL,2011 December 15 19:00:00
2011020452,CAR,VAN,2011 December 15 19:00:00
2011020453,CBJ,LAK,2011 December 15 19:00:00
2011020454,MTL,PHI,2011 December 15 19:30:00
2011020455,TBL,CGY,2011 December 15 19:30:00
2011020456,STL,NYR,2011 December 15 20:00:00
2011020457,NSH,DET,2011 December 15 20:00:00
2011020458,WPG,WSH,2011 December 15 20:30:00
2011020459,ARI,EDM,2011 December 15 21:30:00
2011020460,SJS,COL,2011 December 15 22:30:00
2011020461,NJD,DAL,2011 December 16 20:00:00
2011020462,BUF,TOR,2011 December 16 19:30:00
2011020463,OTT,PIT,2011 December 16 19:30:00
2011020464,FLA,CGY,2011 December 16 19:30:00
2011020465,CHI,ANA,2011 December 16 20:30:00
2011020466,PHI,BOS,2011 December 17 13:00:00
2011020467,TOR,VAN,2011 December 17 19:00:00
2011020468,MTL,NJD,2011 December 17 19:00:00
2011020469,PIT,BUF,2011 December 17 19:00:00
2011020470,WPG,ANA,2011 December 17 19:00:00
2011020471,DET,LAK,2011 December 17 19:00:00
2011020472,CBJ,TBL,2011 December 17 19:00:00
2011020473,NSH,STL,2011 December 17 20:00:00
2011020474,MIN,NYI,2011 December 17 20:00:00
2011020475,ARI,NYR,2011 December 17 20:00:00
2011020476,COL,WSH,2011 December 17 21:00:00
2011020477,SJS,EDM,2011 December 17 22:00:00
2011020478,FLA,CAR,2011 December 18 17:00:00
2011020479,CHI,CGY,2011 December 18 19:00:00
2011020480,STL,CBJ,2011 December 18 19:00:00
2011020481,BOS,MTL,2011 December 19 19:00:00
2011020482,TOR,LAK,2011 December 19 19:00:00
2011020483,DAL,ANA,2011 December 19 20:00:00
2011020484,COL,PHI,2011 December 19 21:00:00
2011020485,EDM,DET,2011 December 19 21:30:00
2011020486,VAN,MIN,2011 December 19 22:00:00
2011020487,NJD,NYR,2011 December 20 19:00:00
2011020488,PIT,CHI,2011 December 20 19:30:00
2011020489,WSH,NSH,2011 December 20 19:00:00
2011020490,OTT,BUF,2011 December 20 19:30:00
2011020491,FLA,ARI,2011 December 20 19:30:00
2011020492,WPG,NYI,2011 December 20 20:30:00
2011020493,CGY,MIN,2011 December 20 21:00:00
2011020494,CAR,ARI,2011 December 21 19:00:00
2011020495,CHI,MTL,2011 December 21 19:30:00
2011020496,DAL,PHI,2011 December 21 19:30:00
2011020497,COL,STL,2011 December 21 21:30:00
2011020498,VAN,DET,2011 December 21 22:00:00
2011020499,SJS,TBL,2011 December 21 22:30:00
2011020500,TOR,BUF,2011 December 22 19:00:00
2011020501,NYR,NYI,2011 December 22 19:00:00
2011020502,OTT,FLA,2011 December 22 19:30:00
2011020503,NSH,CBJ,2011 December 22 20:00:00
2011020504,WPG,MTL,2011 December 22 20:30:00
2011020505,CGY,DET,2011 December 22 21:30:00
2011020506,EDM,MIN,2011 December 22 21:30:00
2011020507,LAK,ANA,2011 December 22 22:00:00
2011020508,BOS,FLA,2011 December 23 19:00:00
2011020509,NJD,WSH,2011 December 23 19:00:00
2011020510,NYI,TOR,2011 December 23 19:00:00
2011020511,NYR,PHI,2011 December 23 19:00:00
2011020512,CAR,OTT,2011 December 23 19:00:00
2011020513,WPG,PIT,2011 December 23 20:30:00
2011020514,DAL,NSH,2011 December 23 20:30:00
2011020515,COL,TBL,2011 December 23 21:00:00
2011020516,ARI,STL,2011 December 23 21:00:00
2011020517,VAN,CGY,2011 December 23 22:00:00
2011020518,SJS,LAK,2011 December 23 22:30:00
2011020519,MIN,COL,2011 December 26 18:00:00
2011020520,BUF,WSH,2011 December 26 19:00:00
2011020521,NYR,NYI,2011 December 26 19:00:00
2011020522,CAR,NJD,2011 December 26 19:00:00
2011020523,STL,DAL,2011 December 26 19:30:00
2011020524,NSH,DET,2011 December 26 20:00:00
2011020525,CHI,CBJ,2011 December 26 20:30:00
2011020526,VAN,EDM,2011 December 26 22:00:00
2011020527,LAK,ARI,2011 December 26 22:00:00
2011020528,SJS,ANA,2011 December 26 22:30:00
2011020529,PIT,CAR,2011 December 27 19:00:00
2011020530,CBJ,CGY,2011 December 27 19:00:00
2011020531,OTT,MTL,2011 December 27 19:30:00
2011020532,TBL,PHI,2011 December 27 19:30:00
2011020533,FLA,TOR,2011 December 27 19:30:00
2011020534,DET,STL,2011 December 27 19:30:00
2011020535,COL,WPG,2011 December 27 21:00:00
2011020536,NJD,BUF,2011 December 28 19:00:00
2011020537,WSH,NYR,2011 December 28 19:30:00
2011020538,NSH,MIN,2011 December 28 20:00:00
2011020539,CHI,LAK,2011 December 28 20:30:00
