id,homeAbbrev,awayAbbrev,est
2020020058,VGK,ARI,2021 January 20 22:00:00
2020020059,ANA,MIN,2021 January 20 21:30:00
2020020060,BOS,PHI,2021 January 21 19:00:00
2020020061,NYI,NJD,2021 January 21 19:00:00
2020020062,CAR,FLA,2021 February 17 17:00:00
2020020063,CBJ,TBL,2021 January 21 19:00:00
2020020064,OTT,WPG,2021 January 21 19:00:00
2020020065,VAN,MTL,2021 January 21 21:30:00
2020020066,LAK,COL,2021 January 21 22:00:00
2020020067,WSH,BUF,2021 January 22 19:00:00
2020020068,PIT,NYR,2021 January 22 19:00:00
2020020069,CHI,DET,2021 January 22 20:00:00
2020020070,TOR,EDM,2021 January 22 19:00:00
2020020071,MIN,SJS,2021 January 22 20:00:00
2020020072,DAL,NSH,2021 January 22 20:30:00
2020020073,ARI,VGK,2021 January 22 21:00:00
2020020074,ANA,COL,2021 January 22 22:00:00
2020020075,BOS,PHI,2021 January 23 19:00:00
2020020076,CAR,FLA,2021 March 07 17:00:00
2020020077,CBJ,TBL,2021 January 23 14:00:00
2020020078,STL,LAK,2021 January 23 20:00:00
2020020079,WPG,OTT,2021 January 23 22:00:00
2020020080,VAN,MTL,2021 January 23 19:00:00
2020020081,NJD,NYI,2021 January 24 19:00:00
2020020082,WSH,BUF,2021 January 24 15:00:00
2020020083,PIT,NYR,2021 January 24 19:00:00
2020020084,CHI,DET,2021 January 24 12:30:00
2020020085,STL,LAK,2021 January 24 20:00:00
2020020086,WPG,EDM,2021 January 24 21:00:00
2020020087,CGY,TOR,2021 January 24 16:00:00
2020020088,MIN,SJS,2021 January 24 20:00:00
2020020089,DAL,NSH,2021 January 24 20:00:00
2020020090,ARI,VGK,2021 January 24 16:00:00
2020020091,ANA,COL,2021 January 24 20:00:00
2020020092,VAN,OTT,2021 January 25 22:00:00
2020020093,BOS,PIT,2021 January 26 19:00:00
2020020094,BUF,NYR,2021 January 26 19:00:00
2020020095,NJD,PHI,2021 January 26 19:00:00
2020020096,WSH,NYI,2021 January 26 19:00:00
2020020097,CAR,TBL,2021 February 22 19:00:00
2020020098,CBJ,FLA,2021 January 26 19:00:00
2020020099,NSH,CHI,2021 January 26 20:00:00
2020020100,WPG,EDM,2021 January 26 20:00:00
2020020101,CGY,TOR,2021 January 26 21:00:00
2020020102,MIN,LAK,2021 January 26 20:00:00
2020020103,DAL,DET,2021 January 26 20:30:00
2020020104,COL,SJS,2021 January 26 21:00:00
2020020105,ARI,ANA,2021 January 26 21:00:00
2020020106,VGK,STL,2021 January 26 21:00:00
2020020107,NSH,CHI,2021 January 27 19:30:00
2020020108,VAN,OTT,2021 January 27 20:00:00
2020020109,BOS,PIT,2021 January 28 19:00:00
2020020110,BUF,NYR,2021 January 28 19:00:00
2020020111,NJD,PHI,2021 January 28 19:00:00
2020020112,WSH,NYI,2021 January 28 19:00:00
2020020113,CAR,TBL,2021 January 28 19:00:00
2020020114,CBJ,FLA,2021 January 28 19:00:00
2020020115,MTL,CGY,2021 January 28 19:00:00
2020020116,EDM,TOR,2021 January 28 22:00:00
2020020117,VAN,OTT,2021 January 28 22:00:00
2020020118,MIN,LAK,2021 January 28 20:00:00
2020020119,DAL,DET,2021 January 28 20:30:00
2020020120,COL,SJS,2021 January 28 21:00:00
2020020121,ARI,ANA,2021 January 28 21:00:00
2020020122,VGK,STL,2021 March 22 22:00:00
2020020123,CHI,CBJ,2021 January 29 20:00:00
2020020124,BUF,NJD,2021 January 30 13:00:00
2020020125,NYR,PIT,2021 January 30 19:00:00
2020020126,PHI,NYI,2021 January 30 19:00:00
2020020127,WSH,BOS,2021 January 30 19:00:00
2020020128,CAR,DAL,2021 January 30 19:00:00
2020020129,TBL,NSH,2021 January 30 19:00:00
2020020130,DET,FLA,2021 January 30 19:00:00
2020020131,MTL,CGY,2021 January 30 19:00:00
2020020132,WPG,VAN,2021 January 30 22:00:00
2020020133,EDM,TOR,2021 January 30 19:00:00
2020020134,MIN,COL,2021 January 30 20:00:00
2020020135,ANA,STL,2021 January 30 21:00:00
2020020136,BUF,NJD,2021 January 31 13:00:00
2020020137,PHI,NYI,2021 January 31 19:00:00
2020020138,CAR,DAL,2021 January 31 17:00:00
2020020139,DET,FLA,2021 January 31 17:00:00
2020020140,CHI,CBJ,2021 January 31 19:00:00
2020020141,EDM,OTT,2021 January 31 21:00:00
2020020142,MIN,COL,2021 January 31 20:00:00
2020020143,ANA,STL,2021 January 31 20:00:00
2020020144,NYR,PIT,2021 February 01 19:00:00
2020020145,WSH,BOS,2021 February 01 19:00:00
2020020146,TBL,NSH,2021 February 01 19:00:00
2020020147,MTL,VAN,2021 February 01 19:00:00
2020020148,WPG,CGY,2021 February 01 20:00:00
2020020149,SJS,VGK,2021 February 13 16:00:00
2020020150,NYI,BUF,2021 February 22 19:00:00
2020020151,PIT,NJD,2021 March 21 13:00:00
2020020152,CBJ,DAL,2021 February 02 19:00:00
2020020153,CHI,CAR,2021 February 02 20:00:00
2020020154,STL,ARI,2021 February 02 20:00:00
2020020155,MTL,VAN,2021 February 02 19:00:00
2020020156,WPG,CGY,2021 February 02 20:00:00
2020020157,EDM,OTT,2021 February 02 22:00:00
2020020158,COL,MIN,2021 February 02 20:30:00
2020020159,PHI,BOS,2021 February 03 20:00:00
2020020160,TBL,DET,2021 February 03 17:30:00
2020020161,LAK,ANA,2021 February 02 22:00:00
2020020162,SJS,VGK,2021 May 12 21:00:00
2020020163,NYI,BUF,2021 March 04 19:00:00
2020020164,NYR,WSH,2021 February 04 19:00:00
2020020165,FLA,NSH,2021 February 04 19:00:00
2020020166,PIT,NJD,2021 April 20 19:00:00
2020020167,CBJ,DAL,2021 February 04 19:00:00
2020020168,CHI,CAR,2021 February 04 20:00:00
2020020169,STL,ARI,2021 February 04 20:00:00
2020020170,MTL,OTT,2021 February 04 19:00:00
2020020171,TOR,VAN,2021 February 04 19:00:00
2020020172,WPG,CGY,2021 February 04 20:00:00
2020020173,COL,MIN,2021 February 24 21:00:00
2020020174,PHI,BOS,2021 February 05 19:00:00
2020020175,TBL,DET,2021 February 05 19:00:00
2020020176,FLA,NSH,2021 February 05 19:00:00
2020020177,VGK,LAK,2021 February 05 22:00:00
2020020178,ANA,SJS,2021 February 05 22:00:00
2020020179,BOS,BUF,2021 March 27 13:00:00
2020020180,NJD,NYR,2021 March 04 19:00:00
2020020181,NYI,PIT,2021 February 06 19:00:00
2020020182,STL,COL,2021 April 14 19:30:00
2020020183,OTT,MTL,2021 February 06 13:00:00
2020020184,TOR,VAN,2021 February 06 19:00:00
2020020185,CGY,EDM,2021 February 06 22:00:00
2020020186,MIN,ARI,2021 March 16 20:00:00
2020020187,ANA,SJS,2021 February 06 22:00:00
2020020188,WSH,PHI,2021 February 07 12:00:00
2020020189,FLA,DET,2021 February 07 15:00:00
2020020190,CBJ,CAR,2021 February 07 15:00:00
2020020191,STL,COL,2021 April 26 19:00:00
2020020192,MIN,ARI,2021 April 14 14:00:00
2020020193,DAL,CHI,2021 February 07 15:00:00
2020020194,VGK,LAK,2021 February 07 15:00:00
2020020195,BOS,BUF,2021 April 13 19:00:00
2020020196,NYR,NYI,2021 February 08 19:00:00
2020020197,CBJ,CAR,2021 February 08 19:00:00
2020020198,NSH,TBL,2021 February 08 20:00:00
2020020199,OTT,EDM,2021 February 08 19:00:00
2020020200,TOR,VAN,2021 February 08 19:00:00
2020020201,NJD,PIT,2021 March 18 19:00:00
2020020202,WSH,PHI,2021 April 13 19:00:00
2020020203,FLA,DET,2021 February 09 19:00:00
2020020204,NSH,TBL,2021 February 09 20:30:00
2020020205,OTT,EDM,2021 February 09 19:00:00
2020020206,CGY,WPG,2021 February 09 22:00:00
2020020207,MIN,STL,2021 May 01 20:00:00
2020020208,DAL,CHI,2021 February 09 20:30:00
2020020209,COL,ARI,2021 March 31 21:30:00
2020020210,VGK,ANA,2021 February 09 22:00:00
2020020211,LAK,SJS,2021 February 09 22:00:00
2020020212,NYR,BOS,2021 February 10 19:00:00
2020020213,MTL,TOR,2021 February 10 19:30:00
2020020214,BUF,WSH,2021 March 15 19:00:00
2020020215,NYI,PIT,2021 February 11 19:00:00
2020020216,PHI,NJD,2021 April 25 18:00:00
2020020217,FLA,TBL,2021 February 11 19:00:00
2020020218,CHI,CBJ,2021 February 11 20:00:00
2020020219,NSH,DET,2021 February 11 20:00:00
2020020220,MTL,EDM,2021 February 11 20:00:00
2020020221,WPG,OTT,2021 February 11 20:00:00
2020020222,VAN,CGY,2021 February 11 22:00:00
2020020223,MIN,STL,2021 March 25 20:00:00
2020020224,DAL,CAR,2021 February 11 20:30:00
2020020225,COL,ARI,2021 April 12 21:00:00
2020020226,VGK,ANA,2021 February 11 22:00:00
2020020227,LAK,SJS,2021 February 11 22:00:00
2020020228,NYR,BOS,2021 February 12 19:00:00
2020020229,BUF,WSH,2021 April 09 19:00:00
2020020230,NYI,BOS,2021 February 13 19:00:00
2020020231,PHI,NJD,2021 May 10 19:00:00
2020020232,FLA,TBL,2021 February 13 19:00:00
2020020233,CHI,CBJ,2021 February 13 20:00:00
2020020234,NSH,DET,2021 February 13 20:00:00
2020020235,TOR,MTL,2021 February 13 19:00:00
2020020236,WPG,OTT,2021 February 13 15:00:00
2020020237,VAN,CGY,2021 February 13 22:00:00
2020020238,DAL,CAR,2021 February 13 20:00:00
2020020239,ARI,STL,2021 February 13 20:00:00
2020020240,LAK,MIN,2021 April 23 22:00:00
2020020241,SJS,ANA,2021 April 06 22:30:00
2020020242,PIT,WSH,2021 February 14 15:00:00
2020020243,VGK,COL,2021 February 14 19:00:00
2020020244,BOS,NJD,2021 March 07 17:00:00
2020020245,BUF,NYI,2021 February 15 19:00:00
2020020246,DET,CHI,2021 February 15 19:30:00
2020020247,TOR,OTT,2021 February 15 19:00:00
2020020248,EDM,WPG,2021 February 15 21:00:00
2020020249,VAN,CGY,2021 February 15 22:00:00
2020020250,DAL,NSH,2021 March 07 20:00:00
2020020251,ARI,STL,2021 February 15 16:00:00
2020020252,SJS,ANA,2021 February 15 22:30:00
2020020253,BUF,NYI,2021 February 16 19:00:00
2020020254,NYR,PHI,2021 April 22 19:00:00
2020020255,CAR,CBJ,2021 February 15 19:00:00
2020020256,TBL,FLA,2021 February 15 19:00:00
2020020257,PIT,WSH,2021 February 16 19:00:00
2020020258,DAL,NSH,2021 March 21 20:30:00
2020020259,VGK,COL,2021 February 16 22:00:00
2020020260,LAK,MIN,2021 February 16 22:00:00
2020020261,DET,CHI,2021 February 17 19:30:00
2020020262,TOR,OTT,2021 February 17 19:00:00
2020020263,CGY,VAN,2021 February 17 22:00:00
2020020264,EDM,WPG,2021 February 17 22:00:00
2020020265,BOS,NJD,2021 February 18 19:00:00
2020020266,PHI,NYR,2021 February 18 19:00:00
2020020267,PIT,NYI,2021 February 18 19:00:00
2020020268,CBJ,NSH,2021 February 18 19:00:00
2020020269,STL,SJS,2021 February 18 20:00:00
2020020270,TOR,OTT,2021 February 18 19:00:00
2020020271,DAL,TBL,2021 March 02 20:30:00
2020020272,ARI,LAK,2021 February 18 21:00:00
2020020273,ANA,MIN,2021 February 18 22:00:00
2020020274,CAR,CHI,2021 February 19 19:00:00
2020020275,DET,FLA,2021 February 19 19:00:00
2020020276,CGY,EDM,2021 February 19 21:00:00
2020020277,VAN,WPG,2021 February 19 22:00:00
2020020278,NJD,BUF,2021 February 20 12:30:00
2020020279,WSH,NYR,2021 February 20 12:30:00
2020020280,CAR,CHI,2021 May 06 19:00:00
2020020281,PIT,NYI,2021 February 20 19:00:00
2020020282,CBJ,NSH,2021 February 20 19:00:00
2020020283,STL,SJS,2021 February 20 19:00:00
2020020284,MTL,TOR,2021 February 20 19:00:00
2020020285,EDM,CGY,2021 February 20 22:00:00
2020020286,DAL,TBL,2021 March 16 20:30:00
2020020287,COL,VGK,2021 February 20 15:00:00
2020020288,ARI,LAK,2021 February 20 19:00:00
2020020289,ANA,MIN,2021 February 20 21:00:00
2020020290,BOS,PHI,2021 February 21 19:30:00
2020020291,WSH,NYR,2021 March 20 19:00:00
2020020292,DET,FLA,2021 February 20 17:00:00
2020020293,OTT,MTL,2021 February 21 19:00:00
2020020294,VAN,WPG,2021 February 21 22:00:00
2020020295,NJD,BUF,2021 February 23 19:00:00
2020020296,TBL,CAR,2021 February 24 17:00:00
2020020297,STL,LAK,2021 February 22 20:00:00
2020020298,TOR,CGY,2021 February 22 19:00:00
2020020299,COL,VGK,2021 February 22 21:00:00
2020020300,ARI,ANA,2021 February 22 21:00:00
2020020301,NJD,NYI,2021 March 02 19:00:00
2020020302,WSH,PIT,2021 February 23 19:00:00
2020020303,FLA,DAL,2021 February 24 17:00:00
2020020304,CBJ,CHI,2021 February 23 19:00:00
2020020305,DET,NSH,2021 February 23 19:30:00
2020020306,OTT,MTL,2021 February 23 19:00:00
2020020307,VAN,EDM,2021 February 23 22:00:00
2020020308,PHI,NYR,2021 February 24 19:00:00
2020020309,STL,LAK,2021 February 24 21:30:00
2020020310,TOR,CGY,2021 February 24 19:00:00
2020020311,ARI,ANA,2021 February 24 21:00:00
2020020312,NYI,BOS,2021 February 25 19:00:00
2020020313,WSH,PIT,2021 February 25 19:00:00
2020020314,TBL,CAR,2021 February 25 19:00:00
2020020315,FLA,DAL,2021 February 25 19:00:00
2020020316,CBJ,CHI,2021 February 25 19:00:00
2020020317,DET,NSH,2021 February 25 19:30:00
2020020318,OTT,CGY,2021 February 25 19:00:00
2020020319,WPG,MTL,2021 February 25 20:00:00
2020020320,VAN,EDM,2021 February 25 22:00:00
2020020321,ARI,COL,2021 February 26 21:00:00
2020020322,BUF,PHI,2021 February 27 13:00:00
2020020323,NYR,BOS,2021 February 26 19:00:00
2020020324,MIN,LAK,2021 February 26 20:00:00
2020020325,ANA,VGK,2021 April 24 21:00:00
2020020326,SJS,STL,2021 March 08 21:00:00
2020020327,NJD,WSH,2021 February 27 13:00:00
2020020328,NYI,PIT,2021 February 27 19:00:00
2020020329,TBL,DAL,2021 February 27 19:00:00
2020020330,FLA,CAR,2021 February 27 19:00:00
2020020331,CHI,DET,2021 February 27 20:00:00
2020020332,NSH,CBJ,2021 February 27 15:00:00
2020020333,OTT,CGY,2021 February 27 13:00:00
2020020334,WPG,MTL,2021 February 27 22:00:00
2020020335,EDM,TOR,2021 February 27 19:00:00
2020020336,MIN,LAK,2021 February 27 20:00:00
2020020337,ARI,COL,2021 February 27 21:00:00
2020020338,ANA,VGK,2021 February 27 22:00:00
2020020339,SJS,STL,2021 February 27 22:30:00
2020020340,BUF,PHI,2021 February 28 15:00:00
2020020341,NYI,PIT,2021 February 28 17:00:00
2020020342,NYR,BOS,2021 February 28 12:00:00
2020020343,CHI,DET,2021 February 28 19:00:00
2020020344,NSH,CBJ,2021 February 28 15:00:00
2020020345,WPG,VAN,2021 March 01 20:00:00
2020020346,NJD,WSH,2021 February 28 15:00:00
2020020347,TBL,DAL,2021 April 29 19:00:00
2020020348,FLA,CAR,2021 March 01 19:00:00
2020020349,OTT,CGY,2021 March 01 19:00:00
2020020350,EDM,TOR,2021 March 01 22:00:00
2020020351,VGK,MIN,2021 March 01 22:00:00
2020020352,ANA,STL,2021 March 01 22:00:00
2020020353,SJS,COL,2021 March 01 22:30:00
2020020354,NYR,BUF,2021 March 02 19:00:00
2020020355,PIT,PHI,2021 March 02 19:00:00
2020020356,CBJ,DET,2021 March 02 19:00:00
2020020357,MTL,OTT,2021 March 02 19:00:00
2020020358,WPG,VAN,2021 March 02 20:00:00
2020020359,BOS,WSH,2021 March 03 19:00:00
2020020360,EDM,TOR,2021 March 03 20:00:00
2020020361,VGK,MIN,2021 March 03 22:00:00
2020020362,ANA,STL,2021 March 03 21:30:00
2020020363,SJS,COL,2021 March 03 22:30:00
2020020364,NYR,NJD,2021 February 16 19:00:00
2020020365,CAR,DET,2021 March 04 19:00:00
2020020366,PIT,PHI,2021 March 04 19:00:00
2020020367,CHI,TBL,2021 March 04 20:00:00
2020020368,NSH,FLA,2021 March 04 20:00:00
2020020369,MTL,WPG,2021 March 04 19:00:00
2020020370,CGY,OTT,2021 March 04 21:00:00
2020020371,VAN,TOR,2021 March 04 22:00:00
2020020372,DAL,CBJ,2021 March 04 20:30:00
2020020373,BOS,WSH,2021 March 05 19:00:00
2020020374,NJD,NYR,2021 March 06 13:00:00
2020020375,NYI,BUF,2021 March 06 13:00:00
2020020376,CHI,TBL,2021 March 05 20:00:00
2020020377,COL,ANA,2021 March 05 21:00:00
2020020378,ARI,MIN,2021 March 05 21:00:00
2020020379,LAK,STL,2021 March 05 21:00:00
2020020380,SJS,VGK,2021 March 05 22:30:00
2020020381,NSH,FLA,2021 March 06 14:00:00
2020020382,MTL,WPG,2021 March 06 19:00:00
2020020383,EDM,CGY,2021 March 06 22:00:00
2020020384,VAN,TOR,2021 March 06 19:00:00
2020020385,DAL,CBJ,2021 March 06 20:00:00
2020020386,COL,ANA,2021 March 06 20:00:00
2020020387,ARI,MIN,2021 March 06 19:00:00
2020020388,LAK,STL,2021 March 06 21:00:00
2020020389,SJS,VGK,2021 March 06 22:30:00
2020020390,BOS,PHI,2021 April 05 19:00:00
2020020391,NYI,BUF,2021 March 07 12:00:00
2020020392,WSH,NJD,2021 February 21 14:00:00
2020020393,PIT,NYR,2021 March 07 19:30:00
2020020394,CHI,TBL,2021 March 07 14:30:00
2020020395,CGY,OTT,2021 March 07 21:30:00
2020020396,EDM,OTT,2021 March 08 21:00:00
2020020397,VAN,MTL,2021 March 08 22:00:00
2020020398,MIN,VGK,2021 March 08 20:00:00
2020020399,COL,ARI,2021 March 08 21:00:00
2020020400,ANA,LAK,2021 March 08 22:00:00
2020020401,NYI,BOS,2021 March 09 19:00:00
2020020402,PHI,BUF,2021 March 09 19:00:00
2020020403,WSH,NJD,2021 March 09 19:00:00
2020020404,CAR,NSH,2021 March 09 19:00:00
2020020405,PIT,NYR,2021 March 09 18:00:00
2020020406,CBJ,FLA,2021 March 09 19:00:00
2020020407,DET,TBL,2021 March 09 19:30:00
2020020408,TOR,WPG,2021 March 09 19:00:00
2020020409,DAL,CHI,2021 March 09 20:30:00
2020020410,EDM,OTT,2021 March 10 20:00:00
2020020411,VAN,MTL,2021 March 10 23:00:00
2020020412,MIN,VGK,2021 March 10 19:00:00
2020020413,COL,ARI,2021 March 10 21:00:00
2020020414,ANA,LAK,2021 March 10 21:30:00
2020020415,BOS,NYR,2021 March 11 19:00:00
2020020416,BUF,PIT,2021 March 11 19:00:00
2020020417,NYI,NJD,2021 March 11 19:00:00
2020020418,PHI,WSH,2021 March 11 19:00:00
2020020419,CAR,NSH,2021 March 11 19:00:00
2020020420,CBJ,FLA,2021 March 11 19:00:00
2020020421,DET,TBL,2021 March 11 19:30:00
2020020422,TOR,WPG,2021 March 11 19:00:00
2020020423,CGY,MTL,2021 March 11 21:00:00
2020020424,DAL,CHI,2021 March 11 20:30:00
2020020425,STL,VGK,2021 March 12 20:00:00
2020020426,EDM,OTT,2021 March 12 21:00:00
2020020427,MIN,ARI,2021 March 12 20:00:00
2020020428,COL,LAK,2021 March 12 21:00:00
2020020429,ANA,SJS,2021 March 12 22:00:00
2020020430,BOS,NYR,2021 March 13 13:00:00
2020020431,BUF,PIT,2021 March 13 19:00:00
2020020432,NJD,NYI,2021 March 13 19:00:00
2020020433,PHI,WSH,2021 March 13 19:00:00
2020020434,TBL,NSH,2021 March 13 19:00:00
2020020435,FLA,CHI,2021 March 13 19:00:00
2020020436,CBJ,DAL,2021 March 13 17:00:00
2020020437,STL,VGK,2021 March 13 20:00:00
2020020438,TOR,WPG,2021 March 13 19:00:00
2020020439,CGY,MTL,2021 March 13 19:00:00
2020020440,VAN,EDM,2021 March 13 22:00:00
2020020441,ANA,SJS,2021 March 13 22:00:00
2020020442,DET,CAR,2021 March 14 17:00:00
2020020443,OTT,TOR,2021 March 14 19:00:00
2020020444,MIN,ARI,2021 March 14 14:00:00
2020020445,COL,LAK,2021 March 14 17:30:00
2020020446,NYR,PHI,2021 March 15 19:00:00
2020020447,WSH,NYI,2021 April 27 19:00:00
2020020448,TBL,NSH,2021 March 15 16:00:00
2020020449,FLA,CHI,2021 March 15 19:00:00
2020020450,PIT,BOS,2021 March 15 19:00:00
2020020451,CBJ,DAL,2021 March 14 17:00:00
2020020452,OTT,VAN,2021 March 15 19:00:00
2020020453,WPG,MTL,2021 March 15 20:00:00
2020020454,CGY,EDM,2021 March 15 21:00:00
2020020455,VGK,SJS,2021 March 15 22:00:00
2020020456,LAK,STL,2021 May 10 22:00:00
2020020457,NJD,BUF,2021 March 16 19:00:00
2020020458,WSH,NYI,2021 March 16 19:00:00
2020020459,PIT,BOS,2021 March 16 19:00:00
2020020460,DET,CAR,2021 March 16 19:30:00
2020020461,ANA,ARI,2021 March 20 20:00:00
2020020462,NYR,PHI,2021 March 17 19:30:00
2020020463,OTT,VAN,2021 March 17 19:00:00
2020020464,WPG,MTL,2021 March 17 21:00:00
2020020465,CGY,EDM,2021 March 17 22:00:00
2020020466,VGK,SJS,2021 March 17 22:00:00
2020020467,LAK,STL,2021 March 17 22:00:00
2020020468,BUF,BOS,2021 March 18 19:00:00
2020020469,NYI,PHI,2021 March 18 19:00:00
2020020470,CAR,CBJ,2021 March 18 19:00:00
2020020471,TBL,CHI,2021 March 18 19:00:00
2020020472,FLA,NSH,2021 March 18 19:00:00
2020020473,DET,DAL,2021 March 18 19:30:00
2020020474,EDM,WPG,2021 March 18 21:00:00
2020020475,COL,MIN,2021 March 18 21:00:00
2020020476,ANA,ARI,2021 March 18 22:00:00
2020020477,NJD,PIT,2021 March 20 13:00:00
2020020478,WSH,NYR,2021 March 19 19:00:00
2020020479,MTL,VAN,2021 March 19 19:00:00
2020020480,TOR,CGY,2021 March 19 19:00:00
2020020481,LAK,VGK,2021 March 19 22:00:00
2020020482,SJS,STL,2021 March 19 21:00:00
2020020483,BUF,BOS,2021 April 20 18:30:00
2020020484,NYI,PHI,2021 March 20 19:00:00
2020020485,CAR,CBJ,2021 March 20 19:00:00
2020020486,TBL,CHI,2021 March 20 16:00:00
2020020487,FLA,NSH,2021 March 20 14:00:00
2020020488,DET,DAL,2021 March 20 19:00:00
2020020489,MTL,VAN,2021 March 20 19:00:00
2020020490,TOR,CGY,2021 March 20 19:00:00
2020020491,EDM,WPG,2021 March 20 22:00:00
2020020492,COL,MIN,2021 March 20 15:00:00
2020020493,SJS,STL,2021 March 20 21:00:00
2020020494,NJD,PIT,2021 April 09 19:00:00
2020020495,LAK,VGK,2021 March 21 18:00:00
2020020496,NYR,BUF,2021 March 22 19:00:00
2020020497,CBJ,CAR,2021 March 22 19:00:00
2020020498,MTL,EDM,2021 March 30 19:00:00
2020020499,OTT,CGY,2021 March 22 19:00:00
2020020500,VAN,WPG,2021 March 22 22:00:00
2020020501,MIN,ANA,2021 March 22 19:30:00
2020020502,ARI,COL,2021 March 22 22:00:00
2020020503,SJS,LAK,2021 March 22 22:30:00
2020020504,PHI,NJD,2021 March 23 19:00:00
2020020505,CHI,FLA,2021 March 23 20:00:00
2020020506,NSH,DET,2021 March 23 20:00:00
2020020507,DAL,TBL,2021 March 23 20:30:00
2020020508,ARI,COL,2021 March 23 22:00:00
2020020509,PIT,BUF,2021 March 24 20:00:00
2020020510,MTL,EDM,2021 May 10 19:00:00
2020020511,OTT,CGY,2021 March 24 17:00:00
2020020512,VAN,WPG,2021 March 24 22:30:00
2020020513,MIN,ANA,2021 March 24 17:30:00
2020020514,SJS,LAK,2021 March 24 22:30:00
2020020515,BOS,NYI,2021 March 25 19:00:00
2020020516,PHI,NYR,2021 March 25 19:00:00
2020020517,WSH,NJD,2021 March 25 19:00:00
2020020518,CBJ,CAR,2021 March 25 19:00:00
2020020519,CHI,FLA,2021 March 25 20:00:00
2020020520,NSH,DET,2021 March 25 20:00:00
2020020521,OTT,TOR,2021 March 25 19:00:00
2020020522,DAL,TBL,2021 March 25 20:30:00
2020020523,COL,VGK,2021 March 25 21:00:00
2020020524,WSH,NJD,2021 March 26 19:00:00
2020020525,STL,ANA,2021 March 26 20:00:00
2020020526,MTL,EDM,2021 May 12 17:00:00
2020020527,CGY,WPG,2021 March 26 22:00:00
2020020528,ARI,SJS,2021 March 26 22:00:00
2020020529,BOS,NYI,2021 May 10 19:00:00
2020020530,PHI,NYR,2021 March 27 13:00:00
2020020531,CAR,TBL,2021 March 27 19:00:00
2020020532,PIT,BUF,2021 March 25 19:00:00
2020020533,DET,CBJ,2021 March 27 15:00:00
2020020534,CHI,NSH,2021 March 27 20:00:00
2020020535,STL,ANA,2021 March 28 17:00:00
2020020536,TOR,EDM,2021 March 27 19:00:00
2020020537,CGY,WPG,2021 March 27 22:00:00
2020020538,DAL,FLA,2021 March 27 20:00:00
2020020539,COL,VGK,2021 March 27 15:00:00
