a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1891519018294497792,RussoHockey,2025-02-17  11:04:00 AM,2025-02-17  11:04:00 AM,8476412,Jordan Binnington,1891193692947357901,wyshynski,2025-02-16  13:31:00 PM,2025-02-16  13:31:00 PM,8480947,Kevin Lankinen
