tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1892244414879191273,,JamieThomasTV,2025-02-19  11:06:00 AM,2025-02-19  11:06:00 AM,8476945,Connor Hellebuyck,
