a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1395508641558638596,FantasyAlarmNHL,2021-05-20 06:36 PM,2021-05-20 06:38 PM,8477465,Tristan Jarry,1395389738597638147,StapeAthletic,2021-05-20 10:43 AM,2021-05-20 10:58 AM,8473575,Semyon Varlamov
