a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1397713160052740096,DavidSchoenLVRJ,2021-05-26 08:36 PM,2021-05-26 08:38 PM,8470594,Marc-Andre Fleury,1397713234136756225,DaneMizutani,2021-05-26 08:36 PM,2021-05-26 08:38 PM,8475660,Cam Talbot
1397713234136756225,DaneMizutani,2021-05-26 08:36 PM,2021-05-26 08:38 PM,8470594,Marc-Andre Fleury,1397713810899845123,RotoWireNHL,2021-05-26 08:38 PM,2021-05-26 08:43 PM,8475660,Cam Talbot
