a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1407420220575256578,fnveenie,2021-06-22 03:28 PM,2021-06-22 03:58 PM,8471679,Carey Price,1407167234288455682,davecokin,2021-06-21 10:43 PM,2021-06-21 10:58 PM,8470594,Marc-Andre Fleury
1407497618784096257,JesseGranger_,2021-06-22 08:35 PM,2021-06-22 08:38 PM,8471679,Carey Price,1407391827104190466,JTTheBrick,2021-06-22 01:35 PM,2021-06-22 01:38 PM,8470594,Marc-Andre Fleury
