a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1408041570885062656,TSN1200,2021-06-24 08:37 AM,2021-06-24 08:58 AM,8470594,Marc-Andre Fleury,1408207315807969282,john_wawrow,2021-06-24 07:36 PM,2021-06-24 07:38 PM,8471679,Carey Price
