a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1521985034172833792,RonBohning,2022-05-04 06:48 PM,2022-05-04 06:58 PM,8475839,Louis Domingue,1522343046926544897,MollieeWalkerr,2022-05-05 06:30 PM,2022-05-05 06:38 PM,8478048,Igor Shesterkin
1521991829637328896,SportsbookBTC,2022-05-04 07:15 PM,2022-05-04 07:58 PM,8475839,Louis Domingue,1522343213532598273,ColinSNewsday,2022-05-05 06:31 PM,2022-05-05 06:38 PM,8478048,Igor Shesterkin
