tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1650884533695180801,1213159094271401984,stefen_rosner,2023-04-25 11:28 AM,2023-04-25 11:38 AM,8478009,Ilya Sorokin,Ilya Sorokin in starters crease at #Isles morning skate.
