tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1650204668973424640,44166798,NHLBruins,2023-04-23 02:27 PM,2023-04-23 02:38 PM,8476999,Linus Ullmark,#NHLBruins pregame updates per Coach Montgomery:  Linus Ullmark starts in goal  David Krejci remains out of the lineup and unlikely for Game 5  Same lines and D pairs as Game 3 https://t.co/BWKZThW6Y9
