tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1657785091605798912,40278289,SportsnetSpec,2023-05-14 12:29 PM,2023-05-14 12:38 PM,8479973,Stuart Skinner,Skinner in the starters net this morning. https://t.co/LsdX4daSGX
1657920818024943617,524814349,JesseGranger_,2023-05-14 09:28 PM,2023-05-14 09:38 PM,8479973,Stuart Skinner,Adin Hill and Stuart Skinner lead their teams onto the ice for warm ups.
