a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1530351040637411328,Ben_Fred,2022-05-27 08:51 PM,2022-05-27 08:58 PM,8475311,Darcy Kuemper,1530331952317972480,jprutherford,2022-05-27 07:35 PM,2022-05-27 07:38 PM,8478024,Ville Husso
