a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1521558000355393543,MurphysLaw74,2022-05-03 02:31 PM,2022-05-03 02:58 PM,8476999,Linus Ullmark,1521988344187703299,CanesOnFSCR,2022-05-04 07:01 PM,2022-05-04 07:05 PM,8477293,Antti Raanta
