tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1647992137210814465,24850140,JamesonCoop,2023-04-17 11:55 AM,2023-04-17 11:58 AM,8479312,Alex Lyon,Lyon first goalie off the ice this AM.
1647999422016397323,382740274,AHLPR,2023-04-17 12:24 PM,2023-04-17 12:28 PM,8479312,Alex Lyon,Coming off a #CalderCup championship last spring Alex Lyon makes his first career #StanleyCup Playoff start tonight. https://t.co/MyV6PPzW4S
