tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1649858679129231362,524814349,JesseGranger_,2023-04-22 03:32 PM,2023-04-22 03:58 PM,8476316,Laurent Brossoit,Laurent Brossoit and Connor Hellebuyck lead their teams onto the ice for warm ups. https://t.co/bUVTEaaZRz
