tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1648341357046505479,60145217,mikemorrealeNHL,2023-04-18 11:02 AM,2023-04-18 11:05 AM,8477970,Vitek Vanecek,Vanecek first off the ice: Blackwood next off  Schmid still on the ice
1648350039540920321,41935003,MattLoug,2023-04-18 11:37 AM,2023-04-18 11:38 AM,8477970,Vitek Vanecek,As expected Vitek Vanecek is the first goalie off the ice. Luke Hughes Brendan Smith Curtis Lazar and Yegor Sharangovich have remained on.
