a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1527358434986774533,NBCSEdgeHK,2022-05-19 02:40 PM,2022-05-19 02:58 PM,8469608,Mike Smith,1527833222825906176,AAVickers,2022-05-20 10:06 PM,2022-05-20 10:28 PM,8474593,Jacob Markstrom
