a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1533518043103608836,MollieeWalkerr,2022-06-05 02:36 PM,2022-06-05 02:38 PM,8478048,Igor Shesterkin,1533518383328776193,EddieInTheYard,2022-06-05 02:37 PM,2022-06-05 02:38 PM,8476883,Andrei Vasilevskiy
1533518092885757953,ColinSNewsday,2022-06-05 02:36 PM,2022-06-05 02:38 PM,8478048,Igor Shesterkin,1533518329981304838,RawCharge,2022-06-05 02:37 PM,2022-06-05 02:38 PM,8476883,Andrei Vasilevskiy
