tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1738293488762905087,539124124,conroyherald,2023-12-22 03:20 PM,2023-12-22 03:58 PM,8480280,Jeremy Swayman,Swayman https://t.co/hWH7JtkqBR
