tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1763947086540616151,291815396,WaltRuff,2024-03-02 10:18 AM,2024-03-02 11:22 AM,8481611,Pyotr Kochetkov,The #Canes will go with Pyotr Kochetkov in net this afternoon as they host Winnipeg. Named the NHLs Rookie of the Month for February yesterday hes been excellent as of late. Unsurprisingly no changes to the lineup of skaters in front of him. https://t.co/wPo7OCjFcq
