tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1738221965734015187,1969668534,m_bultman,2023-12-22 10:36 AM,2023-12-22 10:58 AM,8473503,James Reimer,James Reimer in the starters net at morning skate
