tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1759676502180868585,55368987,Fan960Steinberg,2024-02-19 03:29 PM,2024-02-19 03:59 PM,8474593,Jacob Markstrom,Jacob Markstrom starting today vs. Winnipeg. #Flames
