a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1611537964571717632,NYIslanders,2023-01-06 08:39 PM,2023-01-06 08:43 PM,8473575,Semyon Varlamov,1611420805967056908,RotoWireNHL,2023-01-06 12:53 PM,2023-01-06 12:58 PM,8474593,Jacob Markstrom
1611538053641764865,RotoWireNHL,2023-01-06 08:39 PM,2023-01-06 08:43 PM,8473575,Semyon Varlamov,1611535319022854145,Fan960Steinberg,2023-01-06 08:28 PM,2023-01-06 08:38 PM,8474593,Jacob Markstrom
