a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1.4509703149224182e+18,cupofchowdah,2021-10-20 07:40 PM,2021-10-20 07:43 PM,8480280.0,Jeremy Swayman,1450843503660093447,NHLAdamK,2021-10-20 11:17 AM,2021-10-20 11:28 AM,8474889,Martin Jones
,,,,,,1450894272690065409,ProPelsTalk,2021-10-20 02:38 PM,2021-10-20 02:43 PM,8479394,Carter Hart
,,,,,,1450960465153208320,charlieo_conn,2021-10-20 07:01 PM,2021-10-20 07:05 PM,8474889,Martin Jones
,,,,,,1450963058185183236,FantasyLabsNBA,2021-10-20 07:12 PM,2021-10-20 07:13 PM,8479394,Carter Hart
,,,,,,1450962984172507137,_Andrew_Lopez,2021-10-20 07:11 PM,2021-10-20 07:13 PM,8479394,Carter Hart
,,,,,,1450963140376776708,RotoGrindersNBA,2021-10-20 07:12 PM,2021-10-20 07:13 PM,8479394,Carter Hart
,,,,,,1450963026794921991,ErinESummers,2021-10-20 07:11 PM,2021-10-20 07:13 PM,8479394,Carter Hart
,,,,,,1450962908654055427,Underdog__NBA,2021-10-20 07:11 PM,2021-10-20 07:13 PM,8479394,Carter Hart
,,,,,,1450963381033189378,AwesemoNBA,2021-10-20 07:13 PM,2021-10-20 07:28 PM,8479394,Carter Hart
,,,,,,1450963840833712130,HoopBallFantasy,2021-10-20 07:15 PM,2021-10-20 07:28 PM,8479394,Carter Hart
,,,,,,1450964056433512451,BasketballRoto,2021-10-20 07:16 PM,2021-10-20 07:28 PM,8479394,Carter Hart
,,,,,,1450963288121122816,NBADFS101,2021-10-20 07:13 PM,2021-10-20 07:28 PM,8479394,Carter Hart
,,,,,,1450997015358459905,Underdog__NBA,2021-10-20 09:27 PM,2021-10-20 09:28 PM,8479394,Carter Hart
