a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1498801928700108803,BrianHedger,2022-03-01 06:26 PM,2022-03-01 06:28 PM,8482076,Nico Daws,1498700106039578625,NBCSEdgeHK,2022-03-01 11:42 AM,2022-03-01 11:43 AM,8478007,Elvis Merzlikins
1498808814987976705,NBCSEdgeHK,2022-03-01 06:54 PM,2022-03-01 06:58 PM,8482076,Nico Daws,1498801928700108803,BrianHedger,2022-03-01 06:26 PM,2022-03-01 06:28 PM,8478007,Elvis Merzlikins
