a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1479164282147270656,BenPopeCST,2022-01-06 01:53 PM,2022-01-06 01:59 PM,8470594,Marc-Andre Fleury,1.4791732906273792e+18,GoaliePost,2022-01-06 02:29 PM,2022-01-06 02:38 PM,8478872.0,Karel Vejmelka
1479171100407967744,CRoumeliotis,2022-01-06 02:20 PM,2022-01-06 02:28 PM,8470594,Marc-Andre Fleury,,,,,,
1479170985383415810,CarterBaum,2022-01-06 02:20 PM,2022-01-06 02:28 PM,8470594,Marc-Andre Fleury,,,,,,
1479172925597097986,FantasyAlarmNHL,2022-01-06 02:28 PM,2022-01-06 02:28 PM,8470594,Marc-Andre Fleury,,,,,,
1479173310868955139,NBCSEdgeHK,2022-01-06 02:29 PM,2022-01-06 02:38 PM,8470594,Marc-Andre Fleury,,,,,,
1479196476156878848,DaWindyCityFS,2022-01-06 04:01 PM,2022-01-06 04:28 PM,8470594,Marc-Andre Fleury,,,,,,
1479279839932784646,FantasyLabsNBA,2022-01-06 09:32 PM,2022-01-06 09:38 PM,8482528,Cale Morris,,,,,,
1479279722353897473,AwesemoNBA,2022-01-06 09:32 PM,2022-01-06 09:38 PM,8482528,Cale Morris,,,,,,
1479279553214398467,Underdog__NBA,2022-01-06 09:31 PM,2022-01-06 09:38 PM,8482528,Cale Morris,,,,,,
1479283648234856448,BasketballRoto,2022-01-06 09:48 PM,2022-01-06 09:50 PM,8482528,Cale Morris,,,,,,
