a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1.5067634601342894e+18,koshtorontosun,2022-03-23 06:42 PM,2022-03-23 06:43 PM,8482076.0,Nico Daws,1506355137241137162,TicTacTOmar,2022-03-22 03:40 PM,2022-03-22 03:58 PM,8475852,Petr Mrazek
,,,,,,1506640478409744391,markhmasters,2022-03-23 10:34 AM,2022-03-23 10:58 AM,8475852,Petr Mrazek
,,,,,,1506641253722738695,ByMHarrington,2022-03-23 10:37 AM,2022-03-23 10:58 AM,8475852,Petr Mrazek
,,,,,,1506640872124862473,Zeisberger,2022-03-23 10:35 AM,2022-03-23 10:58 AM,8475852,Petr Mrazek
,,,,,,1506640861328773122,GoaliePost,2022-03-23 10:35 AM,2022-03-23 10:58 AM,8475852,Petr Mrazek
,,,,,,1506658789935620101,NBCSEdgeHK,2022-03-23 11:47 AM,2022-03-23 11:50 AM,8475852,Petr Mrazek
,,,,,,1506658057085931528,Berger_BYTES,2022-03-23 11:44 AM,2022-03-23 11:50 AM,8475852,Petr Mrazek
,,,,,,1506662242980409347,Sportsnet,2022-03-23 12:00 PM,2022-03-23 12:05 PM,8475852,Petr Mrazek
,,,,,,1506669265541386254,SimasRealEstate,2022-03-23 12:28 PM,2022-03-23 12:38 PM,8475852,Petr Mrazek
,,,,,,1506697709733953540,kevin_mcgran,2022-03-23 02:21 PM,2022-03-23 02:28 PM,8475852,Petr Mrazek
