tweet_id,author_id,handle,created_at,found_at,goalie_id,goalie_name,text
1519452078950830081,4133204999,MollieeWalkerr,2022-04-27 07:03 PM,2022-04-27 07:05 PM,8480382,Alexandar Georgiev,Alexandar Georgiev leads the #NYR out for warmups vs. Canadiens
1519452222320427014,183800969,ColinSNewsday,2022-04-27 07:03 PM,2022-04-27 07:05 PM,8480382,Alexandar Georgiev,Alexandar Georgiev leads the Rangers onto the ice for warmups. #NYR
