a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1.481368058815996e+18,BroadStBull,2022-01-12 03:50 PM,2022-01-12 03:58 PM,8479394.0,Carter Hart,1481308274783887370,mattyports,2022-01-12 11:53 AM,2022-01-12 11:59 AM,8471695,Tuukka Rask
1.4813812339846062e+18,NBCSEdgeHK,2022-01-12 04:43 PM,2022-01-12 04:58 PM,8479394.0,Carter Hart,1481308068264742913,lalalalaurrrren,2022-01-12 11:52 AM,2022-01-12 11:59 AM,8471695,Tuukka Rask
1.4813814779338015e+18,FantasyAlarmNHL,2022-01-12 04:44 PM,2022-01-12 04:58 PM,8479394.0,Carter Hart,1481308400457854977,conroyherald,2022-01-12 11:53 AM,2022-01-12 11:59 AM,8471695,Tuukka Rask
,,,,,,1481311039346159622,HackswithHaggs,2022-01-12 12:04 PM,2022-01-12 12:58 PM,8471695,Tuukka Rask
,,,,,,1481314981991829512,RotoWireNHL,2022-01-12 12:19 PM,2022-01-12 12:58 PM,8471695,Tuukka Rask
,,,,,,1481334052783210496,WEEI,2022-01-12 01:35 PM,2022-01-12 01:58 PM,8471695,Tuukka Rask
,,,,,,1481360110832205824,BostonDotCom,2022-01-12 03:19 PM,2022-01-12 03:58 PM,8471695,Tuukka Rask
,,,,,,1481356886708563969,BDCBruins,2022-01-12 03:06 PM,2022-01-12 03:58 PM,8471695,Tuukka Rask
,,,,,,1481357357783396355,BDCSports,2022-01-12 03:08 PM,2022-01-12 03:58 PM,8471695,Tuukka Rask
,,,,,,1481357335633276934,GuyBostonSports,2022-01-12 03:08 PM,2022-01-12 03:58 PM,8471695,Tuukka Rask
,,,,,,1481458441940082690,jooorrd,2022-01-12 09:49 PM,2022-01-12 09:58 PM,8471695,Tuukka Rask
,,,,,,1481463590020395008,mattyports,2022-01-12 10:10 PM,2022-01-12 10:58 PM,8471695,Tuukka Rask
,,,,,,1481463439105081345,ConorRyan_93,2022-01-12 10:09 PM,2022-01-12 10:58 PM,8471695,Tuukka Rask
,,,,,,1481462840053665792,bigbadbruins73,2022-01-12 10:07 PM,2022-01-12 10:58 PM,8471695,Tuukka Rask
,,,,,,1481627340962770946,ProHockeyTalk,2022-01-13 09:01 AM,2022-01-13 09:28 AM,8471695,Tuukka Rask
,,,,,,1481633062500847618,bigbadbruins73,2022-01-13 09:23 AM,2022-01-13 09:28 AM,8471695,Tuukka Rask
,,,,,,1481664093564067841,mattyports,2022-01-13 11:27 AM,2022-01-13 11:28 AM,8471695,Tuukka Rask
,,,,,,1481664162317094914,smclaughlin9,2022-01-13 11:27 AM,2022-01-13 11:28 AM,8471695,Tuukka Rask
,,,,,,1481695193153916933,freeplays,2022-01-13 01:30 PM,2022-01-13 01:38 PM,8471695,Tuukka Rask
,,,,,,1481770784020381710,ConorRyan_93,2022-01-13 06:30 PM,2022-01-13 06:38 PM,8471695,Tuukka Rask
,,,,,,1481770812768243714,smclaughlin9,2022-01-13 06:31 PM,2022-01-13 06:38 PM,8471695,Tuukka Rask
,,,,,,1481770636565434369,emarinofsky,2022-01-13 06:30 PM,2022-01-13 06:38 PM,8471695,Tuukka Rask
,,,,,,1481770773417271296,ShawnHutcheon,2022-01-13 06:30 PM,2022-01-13 06:38 PM,8471695,Tuukka Rask
,,,,,,1481799437504626688,NYCKING,2022-01-13 08:24 PM,2022-01-13 08:28 PM,8471695,Tuukka Rask
