a_tweet_id,a_handle,a_created_at,a_found_at,a_goalie_id,a_goalie_name,h_tweet_id,h_handle,h_created_at,h_found_at,h_goalie_id,h_goalie_name
1.496990573902844e+18,NJDevils,2022-02-24 06:29 PM,2022-02-24 06:38 PM,8482076.0,Nico Daws,1496887766541500416,penguins,2022-02-24 11:40 AM,2022-02-24 11:43 AM,8477465,Tristan Jarry
1.49699217103514e+18,DevilsArmyBlog,2022-02-24 06:35 PM,2022-02-24 06:38 PM,8482076.0,Nico Daws,1496887723126398994,PensInsideScoop,2022-02-24 11:40 AM,2022-02-24 11:43 AM,8477465,Tristan Jarry
1.4970164177109238e+18,hayyyshayyy,2022-02-24 08:11 PM,2022-02-24 08:13 PM,8482076.0,Nico Daws,1496888219744583685,SethRorabaugh,2022-02-24 11:42 AM,2022-02-24 11:43 AM,8477465,Tristan Jarry
,,,,,,1496887754940166148,mattvensel,2022-02-24 11:40 AM,2022-02-24 11:43 AM,8477465,Tristan Jarry
,,,,,,1496887758358462470,ATTSportsNetPIT,2022-02-24 11:40 AM,2022-02-24 11:43 AM,8477465,Tristan Jarry
,,,,,,1496887715014578177,TaylorHaasePGH,2022-02-24 11:40 AM,2022-02-24 11:43 AM,8477465,Tristan Jarry
,,,,,,1496889871377567746,amandacstein,2022-02-24 11:48 AM,2022-02-24 11:50 AM,8477465,Tristan Jarry
,,,,,,1496891432522555392,NBCSEdgeHK,2022-02-24 11:55 AM,2022-02-24 11:58 AM,8477465,Tristan Jarry
,,,,,,1496912811699556366,TribSports,2022-02-24 01:20 PM,2022-02-24 01:28 PM,8477465,Tristan Jarry
,,,,,,1496943010948468741,TribSports,2022-02-24 03:20 PM,2022-02-24 03:28 PM,8477465,Tristan Jarry
